time_s,source_j,loss_j,birth_j,energy_change_j,residual_j,deposit_volume_mm3,min_c,max_c
0.1,49.5,4.8206000385485,0,44.679399962828,-1.37652023113333e-09,0.226194671058463,149.883735824803,465.643708792575
0.2,99,9.6778844166065,0,89.3221155849315,-1.53794132984331e-09,0.452389342116931,149.813392249311,702.34211239975
0.3,148.5,14.5732026159394,0,133.926797385619,-1.55796442413703e-09,0.678584013175394,149.75872006999,836.403454699164
0.4,198,19.50618725479,0,178.493812746798,-1.58763668878237e-09,0.904778684233863,149.712537703004,926.729830937439
0.5,247.5,24.4761423990569,0,223.023857602559,-1.6154331206053e-09,1.13097335529233,149.67178162944,994.360826173791
0.6,297,29.4825090018186,0,267.51749099981,-1.62810920301126e-09,1.35716802635079,149.634825398046,1048.74075054373
0.7,346.5,34.5250110694928,0,311.974988932125,-1.61747948368429e-09,1.58336269740926,149.600692671621,1094.71140109226
0.8,396,39.6034476001253,0,356.396552401486,-1.6109424905153e-09,1.80955736846772,149.568746637881,1134.91127290061
0.9,445.5,44.717689985132,0,400.782310016482,-1.61440993906581e-09,2.03575203952619,149.538546005402,1170.87229878553
1,495,49.8677011907224,0,445.132298810939,-1.66102154253167e-09,2.26194671058465,149.509770610043,1203.67279714222
1.1,544.5,55.0535818821614,0,489.446418119456,-1.61765001394087e-09,2.48814138164311,149.482179781525,1234.12232802917
1.2,594,60.2756200029903,0,533.724379998661,-1.65107394423103e-09,2.71433605270158,149.455587530008,1262.73701630515
1.3,643.5,65.5342138365513,0,577.965786165099,-1.65073288371786e-09,2.94053072376005,149.429846967025,1289.59973605547
1.4,693,70.8028339037954,0,622.197166097816,-1.61151092470391e-09,3.16672539481851,149.404840076691,1324.15840783833
1.5,742.5,76.1216628493093,0,666.378337152339,-1.64800439961255e-09,3.39292006587698,149.380470731003,1351.40926645836
1.6,792,81.4722990984929,0,710.527700903185,-1.67801772477105e-09,3.61911473693544,149.356659752954,1370.10203669636
1.7,841.5,86.8548045293783,0,754.645195472323,-1.70177827385487e-09,3.84530940799391,149.333341320847,1382.17652820537
1.8,891,92.2672476320586,0,798.732752369608,-1.666194293648e-09,4.07150407905237,149.310460281623,1388.77454703952
1.9,940.5,97.7080035223587,0,842.791996479325,-1.68415681400802e-09,4.29769875011084,149.287970099985,1394.87621495663
2,990,103.176744740165,0,886.823255261508,-1.67278813023586e-09,4.5238934211693,149.265831265119,1399.43575335891
2.1,1039.5,108.673305904629,0,930.826694097057,-1.68608949024929e-09,4.75008809222777,149.244010035128,1402.14809871954
2.2,1089,114.197618182287,0,974.802381819391,-1.67756297742017e-09,4.97628276328623,149.222477436151,1402.95770137505
2.3,1138.5,119.749703004301,0,1018.75029699738,-1.68029146152548e-09,5.2024774343447,149.201208457055,1401.90838886007
2.4,1188,125.329675111638,0,1062.67032489006,-1.69779923453461e-09,5.42867210540317,149.180181396559,1399.07062563814
2.5,1237.5,130.937665318402,0,1106.56233468332,-1.71871761267539e-09,5.65486677646163,149.159377330634,1394.53352278479
2.6,1287,136.573892271415,0,1150.4261077303,-1.71689862327185e-09,5.88106144752009,149.138779675712,1388.34970179668
2.7,1336.5,142.208291987837,0,1194.29170801387,-1.70916791830678e-09,6.10725611857856,149.118373828844,1383.65647090302
2.8,1386,147.887626929602,0,1238.11237307212,-1.71712599694729e-09,6.33345078963702,149.09814687004,1400.36989130591
2.9,1435.5,153.580937111511,0,1281.91906289019,-1.70371095009614e-09,6.55964546069549,149.078087315154,1413.9807560138
3,1485,159.29549056303,0,1325.7045094387,-1.72940417542122e-09,6.78584013175395,149.058184909999,1423.82787975507
3.1,1534.5,165.030125802899,0,1369.46987419883,-1.73122316482477e-09,7.01203480281242,149.038430458258,1430.80889195258
3.2,1584,170.784499087324,0,1413.21550091442,-1.74236447492149e-09,7.23822947387089,149.018815677175,1435.37822696359
3.3,1633.5,176.55846354371,0,1456.94153645803,-1.74441083800048e-09,7.46442414492935,148.999333076152,1437.65495627714
3.4,1683,182.351923494983,0,1500.64807650673,-1.71439751284197e-09,7.69061881598782,148.97997585428,1438.02452089771
3.5,1732.5,188.165176658879,0,1544.33482334287,-1.7487309378339e-09,7.91681348704628,148.960737813586,1436.63773626411
3.6,1782,193.998599250297,0,1588.00140075144,-1.73736225406174e-09,8.14300815810474,148.941613285329,1433.36510947789
3.7,1831.5,199.852467199515,0,1631.64753280224,-1.75054992723744e-09,8.36920282916321,148.922597067181,1428.30738292636
3.8,1881,205.727199679156,0,1675.27280032258,-1.73440639628097e-09,8.59539750022167,148.903684369493,1421.59313416343
