filename,dx_error_mm,dy_error_mm,theta_error_deg
sample_0000.png,0.016601522763570076,-0.00419108072916663,0.029138340766820647
sample_0001.png,0.012069662412007576,0.031005879243214962,-0.008878794387841005
sample_0002.png,0.03848771254221606,0.011037210623423221,0.011387804638243182
sample_0003.png,-0.024149596691131592,0.006551096836725889,0.00825399742811772
sample_0004.png,-0.06955973307291667,-0.018671631813049316,-0.024263522597366416
sample_0005.png,0.07635502020517992,0.009755492210388184,0.06137609181594961
sample_0006.png,0.04782613118489576,-0.014455139636993408,0.0428147451263996
sample_0007.png,0.01017252604166663,0.01992796858151752,0.014158255290764643
sample_0008.png,0.0148773193359375,0.04816178480784106,-0.009602375511589045
sample_0009.png,-0.006846100091934204,0.0265045166015625,-0.027302145349063167
sample_0010.png,0.03185530503590894,-0.00812784830729174,0.01322613063865008
sample_0011.png,0.0596923828125,-0.1044464111328125,-0.003739069250171312
sample_0012.png,0.0007222592830657959,-0.035151163736979164,-0.07023640495032346
sample_0013.png,-0.05768841505050659,-0.016474395990371704,-0.07612444642803506
sample_0014.png,-0.001525888840357481,-0.0035654803117116107,-0.010293384127660232
sample_0015.png,0.035313934087753296,0.04833985368410748,0.10888064227907723
sample_0016.png,-0.06256608168284106,0.03544108072916663,-0.031825240916847575
sample_0017.png,0.08084104458491004,0.017272988955179924,0.023011002413844572
sample_0018.png,0.04407242933909106,-0.007054686546325684,0.0378664171942682
sample_0019.png,0.04283140103022254,0.012720704078674316,-0.08530560848641056
sample_0020.png,-0.013819376627604166,-0.024261434872945076,-0.07234663677625397
sample_0021.png,0.003067026535669981,0.04368589321772254,-0.021318287083785137
sample_0022.png,-0.0184478759765625,-0.015431761741638184,-0.010731501410515376
sample_0023.png,-0.019312500953674316,0.004414856433868408,-0.025468900972892783
sample_0024.png,-0.014887471993764279,0.001007080078125,0.00034733017445987
sample_0025.png,-0.004587829113006592,0.011708577473958334,0.017383904406692796
sample_0026.png,-0.027928630510966057,-0.025650044282277462,0.18031182038184124
sample_0027.png,-0.02277118961016339,0.07633464535077411,-0.08613440584040255
sample_0028.png,-0.007532715797424316,0.03682961066563928,-0.0717221044891474
sample_0029.png,0.019210775693257576,-0.03722125291824341,-0.031614977703203095
sample_0030.png,0.06195068359375,0.01847328742345178,0.0019791230060199894
sample_0031.png,-0.02332561214764911,0.0471038818359375,-0.01654875466603034
sample_0032.png,-0.00041199723879498107,0.04606119791666674,0.010975763501314795
sample_0033.png,0.05068463087081909,0.004842132329940796,0.01520015109217332
sample_0034.png,-0.040308624505996704,0.005676279465357481,-0.04857152452028668
sample_0035.png,-0.030492146809895832,-0.02137247721354174,-0.05396238136652487
sample_0036.png,-0.05242921908696496,-0.04557289679845178,-0.01654859400619113
sample_0037.png,0.022674560546875,0.0030059417088825757,0.09569864054469557
sample_0038.png,0.018768270810445076,0.005447367827097538,0.006900199449644262
sample_0039.png,-0.0005086660385131836,-0.0020751555760700757,-0.016635436651156965
sample_0040.png,-0.02115885416666663,0.034088134765625,0.10615751943108265
sample_0041.png,0.031646728515625,0.02629088362058002,0.017265664513266277
sample_0042.png,0.0014394124348958703,-0.054662078619003296,-0.0083529871344874
sample_0043.png,-0.09041343132654822,-0.042134612798690796,-0.05583714785218863
sample_0044.png,-0.04907227555910748,-0.015919983386993408,-0.005028603841866541
sample_0045.png,0.0001983642578125,0.02493793765703839,0.0022093013940356343
sample_0046.png,0.01664734880129498,-0.04518632094065356,0.09436352663987702
sample_0047.png,-0.03568520148595178,-0.006256093581517519,0.06081424977426764
sample_0048.png,0.003891011079152462,-0.02079265316327411,-0.025455702132560987
sample_0049.png,-0.02435302734375,0.029729167620341057,-0.21934884278759625
sample_0050.png,-0.01979575554529822,0.01297505696614576,-0.06932166939613449
sample_0051.png,-0.025716145833333332,-0.026189178228378296,0.1428365135833829
sample_0052.png,0.04399109880129498,-0.028549174467722538,0.12804172362885247
sample_0053.png,-0.023930827776591057,0.03328452507654822,0.005972597809050351
