time_s,source_j,loss_j,birth_j,energy_change_j,residual_j,deposit_volume_mm3,min_c,max_c
  1.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.565848931669224E-05, -3.565848931669224E-05,  2.500000000000000E-02, -4.573031976642361E+01,  1.500000000000000E+02
