filename,dx_error_mm,dy_error_mm,theta_error_deg
sample_0000.png,-0.00012211004892992428,-0.0017344256242116107,0.0026371389820925017
sample_0001.png,0.0012511809666950757,-0.00189208984375,0.0029359572614494622
sample_0002.png,0.001490265130996704,0.0017852385838825757,-0.002751123137857192
sample_0003.png,0.0004780888557434082,-0.00019837419191998107,0.001173789660596114
sample_0004.png,-0.00040183464686072146,-0.0008493661880493164,0.000630652485047678
sample_0005.png,0.0023193359375,0.0012308756510416667,-0.0016707655015322231
sample_0006.png,-0.0031738678614299243,0.00012209018071496214,-0.001270843859270343
sample_0007.png,0.0013682047526041297,-0.0012919108072916667,0.002349098578336317
sample_0008.png,0.0005646149317424243,0.002461731433868408,-0.004236530952136164
sample_0009.png,-9.156266848248107e-05,-0.001541127761205019,0.0008571863995845419
sample_0010.png,0.0021413167317707593,-0.0009714861710866107,-0.0001699818569127487
sample_0011.png,0.0020395716031392785,-0.0014597376187642785,0.001881043834020435
sample_0012.png,-0.0015462239583332593,-0.0002186894416809082,0.0003373550069539766
sample_0013.png,0.0008442799250285571,0.0009257098038991107,-0.0009223158774229745
sample_0014.png,0.0015665690104166297,-0.0005950927734375,0.0002612872369311958
sample_0015.png,-8.140007654822146e-05,0.0014750162760416297,-0.002727496438847954
sample_0016.png,0.0006103515625,0.00043232242266338927,-0.00020096609100606067
sample_0017.png,0.00067138671875,0.0010426640510559082,-0.001448732076419823
sample_0018.png,0.001703888177871704,0.0006917417049407959,-0.0006986929504630979
sample_0019.png,0.0009968876838684082,-0.001953125,0.002811131236979847
sample_0020.png,0.001770029465357481,-0.00213623046875,0.001197692499179226
sample_0021.png,0.0023854573567708335,0.0017852584520975379,-0.002473791553502913
sample_0022.png,-0.00023396809895833334,-0.0011952718098958333,0.0011212212804219135
sample_0023.png,0.0035908917586008893,0.001820842425028557,-0.0018127508255026958
sample_0024.png,-0.0009053945541381836,0.0017903645833333703,-0.0011100750817369942
sample_0025.png,-0.0008494059244791666,0.0024719635645549243,-0.003974697379718339
sample_0026.png,0.0020243326822917407,-0.0017496546109517785,0.003697155896316584
sample_0027.png,-0.00043235222498572146,0.001800537109375,-4.9084335207894014e-05
sample_0028.png,0.002944956223169981,-0.00043739875157677854,0.0004747359957146813
sample_0029.png,0.0007120668888092041,3.556410471605709e-05,0.0014650346726661212
sample_0030.png,0.00012206037839251893,0.001805583635966057,-0.003995759820337952
sample_0031.png,-0.00025938947995501893,0.0006612141927083703,-0.00014918120588092165
sample_0032.png,0.0017242829004924243,0.00043741861979162966,0.0003196379505278779
sample_0033.png,0.0015055338541666297,0.0022023518880208335,-0.0004557237102318368
sample_0034.png,0.0034942626953125,0.0002543528874714429,-0.0015492388057332107
sample_0035.png,-0.0008799235026041666,-6.102522214251893e-05,0.0012815894223683344
sample_0036.png,0.0014852086702982215,-0.0014292399088541667,0.001122047552872374
sample_0037.png,-0.0016733805338542407,-0.0002543528874714429,-0.00012923602148706692
sample_0038.png,0.0026346941788991107,-0.001856476068496704,0.0021552492342278295
sample_0039.png,-0.001307159662246704,-0.0014495849609375,0.0030746192859041344
sample_0040.png,0.004852255185445076,0.00022380550702411073,-0.00016733828249426708
sample_0041.png,0.001892079909642519,-0.0021260579427082593,0.0020870133519768075
sample_0042.png,0.0021006365617116107,-0.0032602945963541665,0.004363083264559364
sample_0043.png,-0.0024770100911457593,-0.000701904296875,0.0013220565975110565
sample_0044.png,0.002065032720565796,-0.002380361159642519,0.004449309067817264
sample_0045.png,0.0014241735140482215,0.000823974609375,5.349660766018616e-05
sample_0046.png,8.138020833333333e-05,-0.0008442997932434082,0.002492674240923698
sample_0047.png,0.0010579625765482215,0.0013122359911600379,-7.571075503864932e-05
sample_0048.png,0.0003306269645690918,-0.0011800130208333333,0.0038916136065418883
sample_0049.png,0.0013071695963542407,7.11679458618164e-05,-0.001170741158407651
sample_0050.png,-0.00019327799479166666,-0.0006205638249714429,-0.0005964873463959464
sample_0051.png,0.0012360016504924243,0.0012766520182291667,-0.0015974393674893506
