time_s,QT_HAZ_c,QT_SURROGATE_INTERFACE_REF_c,WELD_CENTER_c,Q235B_SURROGATE_INTERFACE_REF_c,Q235B_HAZ_c
0.01,150.0,150.0,150.0,150.0,149.99415996900422
0.5,149.99998212400408,149.99987726759707,149.99539076058602,149.94707088373096,149.90090024635288
1.0,149.9986917852508,149.99710326631086,149.97788829550854,149.89780054216482,149.84652736109527
1.5,149.99290767833583,149.98860176331752,149.95454450227083,149.85396161514913,149.79985890404788
2.0,149.9816450656929,149.97424208968502,149.92755905831132,149.8121877011675,149.75613466335824
2.5,149.9658101919548,149.95525403746086,149.89801424215318,149.77187365329175,149.71449502067293
3.0,149.94712865938948,149.93346908804472,149.86743131914974,149.73423461640812,149.6761684879931
3.5,149.92796802174917,149.91131813898164,149.83815546678005,149.70207420078907,149.64409646396194
4.0,149.91145730393194,149.89203061144877,149.8135954312299,149.67973475338317,149.62282736780998
4.5,149.90161016104608,149.8797990014839,149.79836625865408,149.6730509507132,149.61843849396683
5.0,149.9034076554929,149.8798800451117,149.79836618012055,149.6893473277875,149.6385227081326
5.5,149.92282771867687,149.89864075362456,149.82081648271418,149.73740923171374,149.69214695150035
6.0,149.96688479839497,149.94360738797923,149.87430720324625,149.82758388989342,149.78997149171005
6.5,150.04367265529692,150.02353374658898,149.96891050697468,149.97187386373426,149.9443291756686
7.0,150.162438131165,150.14850653053273,150.11630638048297,150.18415592692503,150.16947792103502
7.5,150.33377268526715,150.33018197216126,150.33012436553634,150.48059991119686,150.48201105773416
8.0,150.5696709451696,150.58193857477625,150.62618294772147,150.87977445089882,150.90094793741656
8.5,150.8840681748844,150.91949354995407,151.0232268560658,151.4038637429027,151.4490442553556
9.0,151.29276733182706,151.36101731889732,151.54337899804568,152.0782754252245,152.15216387696353
9.5,151.81446527627878,151.92842729800788,152.21353072597054,152.9341147020515,153.04208243219986
10.0,152.47079858148336,152.64760374933996,153.06635804816983,154.00761865538868,154.1553581139396
10.5,153.2872062186231,153.55024968206897,154.14291074629176,155.3429118506933,155.5363444877386
11.0,154.29513207881115,154.67612516373447,155.49556151475218,156.9950007221924,157.23997336491604
11.5,155.52877784480125,156.0716699597267,157.19109523529704,159.02541700624437,159.32575619850206
12.0,157.03562610377298,157.8033215610395,159.32414560257558,161.52209279514688,161.8792824019751
12.5,158.86199274995704,159.93967211385905,162.01038048072206,164.57078722290083,164.9792603012661
13.0,161.0773921652734,162.59797712468793,165.4555342629733,168.31365922653828,168.7531706276199
13.5,163.75201457514677,165.88656998418742,169.8614018612929,172.8791290882412,173.3181661491202
14.0,166.96832753900168,169.991546334193,175.7182529027488,178.46752817572775,178.82355223791717
14.5,170.85237014757152,175.14398424833234,183.44324486069362,185.3301534034707,185.48598093320047
15.0,175.45989759991838,181.52702196932918,193.98326313441413,193.64645027557702,193.39934897168587
15.5,180.9979524145946,189.70596628822068,208.88146931966693,203.97353441515554,202.94105467385776
16.0,187.4774341699112,199.56603851785263,227.82415745783626,216.20831676598522,214.09689649733588
16.500000000000004,195.12604723991237,212.13123760817888,255.56558664845838,231.30630711610914,227.32848826191895
17.000000000000004,203.94106197581243,227.11424640231314,288.52897740401954,249.00975052952904,242.58661985404243
17.500000000000004,213.9994163889226,245.19835114150672,333.4020724270065,269.9325705442918,260.0539296746561
18.000000000000004,225.27763664300238,266.3175253187988,388.93279487170946,294.0005682939817,279.6844091343675
18.500000000000004,237.55577726325322,290.18873699929657,448.2013270725624,320.93393786468016,301.1163526484004
19.000000000000004,251.06024050647574,316.3339317974852,514.3662719499171,350.40965678218674,324.7380585225525
19.500000000000004,264.3026155232501,344.5373449947735,620.4077620602957,381.54875007007433,347.94658563704377
20.000000000000004,279.1592029259948,377.4121998554706,705.5914744244652,417.4495777346885,374.17419918862004
20.500000000000004,292.3230484369832,400.6736906823518,753.9760841328568,445.15363639349573,397.31068106040664
21.000000000000004,304.1644137315935,424.8454967824615,832.8836325480606,472.8602023558993,418.2150176735529
21.500000000000004,315.12645714711766,442.57056706610234,859.9262060768785,494.9864168980891,437.4648788044941
22.000000000000004,323.5483814498041,451.9650742766442,848.6007824487231,509.06594393522323,452.05637384989143
22.500000000000004,329.0083943287599,451.4907711325353,814.3102102828827,513.2054342037468,461.2198670944879
23.000000000000004,333.0150900135428,451.1710995880383,791.4748711511912,516.0972446684373,467.42319126878374
23.500000000000004,335.2747943739888,444.26300013630987,732.1627543196852,512.354000112568,470.27013316079194
24.000000000000004,334.66887352247454,432.88240670142227,685.1750491282372,502.8647062755954,467.6473313923129
24.500000000000004,333.5323212960755,423.2890281707138,646.0121498189977,493.89264073605403,463.6640131399043
25.000000000000004,331.20539280684136,409.43526493556806,587.3486754723917,480.5909288194336,457.4335073015091
25.500000000000004,327.54542187688935,396.27099156589185,547.3159724596195,466.72070005982266,448.5708236676321
26.000000000000004,323.95818753683704,384.4885658091222,508.50556071183604,453.65223155085766,439.6801061377273
26.500000000000004,319.74702764305414,371.9052132281778,474.18974881149916,439.52562156232244,429.7096397320252
27.000000000000004,315.38195209525975,361.03478804106567,447.7225691502985,426.50980446732865,419.4318965121515
27.500000000000004,311.2772466448778,351.16138851211906,422.9607718459927,414.34132425536075,409.6610367931487
28.000000000000004,307.1145305003689,342.05076221103974,403.49742467132063,402.78848126971667,399.90563561221353
28.500000000000004,303.179875473749,334.1810718696932,387.55440974323903,392.31585531480584,390.64633802482604
29.000000000000004,299.5194875170317,327.09119323231334,373.73439242010215,382.6473921182525,381.9873408559671
29.500000000000004,296.04330273656734,320.8110434966046,362.5083898556609,373.79246216297213,373.78904940237874
30.000000000000004,292.832151955245,315.28743754574685,352.9205521384424,365.73514828001714,366.18180475117776
30.500000000000004,289.85721237748464,310.3436100997785,344.72092027433393,358.3488745488222,359.1140327974074
31.000000000000004,287.0905771061757,305.9311291958278,337.66365978538045,351.5849970469654,352.5407232277282
31.500000000000004,284.53529076230336,301.97273113549693,331.4378250069369,345.38511955853494,346.4607116594401
32.0,282.1643488932444,298.3914433090292,325.9320984222733,339.6811180194608,340.82191689320746
32.5,279.9579310590502,295.13704444418886,321.00168391730006,334.4198743476037,335.5855182059355
33.0,277.9026830456085,292.1613489121364,316.5402140947714,329.5543579219403,330.7214891538523
33.5,275.98032867325463,289.4238269612871,312.4745820251212,325.0406000039403,326.19171092433015
34.0,274.1761597969334,286.8923702037641,308.74254428045043,320.8406834626933,321.96453002546514
34.5,272.47800733305303,284.5394512371088,305.2956654586371,316.92232814510396,318.01247951824814
35.0,270.8738494630592,282.34188915095933,302.0956111483491,313.2562311449183,314.3085916639857
35.5,269.3534112236166,280.2804456733819,299.1105713988161,309.81672213829074,310.8292313632513
36.0,267.9079215693317,278.3388436810634,296.31440969755624,306.5816238200324,307.5536083206971
36.5,266.5294632645652,276.50324808405645,293.68541885255286,303.5311131927781,304.46268329350096
37.0,265.2111677270512,274.7619213931499,291.20518182302317,300.6477188726084,301.53957551149676
37.5,263.94710810509207,273.10484436080503,288.858063779055,297.91613444557544,298.76935483701243
38.0,262.73207238775353,271.5234206940312,286.63071064561126,295.32275271121114,296.13861989533734
38.5,261.5615296922693,270.0102609167876,284.51158976766703,292.85553885195725,293.6354667957
39.0,260.43155518098274,268.5589956532194,282.49072831528997,290.5038689727212,291.2493358516115
39.5,259.3387165502086,267.1641077001259,280.5594575998675,288.2582863544492,288.9707813096402
40.0,258.28001438200477,265.8207975197081,278.710185927941,286.1103698658951,286.79136722648684
