sample_id,layout_points,structure,fixture,sequence,design,p_sim_mm,pass_in_model,efficiency_factor,current_factor,voltage_factor,travel_speed_factor,conductivity_factor_q235b,conductivity_factor_qt450_10,alpha_factor_q235b,alpha_factor_qt450_10,young_factor_q235b,young_factor_qt450_10,fixture_stiffness_factor,initial_eccentricity_mm
15,6,baseline,rigid,S3,baseline-rigid-6P-S3,0.020341,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,baseline,compliant,S1,baseline-compliant-6P-S1,0.030386,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,baseline,compliant,S2,baseline-compliant-6P-S2,0.019656,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,baseline,compliant,S3,baseline-compliant-6P-S3,0.019656,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,flex,rigid,S1,flex-rigid-6P-S1,0.027737,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,flex,rigid,S2,flex-rigid-6P-S2,0.019503,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,flex,rigid,S3,flex-rigid-6P-S3,0.019503,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,flex,compliant,S1,flex-compliant-6P-S1,0.02358,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,flex,compliant,S2,flex-compliant-6P-S2,0.019363,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,6,flex,compliant,S3,flex-compliant-6P-S3,0.019363,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,baseline,rigid,S1,baseline-rigid-8P-S1,0.05024,False,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,baseline,rigid,S2,baseline-rigid-8P-S2,0.021481,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,baseline,rigid,S3,baseline-rigid-8P-S3,0.021481,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,baseline,compliant,S1,baseline-compliant-8P-S1,0.039317,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,baseline,compliant,S2,baseline-compliant-8P-S2,0.020618,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,baseline,compliant,S3,baseline-compliant-8P-S3,0.020618,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,flex,rigid,S1,flex-rigid-8P-S1,0.035527,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,flex,rigid,S2,flex-rigid-8P-S2,0.020381,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,flex,rigid,S3,flex-rigid-8P-S3,0.020381,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,flex,compliant,S1,flex-compliant-8P-S1,0.029158,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,flex,compliant,S2,flex-compliant-8P-S2,0.020064,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
15,8,flex,compliant,S3,flex-compliant-8P-S3,0.020064,True,0.9073569037660468,0.9081166328708552,1.044863405944048,1.0302507985251583,0.9922675428494392,0.9695381074057587,1.0290623089132762,0.989144851891457,0.9568774093402764,1.004933233863773,0.8639604183738605,0.010015589372666209
16,4,baseline,rigid,S1,baseline-rigid-4P-S1,0.090029,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,baseline,rigid,S2,baseline-rigid-4P-S2,0.071083,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,baseline,rigid,S3,baseline-rigid-4P-S3,0.071083,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,baseline,compliant,S1,baseline-compliant-4P-S1,0.081771,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,baseline,compliant,S2,baseline-compliant-4P-S2,0.067173,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,baseline,compliant,S3,baseline-compliant-4P-S3,0.067173,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,flex,rigid,S1,flex-rigid-4P-S1,0.077781,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,flex,rigid,S2,flex-rigid-4P-S2,0.06528,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,flex,rigid,S3,flex-rigid-4P-S3,0.06528,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,flex,compliant,S1,flex-compliant-4P-S1,0.072337,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,flex,compliant,S2,flex-compliant-4P-S2,0.06269,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,4,flex,compliant,S3,flex-compliant-4P-S3,0.06269,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,baseline,rigid,S1,baseline-rigid-6P-S1,0.095202,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,baseline,rigid,S2,baseline-rigid-6P-S2,0.065793,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,baseline,rigid,S3,baseline-rigid-6P-S3,0.065793,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,baseline,compliant,S1,baseline-compliant-6P-S1,0.085237,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,baseline,compliant,S2,baseline-compliant-6P-S2,0.062983,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,baseline,compliant,S3,baseline-compliant-6P-S3,0.062983,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,flex,rigid,S1,flex-rigid-6P-S1,0.080491,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,flex,rigid,S2,flex-rigid-6P-S2,0.061637,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,flex,rigid,S3,flex-rigid-6P-S3,0.061637,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,flex,compliant,S1,flex-compliant-6P-S1,0.074111,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,flex,compliant,S2,flex-compliant-6P-S2,0.059814,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,6,flex,compliant,S3,flex-compliant-6P-S3,0.059814,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,baseline,rigid,S1,baseline-rigid-8P-S1,0.103215,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,baseline,rigid,S2,baseline-rigid-8P-S2,0.063518,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,baseline,rigid,S3,baseline-rigid-8P-S3,0.063518,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,baseline,compliant,S1,baseline-compliant-8P-S1,0.090875,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,baseline,compliant,S2,baseline-compliant-8P-S2,0.061186,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,baseline,compliant,S3,baseline-compliant-8P-S3,0.061186,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,flex,rigid,S1,flex-rigid-8P-S1,0.08504,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,flex,rigid,S2,flex-rigid-8P-S2,0.060078,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,flex,rigid,S3,flex-rigid-8P-S3,0.060078,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,flex,compliant,S1,flex-compliant-8P-S1,0.077265,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,flex,compliant,S2,flex-compliant-8P-S2,0.058586,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
16,8,flex,compliant,S3,flex-compliant-8P-S3,0.058586,False,0.935500090128276,1.0588281606122936,1.0030897509252676,0.9336920532155244,1.0195793698918554,1.0338656571049691,1.0397138144574039,1.0343138338953823,0.9663182245937306,1.0203771565025004,1.0587539778803554,-0.026792864169179535
17,4,baseline,rigid,S1,baseline-rigid-4P-S1,0.089105,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,baseline,rigid,S2,baseline-rigid-4P-S2,0.072365,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,baseline,rigid,S3,baseline-rigid-4P-S3,0.072365,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,baseline,compliant,S1,baseline-compliant-4P-S1,0.08183,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,baseline,compliant,S2,baseline-compliant-4P-S2,0.068915,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,baseline,compliant,S3,baseline-compliant-4P-S3,0.068915,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,flex,rigid,S1,flex-rigid-4P-S1,0.078285,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,flex,rigid,S2,flex-rigid-4P-S2,0.067229,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,flex,rigid,S3,flex-rigid-4P-S3,0.067229,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,flex,compliant,S1,flex-compliant-4P-S1,0.073487,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,flex,compliant,S2,flex-compliant-4P-S2,0.064939,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,4,flex,compliant,S3,flex-compliant-4P-S3,0.064939,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,baseline,rigid,S1,baseline-rigid-6P-S1,0.093257,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,baseline,rigid,S2,baseline-rigid-6P-S2,0.067598,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,baseline,rigid,S3,baseline-rigid-6P-S3,0.067598,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,baseline,compliant,S1,baseline-compliant-6P-S1,0.084586,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,baseline,compliant,S2,baseline-compliant-6P-S2,0.065142,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,baseline,compliant,S3,baseline-compliant-6P-S3,0.065142,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,flex,rigid,S1,flex-rigid-6P-S1,0.080424,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,flex,rigid,S2,flex-rigid-6P-S2,0.063954,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,flex,rigid,S3,flex-rigid-6P-S3,0.063954,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,flex,compliant,S1,flex-compliant-6P-S1,0.074877,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,flex,compliant,S2,flex-compliant-6P-S2,0.062354,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,6,flex,compliant,S3,flex-compliant-6P-S3,0.062354,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,baseline,rigid,S1,baseline-rigid-8P-S1,0.099909,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,baseline,rigid,S2,baseline-rigid-8P-S2,0.065553,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,baseline,rigid,S3,baseline-rigid-8P-S3,0.065553,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,baseline,compliant,S1,baseline-compliant-8P-S1,0.089236,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,baseline,compliant,S2,baseline-compliant-8P-S2,0.063528,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,baseline,compliant,S3,baseline-compliant-8P-S3,0.063528,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,flex,rigid,S1,flex-rigid-8P-S1,0.08416,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,flex,rigid,S2,flex-rigid-8P-S2,0.062555,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,flex,rigid,S3,flex-rigid-8P-S3,0.062555,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,flex,compliant,S1,flex-compliant-8P-S1,0.077462,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,flex,compliant,S2,flex-compliant-8P-S2,0.061252,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
17,8,flex,compliant,S3,flex-compliant-8P-S3,0.061252,False,1.0009903720415054,0.9901574990391595,0.9124282373700402,0.9143457106217389,0.922680811990246,1.0221955008882448,0.965957248269091,1.0304143305213804,1.04733404180143,1.0415310121738015,1.0654454546691654,-0.02841122791693053
18,4,baseline,rigid,S1,baseline-rigid-4P-S1,0.034593,True,0.9520160510143324,1.0391189978780373,1.043074226202908,0.9457467169634767,1.0848172634992583,1.0557696018739324,0.9755703475197015,0.9916268041077063,1.035836251084501,1.0441291146746527,0.8602237082005458,0.018231534267121083
18,4,baseline,rigid,S2,baseline-rigid-4P-S2,0.031762,True,0.9520160510143324,1.0391189978780373,1.043074226202908,0.9457467169634767,1.0848172634992583,1.0557696018739324,0.9755703475197015,0.9916268041077063,1.035836251084501,1.0441291146746527,0.8602237082005458,0.018231534267121083
18,4,baseline,rigid,S3,baseline-rigid-4P-S3,0.031762,True,0.9520160510143324,1.0391189978780373,1.043074226202908,0.9457467169634767,1.0848172634992583,1.0557696018739324,0.9755703475197015,0.9916268041077063,1.035836251084501,1.0441291146746527,0.8602237082005458,0.018231534267121083
