time_s,QT_HAZ_c,QT_SURROGATE_INTERFACE_REF_c,WELD_CENTER_c,Q235B_SURROGATE_INTERFACE_REF_c,Q235B_HAZ_c
11.5,155.2731932785133,155.80673397317167,156.8844064432123,158.6200200494699,158.88767729532452
12.0,156.76402590966768,157.52653494590032,159.01612537016433,161.1013507544224,161.4230764393352
12.5,158.57413153512175,159.6526847864675,161.7138478088682,164.13555524801836,164.50457872829946
13.0,160.7720679278138,162.3031907468003,165.19548822365803,167.86450903875607,168.2579046498057
13.5,163.4291005529389,165.58747492501476,169.68001926033054,172.41799314191869,172.80237674124282
14.0,166.62441087484072,169.6891238232157,175.71777844483574,177.9922963201146,178.28116972975465
14.5,170.48513077533502,174.84489456669357,183.75076636414227,184.8434965282595,184.9134102228959
15.0,175.0635240894057,181.22227547267687,194.9308511449338,193.1362496639935,192.78554139732427
15.5,180.56038437463422,189.38755869956248,210.96593347904474,203.42508286153367,202.26472297211677
16.0,186.99597961419306,199.23061557100328,231.6103624145556,215.61610211850555,213.35415333762154
16.500000000000004,194.57519797440384,211.71964260804668,262.4913492823034,230.606896382472,226.47250413023804
17.000000000000004,203.31242344362778,226.65449468476857,298.9927922120985,248.22102927055047,241.60517142707346
17.500000000000004,213.26007591472467,244.57352745638917,349.768249107843,268.9397461043772,258.8853052694824
18.000000000000004,224.41929178499748,265.4703864184442,413.04882815294366,292.7510956333126,278.31221826406454
18.500000000000004,236.5247570417958,289.18289111302454,479.32545558142124,319.44754204966813,299.44744516373464
19.000000000000004,249.89267120324104,315.181028150306,554.0311497407612,348.70224060013095,322.8352218449262
19.500000000000004,262.96214113244673,342.2972000819257,681.4977331141959,378.83527953530916,345.72368847063115
20.000000000000004,277.5414371213275,375.0914275913572,776.2679968987532,414.4868040556439,371.461911806516
20.500000000000004,290.6631716269701,398.4305600125309,829.1223095099514,442.17332095073175,394.5051286113919
21.000000000000004,302.34399208219645,421.9476059613272,921.797430340975,469.2293128720505,415.0942456219873
21.500000000000004,313.2934435368686,439.9469486069077,949.1600020107746,491.5201533566992,434.3074604371726
22.000000000000004,321.7863657136711,449.9402925504649,929.210657044533,506.07288942709897,449.0061949109379
22.500000000000004,327.43529304573826,449.98802954714984,886.5146973806714,510.76067703653723,458.4946207395643
23.000000000000004,331.54582507579244,449.94338582325094,857.5793087784807,513.9550148420135,464.8967982910758
23.500000000000004,334.01197160436766,443.84872597344054,783.8881410744743,511.01345793123653,468.11449419479544
24.000000000000004,333.59511443739456,432.60025591149633,729.0365133519017,501.7834362680468,465.8659427462542
24.500000000000004,332.556981192855,423.1537849161615,682.9788194224896,493.0383514817539,462.09628945198045
25.000000000000004,330.42129328687395,409.68812395698126,613.6385887350498,480.1931629430583,456.22991507457107
25.500000000000004,326.8476191057978,396.4979568056249,568.0460575159389,466.40520368026205,447.56194121878394
26.000000000000004,323.31609593314477,384.8151916420466,523.1153304655011,453.4927944232295,438.80234628499
26.500000000000004,319.1837759203118,372.1642061622255,484.7564008579992,439.38431360448175,428.99588872339746
27.000000000000004,314.82805148379646,361.18342390313455,455.44233056833554,426.3221385878342,418.7610125106896
27.500000000000004,310.73194294744746,351.2515551158489,427.87275542654424,414.13657534742464,409.0257012061471
28.000000000000004,306.5618713994105,342.00869887130875,406.7879029355596,402.4961367114282,399.27359192500353
28.500000000000004,302.59749464740287,334.02181758828846,389.59621389539944,391.9335482234625,389.9774725925922
29.000000000000004,298.91029137704464,326.8237672305152,374.86056968446724,382.1774333733629,381.28405913216477
29.500000000000004,295.3969506095432,320.43129104601996,363.051147459938,373.22497042907787,373.03167200036773
30.000000000000004,292.14482674199706,314.8115382751498,353.0097107947081,365.07791046925473,365.3633018680573
30.500000000000004,289.1299663858098,309.7771796167691,344.5085060000321,357.6040545313644,358.2351531565339
31.000000000000004,286.32173016004754,305.28335290267955,337.2362969537622,350.7582366287864,351.5985783325873
31.500000000000004,283.72592115609575,301.2537180216798,330.84075275413636,344.4834729407664,345.457229841777
32.0,281.31588714741054,297.6077584310879,325.21052408778905,338.7098037518565,339.7595506105723
32.5,279.07152760232253,294.2954706462159,320.1805714774871,333.38448011102525,334.466538782875
33.0,276.9800618760638,291.2675405232774,315.63762894772685,328.4598917542605,329.54918021634944
33.5,275.02303037246605,288.48242326534734,311.503444329915,323.8915356746828,324.9690421481656
34.0,273.1856238885083,285.9073857669984,307.71187345636645,319.6410213933734,320.69436607442395
34.5,271.45565540744485,283.51420108776244,304.2123789308863,315.67559483258515,316.6976539343287
35.0,269.82094804230996,281.2791487486214,300.96496782553345,311.9655458465017,312.95166421941906
35.5,268.27110301284495,279.182561231712,297.9366862219425,308.4848244230476,309.4325482754326
36.0,266.7972436183667,277.2077883985693,295.1005885358038,305.2109331022603,306.1193189788396
36.5,265.3913366201044,275.34069556176007,292.4343646759642,302.1237643256311,302.9927176203619
37.0,264.04641267871745,273.569300889841,289.91913889732405,299.20559572804234,300.0356705211742
37.5,262.75645665061654,271.88338156843145,287.5389190172625,296.4409080019106,297.23307374604923
38.0,261.51617608060997,270.27417377677364,285.28007141801237,293.8159055303207,294.57136339531127
38.5,260.3209699301909,268.73414938284725,283.13083767886985,291.31838948659697,292.03849181038555
39.0,259.1668523090251,267.2568229420932,281.08106101775695,288.9375946980417,289.6237722175099
39.5,258.0503372338309,265.8365801231989,279.12192201498385,286.66394014937504,287.31764456067594
40.0,256.9683784832757,264.46853956073244,277.24570308622503,284.4888959538456,285.11157171905296
