s_index,n_index,z_index,s_mm,n_mm,z_mm,material,tmax_c,t800_down_s,t500_down_s,t8_5_s,valid
0,0,0,-35.027027027027025,-35.60576923076923,-11.6,QT450-10,170.13087252568204,,,,False
0,0,1,-35.027027027027025,-35.60576923076923,-10.8,QT450-10,170.19928861893285,,,,False
0,0,2,-35.027027027027025,-35.60576923076923,-10.0,QT450-10,170.26282057326026,,,,False
0,0,3,-35.027027027027025,-35.60576923076923,-9.2,QT450-10,170.32146903911473,,,,False
0,0,4,-35.027027027027025,-35.60576923076923,-8.4,QT450-10,170.37523375201633,,,,False
0,0,5,-35.027027027027025,-35.60576923076923,-7.6,QT450-10,170.4241141110454,,,,False
0,0,6,-35.027027027027025,-35.60576923076923,-6.8,QT450-10,170.468109381441,,,,False
0,0,7,-35.027027027027025,-35.60576923076923,-6.0,QT450-10,170.5072187820844,,,,False
0,0,8,-35.027027027027025,-35.60576923076923,-5.199999999999999,QT450-10,170.5414415336115,,,,False
0,0,9,-35.027027027027025,-35.60576923076923,-4.3999999999999995,QT450-10,170.5707768911388,,,,False
0,0,10,-35.027027027027025,-35.60576923076923,-3.5999999999999996,QT450-10,170.59522416976827,,,,False
0,0,11,-35.027027027027025,-35.60576923076923,-2.799999999999999,QT450-10,170.6147827657288,,,,False
0,0,12,-35.027027027027025,-35.60576923076923,-2.0,QT450-10,170.62945217407207,,,,False
0,0,13,-35.027027027027025,-35.60576923076923,-1.1999999999999993,QT450-10,170.63923200309875,,,,False
0,0,14,-35.027027027027025,-35.60576923076923,-0.3999999999999986,QT450-10,170.6441219854103,,,,False
0,0,15,-35.027027027027025,-35.60576923076923,0.40000000000000036,QT450-10,170.6441219854103,,,,False
0,0,16,-35.027027027027025,-35.60576923076923,1.200000000000001,QT450-10,170.63923200309875,,,,False
0,0,17,-35.027027027027025,-35.60576923076923,2.0,QT450-10,170.62945217407207,,,,False
0,0,18,-35.027027027027025,-35.60576923076923,2.8000000000000007,QT450-10,170.6147827657288,,,,False
0,0,19,-35.027027027027025,-35.60576923076923,3.6000000000000014,QT450-10,170.59522416976827,,,,False
0,0,20,-35.027027027027025,-35.60576923076923,4.400000000000002,QT450-10,170.5707768911388,,,,False
0,0,21,-35.027027027027025,-35.60576923076923,5.199999999999999,QT450-10,170.5414415336115,,,,False
0,0,22,-35.027027027027025,-35.60576923076923,6.0,QT450-10,170.5072187820844,,,,False
0,0,23,-35.027027027027025,-35.60576923076923,6.800000000000001,QT450-10,170.468109381441,,,,False
0,0,24,-35.027027027027025,-35.60576923076923,7.600000000000001,QT450-10,170.4241141110454,,,,False
0,0,25,-35.027027027027025,-35.60576923076923,8.400000000000002,QT450-10,170.37523375201633,,,,False
0,0,26,-35.027027027027025,-35.60576923076923,9.200000000000003,QT450-10,170.32146903911473,,,,False
0,0,27,-35.027027027027025,-35.60576923076923,10.0,QT450-10,170.26282057326026,,,,False
0,0,28,-35.027027027027025,-35.60576923076923,10.8,QT450-10,170.19928861893285,,,,False
0,0,29,-35.027027027027025,-35.60576923076923,11.600000000000001,QT450-10,170.13087252568204,,,,False
0,1,0,-35.027027027027025,-34.81730769230769,-11.6,QT450-10,170.24246548194776,,,,False
0,1,1,-35.027027027027025,-34.81730769230769,-10.8,QT450-10,170.31094424363584,,,,False
0,1,2,-35.027027027027025,-34.81730769230769,-10.0,QT450-10,170.3745369069544,,,,False
0,1,3,-35.027027027027025,-34.81730769230769,-9.2,QT450-10,170.43324224452223,,,,False
0,1,4,-35.027027027027025,-34.81730769230769,-8.4,QT450-10,170.48705942832535,,,,False
0,1,5,-35.027027027027025,-34.81730769230769,-7.6,QT450-10,170.53598766025274,,,,False
0,1,6,-35.027027027027025,-34.81730769230769,-6.8,QT450-10,170.58002612134067,,,,False
0,1,7,-35.027027027027025,-34.81730769230769,-6.0,QT450-10,170.61917398549718,,,,False
0,1,8,-35.027027027027025,-34.81730769230769,-5.199999999999999,QT450-10,170.65343044406853,,,,False
0,1,9,-35.027027027027025,-34.81730769230769,-4.3999999999999995,QT450-10,170.68279473036424,,,,False
0,1,10,-35.027027027027025,-34.81730769230769,-3.5999999999999996,QT450-10,170.70726614211404,,,,False
0,1,11,-35.027027027027025,-34.81730769230769,-2.799999999999999,QT450-10,170.7268440614544,,,,False
0,1,12,-35.027027027027025,-34.81730769230769,-2.0,QT450-10,170.74152797221748,,,,False
0,1,13,-35.027027027027025,-34.81730769230769,-1.1999999999999993,QT450-10,170.75131747425357,,,,False
0,1,14,-35.027027027027025,-34.81730769230769,-0.3999999999999986,QT450-10,170.75621229449433,,,,False
0,1,15,-35.027027027027025,-34.81730769230769,0.40000000000000036,QT450-10,170.75621229449433,,,,False
0,1,16,-35.027027027027025,-34.81730769230769,1.200000000000001,QT450-10,170.75131747425357,,,,False
0,1,17,-35.027027027027025,-34.81730769230769,2.0,QT450-10,170.74152797221748,,,,False
0,1,18,-35.027027027027025,-34.81730769230769,2.8000000000000007,QT450-10,170.7268440614544,,,,False
0,1,19,-35.027027027027025,-34.81730769230769,3.6000000000000014,QT450-10,170.70726614211404,,,,False
0,1,20,-35.027027027027025,-34.81730769230769,4.400000000000002,QT450-10,170.68279473036424,,,,False
0,1,21,-35.027027027027025,-34.81730769230769,5.199999999999999,QT450-10,170.65343044406853,,,,False
