filename,dx_error_mm,dy_error_mm,theta_error_deg
sample_0000.png,-0.2982329924901326,0.004496276378631592,0.0014101094345888576
sample_0001.png,-0.2842102448145549,0.0010782678922017785,1.37067650278766e-05
sample_0002.png,-0.35231526692708337,0.007965087890625,0.0001348154898224152
sample_0003.png,-0.25777180989583337,0.0007171630859375,0.0013559234983926416
sample_0004.png,-0.35743208726247155,-0.0060628453890482215,-0.0034369456187075542
sample_0005.png,-0.2983704010645549,0.003402690092722538,0.0029497394749649075
sample_0006.png,-0.24445088704427076,-0.006113688151041741,0.0027814856609226224
sample_0007.png,-0.3009897470474243,-0.0011545817057291297,0.0007778643555877984
sample_0008.png,-0.2738342682520549,0.0014750162760417407,0.0004439074633850737
sample_0009.png,-0.3006896873315176,0.004954030116399111,0.004073337745392536
sample_0010.png,-0.2881062924861908,0.0084686279296875,-0.00035990537578856063
sample_0011.png,-0.23102819919586182,-0.009373982747395834,-0.00027623514771146773
sample_0012.png,-0.321807861328125,-0.007064859072367424,-0.0010065124554330396
sample_0013.png,-0.35060628255208337,0.004872639973958259,-0.009563737822402274
sample_0014.png,-0.31854248046875,0.01470947265625,0.005006025324437946
sample_0015.png,-0.36239115397135424,-0.004791220029195076,-0.002473981608263287
sample_0016.png,-0.3278859456380208,-0.002838124831517519,0.0014851938332762818
sample_0017.png,-0.3580678304036458,0.0004272063573200757,0.0024823832071816376
sample_0018.png,-0.2481587827205658,0.0038961172103881836,-0.001088825808192695
sample_0019.png,-0.24277748664220178,-0.0025685826937357215,-0.00033499488583466075
sample_0020.png,-0.2836456199487051,-0.0009307861328125,-0.0012779420347523995
sample_0021.png,-0.2779846290747325,0.0078023473421732215,0.006871868995730779
sample_0022.png,-0.24028522769610083,-0.011708587408065796,0.001321351333723797
sample_0023.png,-0.2970580657323201,0.007273346185684204,0.00011584750721915782
sample_0024.png,-0.27483109633127856,0.00797017415364576,-0.0028182276035053633
sample_0025.png,-0.31268310546875,0.008626262346903557,0.0008521393573275304
sample_0026.png,-0.2914225061734518,0.008667002121607481,0.001562619678205479
sample_0027.png,-0.2560628056526184,0.002594014008839962,-0.004029412193008675
sample_0028.png,-0.29433186848958326,0.007863382498423221,0.003732215580741549
sample_0029.png,-0.3063659767309825,-0.0052032470703125,0.0013184160203164597
sample_0030.png,-0.2252909441788991,0.0010783076286315918,0.0033791284612505468
sample_0031.png,-0.30801896254221606,-0.0005697011947631836,0.0008220630604016677
sample_0032.png,-0.23144532243410748,-0.005091389020283943,-0.002736048011994896
sample_0033.png,-0.32895914713541663,0.0030924479166666297,-0.0029226900018222146
sample_0034.png,-0.23573299249013258,-0.007868468761444092,0.002015298419753897
sample_0035.png,-0.32475789388020837,-0.001617431640625,0.0031709769392733733
sample_0036.png,-0.266632080078125,0.003468791643778557,-0.00035744336174192703
sample_0037.png,-0.2303365170955658,0.0008138418197631836,-0.0012616208868276857
sample_0038.png,-0.30183915297190356,-0.00990803043047589,0.0012587455971058148
sample_0039.png,-0.2952117919921875,0.005096395810445076,-0.002087965856033547
sample_0040.png,-0.2266845703125,0.00826009114583337,0.0008829903230331837
sample_0041.png,-0.2780558168888092,0.00870768229166663,-0.0008712290258987565
sample_0042.png,-0.3324991762638092,-0.0007680257161458703,0.0023470913297076734
sample_0043.png,-0.259002685546875,-0.002532939116160038,0.005228601533611599
sample_0044.png,-0.25657651821772254,-0.0023345549901325757,-0.0029835985380503027
sample_0045.png,-0.3519439697265625,-0.0015410979588825757,0.0001944697454696609
sample_0046.png,-0.19379170735677076,-0.012110412120819092,0.0003182852906480349
sample_0047.png,-0.2609965006510417,-0.002319316069285038,0.0020428682118702746
sample_0048.png,-0.2561594446500143,-0.002934734026591057,0.002386150035528445
sample_0049.png,-0.25452168782552076,0.005844106276830019,-0.0013641046388768174
sample_0050.png,-0.3131815195083618,0.013442973295847538,-0.0012681359629403977
sample_0051.png,-0.3230794668197632,-0.008254985014597538,0.0029917755632116183
sample_0052.png,-0.2668406069278717,0.01637776692708326,-0.0025382721873405956
sample_0053.png,-0.32627866665522254,0.00818888346354174,-0.0014812761323982349
sample_0054.png,-0.2426452835400899,-0.0014038284619649621,0.0010476272443487034
sample_0055.png,-0.2846883535385132,-0.00189208984375,0.0007522349844206744
sample_0056.png,-0.3219706018765768,0.021097858746846443,-0.0017430536060420998
sample_0057.png,-0.2665659487247467,-0.0085601806640625,0.0006078346946978286
sample_0058.png,-0.2686767776807149,-0.0001474916934967041,-0.0024292713234759233
sample_0059.png,-0.2683614194393158,-0.0013427933057149621,0.00435001562236792
sample_0060.png,-0.2998148798942566,1.5219052632575725e-05,0.0015555616448796883
sample_0061.png,-0.2790425717830658,-0.005976359049479241,-0.0013630903355439372
sample_0062.png,-0.27674863735834754,0.0033874114354450757,-0.0013347975236334773
sample_0063.png,-0.3030802508195241,-0.009684205055236816,0.0022117864014954414
sample_0064.png,-0.2899424036343893,0.008336345354716057,-0.0018955763041654805
sample_0065.png,-0.27341719468434644,0.006510426600774111,0.0008003125207209916
