time_s,H_q235_j,H_qt_j,H_weld_j,source_q235_j,source_qt_j,source_weld_j,loss_q235_j,loss_qt_j,loss_weld_j,birth_q235_j,birth_qt_j,birth_weld_j,weld_to_qt_j,weld_to_q235_j,mix_q235_j,mix_qt_j,mix_weld_j
21.9,13898.8804902231,32087.7463773031,143.882628821041,5.66542509676528,6.68407048172069,37.1505044215141,3.64359371214905,3.97467984343583,0.798995223250972,0,0,0,16.9898205651862,19.1550153485005,0,0,0
22,13920.0302209256,32107.4630616986,144.088964181826,5.66542509676527,6.68407048172069,37.150504421514,3.65219883966082,3.97816614327278,0.796884557093268,0,0,0,17.0107800576264,19.136504445911,0,0,0
22.1,13941.1525394429,32127.1968096037,144.294598665148,5.66542509676527,6.68407048172069,37.150504421514,3.66079952591122,3.98167828375856,0.795821283544744,0,0,0,17.031355707553,19.1176929469986,0,0,0
22.2,13962.2470285338,32146.9471281268,144.499278182234,5.66542509676527,6.68407048172068,37.150504421514,3.66940042917077,3.9852293305812,0.795883107953624,0,0,0,17.0514773725937,19.0984644237864,0,0,0
22.3,13983.313195811,32166.7134811161,144.702824478703,5.66542509676527,6.68407048172068,37.150504421514,3.67800501219866,3.98882748566306,0.797100938267233,0,0,0,17.0711099936444,19.0787471930411,0,0,0
22.4,14004.350504688,32186.4953142965,144.905114216303,5.66542509676526,6.68407048172068,37.1505044215141,3.68661583970926,3.99247750264435,0.799474861644153,0,0,0,17.0902402017309,19.0584996204487,0,0,0
22.5,14025.3583963338,32206.2920720119,145.106065417126,5.66542509676526,6.68407048172068,37.1505044215141,3.69523477531362,3.99618162544326,0.802983036268579,0,0,0,17.1088688594138,19.0377013249207,0,0,0
22.6,14046.3363059314,32226.1032089031,145.305628285174,5.66542509676527,6.68407048172068,37.150504421514,3.70386311794504,3.99994022630741,0.807587297633061,0,0,0,17.127006636422,19.0163476193239,0,0,0
22.7,14067.2836750787,32245.9281983046,145.503778643751,5.66542509676527,6.68407048172068,37.1505044215141,3.71250170146221,4.0037522548952,0.813237135711784,0,0,0,17.1446711748386,18.9944457523024,0,0,0
22.8,14088.1999613854,32265.7665383379,145.700512966898,5.66542509676526,6.68407048172068,37.150504421514,3.72115097112421,4.00761556623562,0.819872798620799,0,0,0,17.1618851182877,18.9720121813659,0,0,0
22.9,14109.086887726,32285.6199052814,145.899340784839,5.66542509676526,6.68407048172068,37.1505044215141,3.7297392952471,4.01135752665973,0.819782074761617,0,0,0,17.1806539891461,18.9512405395743,0,0,0
23,14129.9461206864,32305.4897988551,146.100393358046,5.66542509676526,6.68407048172068,37.1505044215141,3.73827196553601,4.01496631348879,0.816582612620652,0,0,0,17.2007894059445,18.9320798296512,0,0,0
23.1,14150.7785814677,32325.3769138871,146.302674360266,5.66542509676526,6.68407048172068,37.1505044215141,3.74676754439264,4.01849136544555,0.812884273653772,0,0,0,17.2215359162416,18.9138032293085,0,0,0
23.2,14171.5846250889,32345.2813862212,146.505346433095,5.66542509676526,6.68407048172068,37.1505044215141,3.75523950764919,4.02197927662873,0.80959318649039,0,0,0,17.2423811293914,18.8958580327138,0,0,0
23.3,14192.364243445,32365.2030255352,146.707815421222,5.66542509676526,6.68407048172068,37.1505044215141,3.76369761338297,4.0254641888753,0.807111538603602,0,0,0,17.2630330215449,18.8778908731497,0,0,0
