step,time_s,source_center_s_mm,source_step_j,physical_birth_mass_kg,effective_birth_mass_kg,birth_enthalpy_j,convection_step_j,radiation_step_j,fe_enthalpy_change_j,expected_change_j,step_defect_j,cumulative_defect_j,predicted_capacity_mix_j,q235_mix_j,qt_mix_j,weld_mix_j,unexplained_step_j
  1.100000000000000E+01,  1.610000000000000E+01, -5.924999999999997E+00,  4.949999999999998E+01,  1.854796302679440E-06,  1.854796055373267E-06,  0.000000000000000E+00,  3.601044843139513E+00,  3.913876598647494E+00,  4.198653440675116E+01,  4.198507855821298E+01, -1.455848538185478E-03,  1.180815722086663E-01, -1.466225068039447E-03, -2.655416636460595E-03, -2.480194496837619E-02,  2.599113653679734E-02,  1.037652985396917E-05
  1.200000000000000E+01,  1.620000000000000E+01, -5.775000000000002E+00,  4.949999999999995E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.605807185729061E+00,  3.931960414014744E+00,  4.198248115266324E+01,  4.196223240025614E+01, -2.024875240709889E-02,  9.783281980162428E-02, -2.025833729196441E-02, -4.270114971041887E-03, -1.338515318874048E-02, -2.603069132182035E-03,  9.584884865514176E-06
  1.300000000000000E+01,  1.630000000000000E+01, -5.625000000000000E+00,  4.949999999999996E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.609936168099536E+00,  3.943010751069671E+00,  4.195327004249702E+01,  4.194705308083075E+01, -6.216961666275722E-03,  9.161585813535567E-02, -6.226695437427356E-03, -5.057311961809104E-03, -3.210226773801442E-07, -1.169062452940872E-03,  9.733771151633486E-06
  1.400000000000000E+01,  1.640000000000000E+01, -5.475000000000001E+00,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.613975975357189E+00,  3.952728624102083E+00,  4.192575069626037E+01,  4.193329540054071E+01,  7.544704280341819E-03,  9.916056241581828E-02,  7.534954947392324E-03, -5.718387744855160E-03,  1.083066465994915E-02,  2.422678032298330E-03,  9.749332949494233E-06
  1.500000000000000E+01,  1.650000000000000E+01, -5.325000000000003E+00,  4.949999999999995E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.617987597244102E+00,  3.961767347813036E+00,  4.190220028135809E+01,  4.192024505494281E+01,  1.804477358471956E-02,  1.172053360005521E-01,  1.803560809514781E-02, -6.550966867411794E-03,  1.854471233375435E-02,  6.041862628805252E-03,  9.165489571753144E-06
  1.600000000000000E+01,  1.660000000000000E+01, -5.174999999999997E+00,  4.950000000000003E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.621984451190700E+00,  3.970500819345110E+00,  4.188373513195256E+01,  4.190751472946422E+01,  2.377959751165548E-02,  1.409849335121862E-01,  2.377029668768701E-02, -7.156945398195031E-03,  2.420986974026770E-02,  6.717372345614345E-03,  9.300823968466654E-06
  1.700000000000000E+01,  1.670000000000000E+01, -5.025000000000002E+00,  4.949999999999998E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.625968388049966E+00,  3.979057398283198E+00,  4.186737636545149E+01,  4.189497421366681E+01,  2.759784821532207E-02,  1.685827817275367E-01,  2.758886753377090E-02, -7.171187836162826E-03,  2.846231346029494E-02,  6.297741909638786E-03,  8.980681551171849E-06
  1.800000000000000E+01,  1.680000000000000E+01, -4.875000000000000E+00,  4.949999999999994E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.629941064609830E+00,  3.987719006122372E+00,  4.185382593037502E+01,  4.188233992926774E+01,  2.851399889271988E-02,  1.970967806201998E-01,  2.850332846189614E-02, -7.100494841903858E-03,  3.082292755946848E-02,  4.780895744331525E-03,  1.067043082373861E-05
  1.900000000000000E+01,  1.690000000000000E+01, -4.724999999999998E+00,  4.949999999999999E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.633902449925927E+00,  3.996727604594208E+00,  4.183756997599266E+01,  4.186936994547985E+01,  3.179996948718866E-02,  2.288967501074239E-01,  3.179165464314624E-02, -6.916786337366509E-03,  3.250534966360379E-02,  6.203091316908964E-03,  8.314844042421610E-06
  2.000000000000000E+01,  1.700000000000000E+01, -4.575000000000003E+00,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.637861938659680E+00,  4.006656538875403E+00,  4.184365273319418E+01,  4.185548152246490E+01,  1.182878927072295E-02,  2.407255393781043E-01,  1.181861694035347E-02, -6.577394164852321E-03,  9.525436192301739E-03,  8.870574912904057E-03,  1.017233036947583E-05
  2.100000000000000E+01,  1.710000000000000E+01, -4.424999999999997E+00,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.641811610810758E+00,  4.017242721440797E+00,  4.182697234582156E+01,  4.184094566774844E+01,  1.397332192687628E-02,  2.546988613049734E-01,  1.396290166366354E-02, -6.282352822328616E-03,  1.044556644235163E-02,  9.799688043640528E-03,  1.042026321274384E-05
  2.200000000000000E+01,  1.720000000000000E+01, -4.275000000000002E+00,  4.950000000000001E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.645752458699422E+00,  4.028467528044930E+00,  4.183142674899864E+01,  4.182578001325566E+01, -5.646735742978137E-03,  2.490521255620024E-01, -5.657220830196222E-03, -5.942107710280295E-03, -1.215377609354371E-02,  1.243866297362779E-02,  1.048508721808450E-05
  2.300000000000000E+01,  1.730000000000000E+01, -4.125000000000000E+00,  4.949999999999997E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.649678872861540E+00,  4.040286805353403E+00,  4.182232090389152E+01,  4.181003432178503E+01, -1.228658210649769E-02,  2.367655434555900E-01, -1.229766815120771E-02, -5.130987653064765E-03, -1.555685705259440E-02,  8.390176554451456E-03,  1.108604471002431E-05
  2.400000000000000E+01,  1.740000000000000E+01, -3.974999999999998E+00,  4.950000000000003E+01,  1.854796302679397E-06,  1.854796055373222E-06,  0.000000000000000E+00,  3.651816996969243E+00,  4.031325822317984E+00,  4.182632223684777E+01,  4.181685718071280E+01, -9.465056134970951E-03,  2.273004873205764E-01, -9.474901923859042E-03, -3.143897165573606E-03, -2.496886205162752E-02,  1.863785729334208E-02,  9.845788888091650E-06
  2.500000000000000E+01,  1.750000000000000E+01, -3.825000000000003E+00,  4.950000000000002E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.656328584883076E+00,  4.046601714075909E+00,  4.181875559999025E+01,  4.179706970104103E+01, -2.168589894922235E-02,  2.056145883711906E-01, -2.169514681966889E-02, -3.678441950556063E-03, -1.931902410021606E-02,  1.302319231103225E-03,  9.247870446545126E-06
  2.600000000000000E+01,  1.760000000000000E+01, -3.674999999999997E+00,  4.949999999999996E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.660486892652335E+00,  4.058673365718565E+00,  4.179370261958684E+01,  4.178083974162907E+01, -1.286287795777241E-02,  1.927517104136314E-01, -1.287208978768911E-02, -4.746634576767170E-03, -4.835725465504296E-03, -3.289729745417645E-03,  9.211829916699887E-06
  2.700000000000000E+01,  1.770000000000000E+01, -3.524999999999999E+00,  4.949999999999998E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.664504420600006E+00,  4.068572405790777E+00,  4.176482997180574E+01,  4.176692317360920E+01,  2.093201803461398E-03,  1.948449122171496E-01,  2.083908970460938E-03, -5.471623058100961E-03,  7.146228270126501E-03,  4.093037584353977E-04,  9.292833000459563E-06
  2.800000000000000E+01,  1.780000000000000E+01, -3.375000000000000E+00,  4.949999999999999E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.668484847460184E+00,  4.077680629165608E+00,  4.173946630059072E+01,  4.175383452337419E+01,  1.436822278347449E-02,  2.092131350004820E-01,  1.435884395051028E-02, -6.280466658872136E-03,  1.593410224774936E-02,  4.705208361633048E-03,  9.378832964215822E-06
  2.900000000000000E+01,  1.790000000000000E+01, -3.224999999999998E+00,  4.950000000000003E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.672447916986227E+00,  4.086360466327308E+00,  4.171894394822448E+01,  4.174119161668649E+01,  2.224766846201476E-02,  2.314608034625962E-01,  2.224179813777298E-02, -7.027383726173984E-03,  2.190361534387594E-02,  7.365566520071022E-03,  5.870324241780828E-06
  3.000000000000000E+01,  1.800000000000000E+01, -3.075000000000003E+00,  4.950000000000004E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.676402449810555E+00,  4.095039656889907E+00,  4.170158191644441E+01,  4.172855789329958E+01,  2.697597685516939E-02,  2.584367803176519E-01,  2.696670798800660E-02, -7.196501225009411E-03,  2.679975167135847E-02,  7.363457541657538E-03,  9.268867162792738E-06
  3.100000000000000E+01,  1.810000000000000E+01, -2.924999999999997E+00,  4.950000000000001E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.680342551996723E+00,  4.103577496315475E+00,  4.168719904823229E+01,  4.171607995168781E+01,  2.888090345552285E-02,  2.873176837731535E-01,  2.887139948965114E-02, -7.132769491847857E-03,  3.042518258053055E-02,  5.578986400968452E-03,  9.503965871716924E-06
  3.200000000000000E+01,  1.820000000000000E+01, -2.774999999999999E+00,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.684267362469142E+00,  4.112156299064426E+00,  4.167261150723061E+01,  4.170357633846643E+01,  3.096483123581351E-02,  3.182825150090594E-01,  3.095501918486608E-02, -7.018076744412773E-03,  3.229037315994823E-02,  5.682722769330625E-03,  9.812050947428236E-06
  3.300000000000000E+01,  1.830000000000000E+01, -2.625000000000000E+00,  4.950000000000001E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.688189124802118E+00,  4.121581779858657E+00,  4.165972424498614E+01,  4.169022909533923E+01,  3.050485035309691E-02,  3.487873653621136E-01,  3.049625757409948E-02, -6.676643260724716E-03,  2.991573960635615E-02,  7.257161228468039E-03,  8.592778997437711E-06
  3.400000000000000E+01,  1.840000000000000E+01, -2.474999999999998E+00,  4.949999999999995E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.692105307617149E+00,  4.131786202092874E+00,  4.166273166450992E+01,  4.167610849028993E+01,  1.337682578000710E-02,  3.621641911422557E-01,  1.336632672246931E-02, -6.323490167643251E-03,  1.047643468030364E-02,  9.213382209808916E-03,  1.049905753778765E-05
  3.500000000000000E+01,  1.850000000000000E+01, -2.325000000000003E+00,  4.949999999999994E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.696012257437485E+00,  4.142689071796419E+00,  4.165315324909170E+01,  4.166129867076604E+01,  8.145421674335296E-03,  3.703096128165271E-01,  8.135807398027346E-03, -6.066883772633095E-03,  3.020872784049055E-03,  1.118181838661138E-02,  9.614276307950281E-06
  3.600000000000000E+01,  1.860000000000000E+01, -2.174999999999997E+00,  4.949999999999997E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.699905226782405E+00,  4.154113970619521E+00,  4.165719639718736E+01,  4.164598080259805E+01, -1.121559458931642E-02,  3.590940182273243E-01, -1.122658514464754E-02, -5.415968383908005E-03, -1.644007002475815E-02,  1.062945326401862E-02,  1.099055533111161E-05
  3.700000000000000E+01,  1.870000000000000E+01, -2.024999999999999E+00,  4.949999999999997E+01,  1.854796302679440E-06,  1.854796055373265E-06,  0.000000000000000E+00,  3.702099795873419E+00,  4.146762875078041E+00,  4.166132952558837E+01,  4.165113732904851E+01, -1.019219653986170E-02,  3.489018216876048E-01, -1.019822107916842E-02, -3.809757584995281E-03, -2.236257980455011E-02,  1.597411631037697E-02,  6.024539306721116E-06
  3.800000000000000E+01,  1.880000000000000E+01, -1.875000000000000E+00,  4.950000000000004E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.706376403887961E+00,  4.158547053683571E+00,  4.166241886514763E+01,  4.163507654242851E+01, -2.734232271911452E-02,  3.215594989683268E-01, -2.735068689208427E-02, -3.125456490253363E-03, -2.591471544055767E-02,  1.689485038726758E-03,  8.364172969753392E-06
  3.900000000000000E+01,  1.890000000000000E+01, -1.724999999999998E+00,  4.949999999999994E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.710545876301668E+00,  4.172013953106236E+00,  4.163645054354129E+01,  4.161744017059204E+01, -1.901037294924635E-02,  3.025491260191302E-01, -1.901897634990822E-02, -4.349455883011849E-03, -1.029797232782365E-02, -4.371548139072726E-03,  8.603400661878063E-06
  4.000000000000000E+01,  1.900000000000000E+01, -1.575000000000003E+00,  4.949999999999994E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.714549051399163E+00,  4.182260525309269E+00,  4.160731406182458E+01,  4.160319042329152E+01, -4.123638533066298E-03,  2.984254874861563E-01, -4.132536836126625E-03, -5.214383004797873E-03,  2.952063979357293E-03, -1.870217810686046E-03,  8.898303060327073E-06
  4.100000000000000E+01,  1.910000000000000E+01, -1.424999999999997E+00,  4.949999999999994E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.718500942667992E+00,  4.191464875882297E+00,  4.158028102488606E+01,  4.159003418144965E+01,  9.753156563590437E-03,  3.081786440498036E-01,  9.744243662153864E-03, -6.001578279444385E-03,  1.288392565945061E-02,  2.861896282147642E-03,  8.912901436572765E-06
  4.200000000000000E+01,  1.920000000000000E+01, -1.274999999999999E+00,  4.949999999999996E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.722431488030596E+00,  4.200102240242551E+00,  4.155799171639228E+01,  4.157746627172682E+01,  1.947455533453990E-02,  3.276531993842582E-01,  1.946540298134016E-02, -6.839791958838284E-03,  1.994070867134920E-02,  6.364486268829250E-03,  9.152353199738672E-06
  4.300000000000000E+01,  1.930000000000000E+01, -1.125000000000000E+00,  4.950000000000006E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.726353084343207E+00,  4.208660852827633E+00,  4.153869345832209E+01,  4.156498606282921E+01,  2.629260450712678E-02,  3.539458038912926E-01,  2.628380407647849E-02, -7.147475900746451E-03,  2.467353851161287E-02,  8.757741465612069E-03,  8.800430648291113E-06
  4.400000000000000E+01,  1.940000000000000E+01, -9.750000000000014E-01,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.730265354517805E+00,  4.217294305100006E+00,  4.152324757269525E+01,  4.155244034038218E+01,  2.919276768692214E-02,  3.831385715782289E-01,  2.918357876040992E-02, -7.144666537888990E-03,  2.905654559510391E-02,  7.271699703194998E-03,  9.188926512217893E-06
  4.500000000000000E+01,  1.950000000000000E+01, -8.250000000000028E-01,  4.950000000000003E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.734160520137709E+00,  4.225769895577492E+00,  4.151031531082845E+01,  4.154006958428483E+01,  2.975427345638337E-02,  4.128928450345484E-01,  2.974421866504318E-02, -7.090957136176486E-03,  3.196049997535639E-02,  4.874675825863276E-03,  1.005479134019369E-05
  4.600000000000000E+01,  1.960000000000000E+01, -6.749999999999972E-01,  4.950000000000003E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.738042298839331E+00,  4.234470429967041E+00,  4.149370445041859E+01,  4.152748727119366E+01,  3.378282077506611E-02,  4.466756658096074E-01,  3.377337099290281E-02, -6.796274449054136E-03,  3.442550418690126E-02,  6.144141255055683E-03,  9.449782163307996E-06
  4.700000000000000E+01,  1.970000000000000E+01, -5.250000000000021E-01,  4.949999999999991E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.741924525661826E+00,  4.244267627499261E+00,  4.148706712655257E+01,  4.151380784683882E+01,  2.674072028624863E-02,  4.734163860957779E-01,  2.673178656262257E-02, -6.402297279276702E-03,  2.441767315534674E-02,  8.716410686552534E-03,  8.933723626061013E-06
  4.800000000000000E+01,  1.980000000000000E+01, -3.750000000000071E-01,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.745800647968600E+00,  4.254866460171452E+00,  4.148824384641921E+01,  4.149933289185994E+01,  1.108904544072686E-02,  4.845054315364905E-01,  1.107894987048688E-02, -6.123700086120043E-03,  7.799411179421054E-03,  9.403238777185866E-03,  1.009557023998534E-05
  4.900000000000000E+01,  1.990000000000000E+01, -2.250000000000014E-01,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.749660552604951E+00,  4.265883462135657E+00,  4.148448237923003E+01,  4.148445598525939E+01, -2.639397064285731E-05,  4.844790375659613E-01, -3.265843889713009E-05, -5.667817661860049E-03, -6.165362996671195E-03,  1.180052221963411E-02,  6.264468254272779E-06
  5.000000000000000E+01,  2.000000000000000E+01, -7.500000000000284E-02,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.753509842153493E+00,  4.277646410245433E+00,  4.148426256263338E+01,  4.146884374760106E+01, -1.541881503231224E-02,  4.690602225336988E-01, -1.542869552310651E-02, -4.593987565541201E-03, -1.887301989043502E-02,  8.038311932869706E-03,  9.880490794275318E-06
  5.100000000000000E+01,  2.010000000000000E+01,  7.499999999999574E-02,  4.949999999999999E+01,  1.854796302679396E-06,  1.854796055373224E-06,  0.000000000000000E+00,  3.755463902132690E+00,  4.266119962712398E+00,  4.149864520585106E+01,  4.147841613515490E+01, -2.022907069616053E-02,  4.488311518375667E-01, -2.023914552909571E-02, -2.367190723278089E-03, -3.265281169104961E-02,  1.478085688523199E-02,  1.007483293517797E-05
  5.200000000000000E+01,  2.020000000000000E+01,  2.249999999999943E-01,  4.949999999999996E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.760109149517417E+00,  4.283012197591868E+00,  4.147824991399830E+01,  4.145687865289068E+01, -2.137126110761756E-02,  4.274598907300060E-01, -2.137932999569529E-02, -4.023924568390646E-03, -1.612695733965877E-02, -1.228448087645869E-03,  8.068888077729375E-06
  5.300000000000000E+01,  2.030000000000000E+01,  3.749999999999929E-01,  4.950000000000000E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.764124215831329E+00,  4.293873123070882E+00,  4.145238939816045E+01,  4.144200266109779E+01, -1.038673706266025E-02,  4.170731536673884E-01, -1.039516328132387E-02, -4.986655875953394E-03, -1.602776767782938E-03, -3.805730637587536E-03,  8.426218663622545E-06
  5.400000000000000E+01,  2.040000000000000E+01,  5.249999999999986E-01,  4.949999999999999E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.768052559979318E+00,  4.303156249475093E+00,  4.142392034146906E+01,  4.142879119054557E+01,  4.870849076517914E-03,  4.219440027436576E-01,  4.862404069909734E-03, -5.797143520096865E-03,  9.551164729264410E-03,  1.108382860742189E-03,  8.445006608179435E-06
  5.500000000000000E+01,  2.050000000000000E+01,  6.749999999999936E-01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.771952898886722E+00,  4.311773445577532E+00,  4.140041183791618E+01,  4.141627365553572E+01,  1.586181761953753E-02,  4.378058203633373E-01,  1.585311403608484E-02, -6.627704462027807E-03,  1.767621743289517E-02,  4.804601065217484E-03,  8.703583452687735E-06
  5.600000000000000E+01,  2.059999999999999E+01,  8.249999999999886E-01,  4.950000000000004E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.775842216559130E+00,  4.320190263334635E+00,  4.137909746859805E+01,  4.140396752010627E+01,  2.487005150822341E-02,  4.626758718713972E-01,  2.486142375264823E-02, -7.064863386967786E-03,  2.321239395524546E-02,  8.713893184370556E-03,  8.627755575182916E-06
  5.700000000000000E+01,  2.070000000000000E+01,  9.749999999999943E-01,  4.950000000000001E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.779723220077785E+00,  4.328672864080636E+00,  4.136203965335153E+01,  4.139160391584159E+01,  2.956426249005517E-02,  4.922401343615093E-01,  2.955631187466764E-02, -7.124084260017600E-03,  2.721594513687474E-02,  9.464450997810500E-03,  7.950615387535692E-06
  5.800000000000000E+01,  2.080000000000000E+01,  1.124999999999993E+00,  4.949999999999995E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.783590535791967E+00,  4.337129420480398E+00,  4.134832045216899E+01,  4.137928004372759E+01,  3.095959155859873E-02,  5.231997259202217E-01,  3.095217888579789E-02, -7.078879708732768E-03,  3.098685728684818E-02,  7.044201307682475E-03,  7.412672800841125E-06
  5.900000000000000E+01,  2.090000000000000E+01,  1.274999999999991E+00,  4.949999999999996E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  3.787442462105774E+00,  4.345616344615613E+00,  4.133451844750380E+01,  4.136694119327857E+01,  3.242274577477389E-02,  5.556224716951874E-01,  3.241379774297116E-02, -6.896887428126402E-03,  3.377730208422919E-02,  5.533383086868378E-03,  8.948031802721856E-06
  6.000000000000000E+01,  2.099999999999999E+01,  1.424999999999990E+00,  4.949999999999996E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.791288365383297E+00,  4.354791707768888E+00,  4.131666050122294E+01,  4.135391992684778E+01,  3.725942562483908E-02,  5.928818973197849E-01,  3.725096731576540E-02, -6.499753341309013E-03,  3.665718456650129E-02,  7.093536090573131E-03,  8.458309073679227E-06
  6.100000000000000E+01,  2.109999999999999E+01,  1.574999999999989E+00,  4.949999999999997E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.795132394923124E+00,  4.364952160974366E+00,  4.132358078750985E+01,  4.133991544410248E+01,  1.633465659262612E-02,  6.092165539125745E-01,  1.632486912960811E-02, -6.148249774422005E-03,  1.382626632041417E-02,  8.646852583615947E-03,  9.787463018006565E-06
  6.200000000000000E+01,  2.120000000000000E+01,  1.724999999999994E+00,  4.949999999999996E+01,  1.854796302679440E-06,  1.854796302679440E-06,  0.000000000000000E+00,  3.798964672251336E+00,  4.375770674290332E+00,  4.131419020764588E+01,  4.132526465345830E+01,  1.107444581241879E-02,  6.202909997250572E-01,  1.106524223534908E-02, -5.829877339259476E-03,  6.324804675166896E-03,  1.057031489944166E-02,  9.203577069710756E-06
  6.300000000000000E+01,  2.129999999999999E+01,  1.874999999999989E+00,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  3.802782224384439E+00,  4.387074861215066E+00,  4.132338503342180E+01,  4.131014291440047E+01, -1.324211902132788E-02,  6.070488807035872E-01, -1.324989571688607E-02, -4.876821298628761E-03, -1.823249203672886E-02,  9.859417618471547E-03,  7.776695558188440E-06
