time_s,source_j,loss_j,birth_j,energy_change_j,residual_j,deposit_volume_mm3,min_c,max_c
  1.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  1.000000000089520E+02, -1.000000000089520E+02,  0.000000000000000E+00,  1.100000000044760E+02,  1.100000000044760E+02
  2.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  2.000000000089520E+02, -2.000000000089520E+02,  0.000000000000000E+00,  1.600000000044760E+02,  1.600000000044760E+02
  3.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.000000000005077E+02, -3.000000000005077E+02,  0.000000000000000E+00,  2.200000000005077E+02,  2.200000000005078E+02
