time_s,QT_HAZ_c,QT_SURROGATE_INTERFACE_REF_c,WELD_CENTER_c,Q235B_SURROGATE_INTERFACE_REF_c,Q235B_HAZ_c
12.0,156.33119362943833,156.902847083978,157.98294837971153,159.77292776746958,160.21500992280406
12.501000000000001,158.08001275799995,158.91576567953422,160.44912844224908,162.59960235906044,163.1290334524395
13.002,160.2103652730957,161.4217253045066,163.60062822282276,166.08903286793955,166.69690853490107
13.5,162.78458880204303,164.53243334556655,167.64547077501203,170.37337720617052,171.03172631336042
14.001000000000001,165.91892821154732,168.4493582956063,173.002230047775,175.69382225385303,176.33534692074315
14.502,169.70757463101108,173.3626109353106,180.1421148975416,182.26398475814605,182.77161306738023
15.0,174.2479973504104,179.54411161924227,189.84778644159712,190.36424252560704,190.51419815660975
15.501000000000001,179.6976755493467,187.34109626833384,203.44851153237977,200.38458236798033,199.82748982091715
16.002,186.2022130627994,197.1612880162839,221.97142756457845,212.7490337991966,210.97774767323241
16.5,193.8066730100735,209.4469073972146,248.64847449988605,227.8796772677979,224.05888094387515
17.001,202.67493224868662,224.34290762496744,282.23195824278946,245.99887637548628,239.37295717166515
17.502,212.91115487764546,242.6673324113674,326.76839228983636,267.8829885330414,257.12318584398713
18.0,224.3094094905573,263.83392420286486,382.51145683683035,292.9257449210264,276.95480478183134
18.501,236.90261038966904,287.8711636852406,444.23952622298225,321.21851632891025,298.9511361301456
19.002,250.6810837239387,315.1869486652931,517.4998981242057,353.0804533496051,323.12249947725877
19.5,264.8728670131368,345.22474217264227,602.0863650750556,387.7882014606164,348.12191439475373
20.001,279.2559707280731,372.91347261396567,666.8286400845191,420.62040566388345,373.5758323362043
20.502,293.58980610756703,408.9164798368003,830.3297242219735,461.51382260273226,399.0276848873891
21.0,305.91479841444993,429.5129032947318,860.5182729507757,487.4765040733868,420.990681367216
21.501,316.757993702002,447.1554805994679,888.725800367612,510.1079823372104,440.33515781625897
22.002,325.1415509514304,454.67999909001065,865.3225886589553,522.3094822139625,455.2602390302326
22.5,331.11276019239625,457.9243469935204,848.7952551509932,529.2995629279043,465.5950798919627
23.001,334.8833420320741,453.58859800550067,794.7840922355393,528.0202342675504,471.7586338565668
23.502,336.5405600211263,447.4407981073099,755.003797679293,523.7197136677534,473.64084005819893
24.0,336.3528285000731,435.8102018820836,693.809314827982,513.1776415862719,471.9602329805309
24.501,334.84027350185164,424.2697899247868,642.037901249067,501.615858848319,467.41976351392844
25.002,332.0014201790035,410.4412832241684,592.8934103123975,487.10130486166645,460.3120907033032
25.5,328.5910280486679,397.44073385232184,547.1145051593932,472.6470797101246,451.9007081111252
26.001,324.46699719449504,384.3781132667457,509.3173659665375,457.6529583283792,442.1093047929607
26.502,320.20189592092265,372.2199637583907,474.2844410145068,443.1467355052176,431.96752986136295
27.0,315.78092867377586,361.16182532374904,446.9575363754163,429.4842304348287,421.5744319302375
27.501,311.4338245608609,350.97696866943113,422.6214870048392,416.5189531269833,411.337451873692
28.002000000000002,307.20314965672355,341.9740395107883,403.14580928411164,404.63604777715983,401.392690504471
28.5,303.20677787885245,333.95025247492447,387.0286879803013,393.7394205287874,391.982904871795
29.001,299.4236144469752,326.84794915426755,373.5377991834913,383.76453541001223,383.0523379772961
29.502000000000002,295.8889530500182,320.5394307194054,362.2996547162331,374.64836668148087,374.67911160478485
30.0,292.6278670560426,314.98760783480964,352.7720597224383,366.3938331402154,366.9289950782172
30.501,289.58467239698825,310.0104282936404,344.59407082292665,358.8095496623254,359.6796806463885
31.002000000000002,286.769079521413,305.55913858171266,337.46732010511334,351.87514282352146,352.96124286582756
31.5,284.17468746943695,301.57842949499116,331.25029087890687,345.55580586776017,346.7683265030982
32.001,281.7529932700865,297.953542574336,325.68511836364553,339.7109113194059,340.9921292874167
32.502,279.5003135460225,294.65427944141743,320.6887208947239,334.3231298649107,335.6308827578988
33.0,277.41141892866733,291.65051102782127,316.1880738617615,329.37022390153726,330.6770486221041
33.501,275.4445061891426,288.86725990733316,312.0534640665312,324.74823095101806,326.03543074654635
34.002,273.59784921394646,286.29055830490114,308.2539348394323,320.4491286158213,321.7047508213864
34.5,271.8682532596001,283.90699794081064,304.7620711390857,316.4619540544691,317.67872145113813
35.001,270.2232241613849,281.6650475407281,301.49766717827924,312.7089170727064,313.8822144516001
35.502,268.6631462825968,279.5603120492013,298.4510568117771,309.1885881309612,310.3161313941465
36.0,267.1876543478761,277.5880650261942,295.6127142045975,305.8971581600514,306.97838789234765
36.501,265.77109899754856,275.7108105614292,292.92666959344723,302.77476712659694,303.80952988232497
37.002,264.4156869500568,273.9290177080302,290.3920622569466,299.82396289386,300.8130241134783
37.5,263.1230351735052,272.24255479355196,288.0071059382186,297.0452552986105,297.9900578077089
38.001,261.8723554548058,270.6225156333428,285.72959342426554,294.39127979097077,295.2929900296787
38.502,260.66702673224,269.0718692082838,283.5625926680476,291.86686704327127,292.727072019404
39.0,259.50992078282934,267.59291857947767,281.5080549631307,289.4751299248849,290.29572499484954
39.501,258.38363602414023,266.16229167531714,279.5324235910224,287.1775574029024,287.95998409238183
40.0,257.29651281618993,264.7896209796589,277.6480102616636,284.98880759840773,285.734882055517
