s_index,n_index,z_index,s_mm,n_mm,z_mm,material,tmax_c,t800_down_s,t500_down_s,t8_5_s,valid
0,0,0,-35.027027027027025,-35.60576923076923,-11.6,QT450-10,174.4369428275422,,,,False
0,0,1,-35.027027027027025,-35.60576923076923,-10.8,QT450-10,174.5079529120235,,,,False
0,0,2,-35.027027027027025,-35.60576923076923,-10.0,QT450-10,174.57389233585,,,,False
0,0,3,-35.027027027027025,-35.60576923076923,-9.2,QT450-10,174.6347621465501,,,,False
0,0,4,-35.027027027027025,-35.60576923076923,-8.4,QT450-10,174.69056238071525,,,,False
0,0,5,-35.027027027027025,-35.60576923076923,-7.6,QT450-10,174.74129267686075,,,,False
0,0,6,-35.027027027027025,-35.60576923076923,-6.8,QT450-10,174.78695249260124,,,,False
0,0,7,-35.027027027027025,-35.60576923076923,-6.0,QT450-10,174.82754120057604,,,,False
0,0,8,-35.027027027027025,-35.60576923076923,-5.199999999999999,QT450-10,174.86305814279598,,,,False
0,0,9,-35.027027027027025,-35.60576923076923,-4.3999999999999995,QT450-10,174.89350266860134,,,,False
0,0,10,-35.027027027027025,-35.60576923076923,-3.5999999999999996,QT450-10,174.9188741647635,,,,False
0,0,11,-35.027027027027025,-35.60576923076923,-2.799999999999999,QT450-10,174.93917208067396,,,,False
0,0,12,-35.027027027027025,-35.60576923076923,-2.0,QT450-10,174.95439594952717,,,,False
0,0,13,-35.027027027027025,-35.60576923076923,-1.1999999999999993,QT450-10,174.96454540562465,,,,False
0,0,14,-35.027027027027025,-35.60576923076923,-0.3999999999999986,QT450-10,174.9696201976434,,,,False
0,0,15,-35.027027027027025,-35.60576923076923,0.40000000000000036,QT450-10,174.9696201976434,,,,False
0,0,16,-35.027027027027025,-35.60576923076923,1.200000000000001,QT450-10,174.96454540562465,,,,False
0,0,17,-35.027027027027025,-35.60576923076923,2.0,QT450-10,174.95439594952717,,,,False
0,0,18,-35.027027027027025,-35.60576923076923,2.8000000000000007,QT450-10,174.93917208067396,,,,False
0,0,19,-35.027027027027025,-35.60576923076923,3.6000000000000014,QT450-10,174.9188741647635,,,,False
0,0,20,-35.027027027027025,-35.60576923076923,4.400000000000002,QT450-10,174.89350266860134,,,,False
0,0,21,-35.027027027027025,-35.60576923076923,5.199999999999999,QT450-10,174.86305814279598,,,,False
0,0,22,-35.027027027027025,-35.60576923076923,6.0,QT450-10,174.82754120057604,,,,False
0,0,23,-35.027027027027025,-35.60576923076923,6.800000000000001,QT450-10,174.78695249260124,,,,False
0,0,24,-35.027027027027025,-35.60576923076923,7.600000000000001,QT450-10,174.74129267686075,,,,False
0,0,25,-35.027027027027025,-35.60576923076923,8.400000000000002,QT450-10,174.69056238071525,,,,False
0,0,26,-35.027027027027025,-35.60576923076923,9.200000000000003,QT450-10,174.6347621465501,,,,False
0,0,27,-35.027027027027025,-35.60576923076923,10.0,QT450-10,174.57389233585,,,,False
0,0,28,-35.027027027027025,-35.60576923076923,10.8,QT450-10,174.5079529120235,,,,False
0,0,29,-35.027027027027025,-35.60576923076923,11.600000000000001,QT450-10,174.4369428275422,,,,False
0,1,0,-35.027027027027025,-34.81730769230769,-11.6,QT450-10,174.5586148295581,,,,False
0,1,1,-35.027027027027025,-34.81730769230769,-10.8,QT450-10,174.62969467979116,,,,False
0,1,2,-35.027027027027025,-34.81730769230769,-10.0,QT450-10,174.6957015519805,,,,False
0,1,3,-35.027027027027025,-34.81730769230769,-9.2,QT450-10,174.75663451372156,,,,False
0,1,4,-35.027027027027025,-34.81730769230769,-8.4,QT450-10,174.8124930051377,,,,False
0,1,5,-35.027027027027025,-34.81730769230769,-7.6,QT450-10,174.8632764540759,,,,False
0,1,6,-35.027027027027025,-34.81730769230769,-6.8,QT450-10,174.9089842266379,,,,False
0,1,7,-35.027027027027025,-34.81730769230769,-6.0,QT450-10,174.94961564547782,,,,False
0,1,8,-35.027027027027025,-34.81730769230769,-5.199999999999999,QT450-10,174.98517001937506,,,,False
0,1,9,-35.027027027027025,-34.81730769230769,-4.3999999999999995,QT450-10,175.0156466725718,,,,False
0,1,10,-35.027027027027025,-34.81730769230769,-3.5999999999999996,QT450-10,175.04104497167964,,,,False
0,1,11,-35.027027027027025,-34.81730769230769,-2.799999999999999,QT450-10,175.06136434966783,,,,False
0,1,12,-35.027027027027025,-34.81730769230769,-2.0,QT450-10,175.07660432663093,,,,False
0,1,13,-35.027027027027025,-34.81730769230769,-1.1999999999999993,QT450-10,175.08676452699623,,,,False
0,1,14,-35.027027027027025,-34.81730769230769,-0.3999999999999986,QT450-10,175.09184469281388,,,,False
0,1,15,-35.027027027027025,-34.81730769230769,0.40000000000000036,QT450-10,175.09184469281388,,,,False
0,1,16,-35.027027027027025,-34.81730769230769,1.200000000000001,QT450-10,175.08676452699623,,,,False
0,1,17,-35.027027027027025,-34.81730769230769,2.0,QT450-10,175.07660432663093,,,,False
0,1,18,-35.027027027027025,-34.81730769230769,2.8000000000000007,QT450-10,175.06136434966783,,,,False
0,1,19,-35.027027027027025,-34.81730769230769,3.6000000000000014,QT450-10,175.04104497167964,,,,False
0,1,20,-35.027027027027025,-34.81730769230769,4.400000000000002,QT450-10,175.0156466725718,,,,False
0,1,21,-35.027027027027025,-34.81730769230769,5.199999999999999,QT450-10,174.98517001937506,,,,False
0,1,22,-35.027027027027025,-34.81730769230769,6.0,QT450-10,174.94961564547782,,,,False
