s_index,n_index,z_index,s_mm,n_mm,z_mm,material,tmax_c,t800_down_s,t500_down_s,t8_5_s,valid
0,7,3,-69.02777777777777,-30.08653846153846,-9.2,QT450-10,153.22171158432286,,,,False
0,7,4,-69.02777777777777,-30.08653846153846,-8.4,QT450-10,153.26773653915728,,,,False
0,7,5,-69.02777777777777,-30.08653846153846,-7.6,QT450-10,153.30958259021125,,,,False
0,7,6,-69.02777777777777,-30.08653846153846,-6.8,QT450-10,153.3472483445485,,,,False
0,7,7,-69.02777777777777,-30.08653846153846,-6.0,QT450-10,153.38073250842757,,,,False
0,7,8,-69.02777777777777,-30.08653846153846,-5.199999999999999,QT450-10,153.4100338973834,,,,False
0,7,9,-69.02777777777777,-30.08653846153846,-4.3999999999999995,QT450-10,153.43515144633395,,,,False
0,7,10,-69.02777777777777,-30.08653846153846,-3.5999999999999996,QT450-10,153.45608421957425,,,,False
0,7,11,-69.02777777777777,-30.08653846153846,-2.799999999999999,QT450-10,153.47283142033882,,,,False
0,7,12,-69.02777777777777,-30.08653846153846,-2.0,QT450-10,153.48539239953988,,,,False
0,7,13,-69.02777777777777,-30.08653846153846,-1.1999999999999993,QT450-10,153.4937666632916,,,,False
0,7,14,-69.02777777777777,-30.08653846153846,-0.3999999999999986,QT450-10,153.49795387887576,,,,False
0,7,15,-69.02777777777777,-30.08653846153846,0.40000000000000036,QT450-10,153.49795387887576,,,,False
0,7,16,-69.02777777777777,-30.08653846153846,1.200000000000001,QT450-10,153.4937666632916,,,,False
0,7,17,-69.02777777777777,-30.08653846153846,2.0,QT450-10,153.48539239953988,,,,False
0,7,18,-69.02777777777777,-30.08653846153846,2.8000000000000007,QT450-10,153.47283142033882,,,,False
0,7,19,-69.02777777777777,-30.08653846153846,3.6000000000000014,QT450-10,153.45608421957425,,,,False
0,7,20,-69.02777777777777,-30.08653846153846,4.400000000000002,QT450-10,153.43515144633395,,,,False
0,7,21,-69.02777777777777,-30.08653846153846,5.199999999999999,QT450-10,153.4100338973834,,,,False
0,7,22,-69.02777777777777,-30.08653846153846,6.0,QT450-10,153.38073250842757,,,,False
0,7,23,-69.02777777777777,-30.08653846153846,6.800000000000001,QT450-10,153.3472483445485,,,,False
0,7,24,-69.02777777777777,-30.08653846153846,7.600000000000001,QT450-10,153.30958259021125,,,,False
0,7,25,-69.02777777777777,-30.08653846153846,8.400000000000002,QT450-10,153.26773653915728,,,,False
0,7,26,-69.02777777777777,-30.08653846153846,9.200000000000003,QT450-10,153.22171158432286,,,,False
0,7,27,-69.02777777777777,-30.08653846153846,10.0,QT450-10,153.17150920762307,,,,False
0,7,28,-69.02777777777777,-30.08653846153846,10.8,QT450-10,153.11713096913684,,,,False
0,7,29,-69.02777777777777,-30.08653846153846,11.600000000000001,QT450-10,153.05857849529477,,,,False
0,8,0,-69.02777777777777,-29.298076923076923,-11.6,QT450-10,153.16950268412657,,,,False
0,8,1,-69.02777777777777,-29.298076923076923,-10.8,QT450-10,153.22811731189654,,,,False
0,8,2,-69.02777777777777,-29.298076923076923,-10.0,QT450-10,153.28255350496508,,,,False
0,8,3,-69.02777777777777,-29.298076923076923,-9.2,QT450-10,153.33280961946826,,,,False
0,8,4,-69.02777777777777,-29.298076923076923,-8.4,QT450-10,153.37888406922653,,,,False
0,8,5,-69.02777777777777,-29.298076923076923,-7.6,QT450-10,153.4207753372296,,,,False
0,8,6,-69.02777777777777,-29.298076923076923,-6.8,QT450-10,153.45848198776557,,,,False
0,8,7,-69.02777777777777,-29.298076923076923,-6.0,QT450-10,153.4920026788933,,,,False
0,8,8,-69.02777777777777,-29.298076923076923,-5.199999999999999,QT450-10,153.5213361751366,,,,False
0,8,9,-69.02777777777777,-29.298076923076923,-4.3999999999999995,QT450-10,153.5464813602156,,,,False
0,8,10,-69.02777777777777,-29.298076923076923,-3.5999999999999996,QT450-10,153.56743724950732,,,,False
0,8,11,-69.02777777777777,-29.298076923076923,-2.799999999999999,QT450-10,153.58420300183226,,,,False
0,8,12,-69.02777777777777,-29.298076923076923,-2.0,QT450-10,153.59677793012543,,,,False
0,8,13,-69.02777777777777,-29.298076923076923,-1.1999999999999993,QT450-10,153.60516151056234,,,,False
0,8,14,-69.02777777777777,-29.298076923076923,-0.3999999999999986,QT450-10,153.60935338976162,,,,False
0,8,15,-69.02777777777777,-29.298076923076923,0.40000000000000036,QT450-10,153.60935338976162,,,,False
0,8,16,-69.02777777777777,-29.298076923076923,1.200000000000001,QT450-10,153.60516151056234,,,,False
