  3.510000000000000E+01   3.699441985324844E+02   3.622154342299856E+02   3.360930974219937E+02   3.812706991706988E+02   3.921803574357544E+02
  3.520000000000000E+01   3.693609656399895E+02   3.616422644539967E+02   3.355407558747971E+02   3.806962246355579E+02   3.916041136394780E+02
  3.530000000000000E+01   3.687856608268042E+02   3.610770748928646E+02   3.349968895644259E+02   3.801289731417921E+02   3.910345890297274E+02
  3.540000000000000E+01   3.682180621078260E+02   3.605196423769730E+02   3.344612588093044E+02   3.795687481859124E+02   3.904716033203288E+02
  3.550000000000000E+01   3.676579354878860E+02   3.599697284424392E+02   3.339336267157098E+02   3.790153282895066E+02   3.899149717793841E+02
  3.560000000000000E+01   3.671050648284398E+02   3.594271238436454E+02   3.334137672268737E+02   3.784685331296832E+02   3.893645295511959E+02
  3.570000000000000E+01   3.665592600502450E+02   3.588916376993730E+02   3.329014661359944E+02   3.779282006179122E+02   3.888201265206884E+02
  3.580000000000000E+01   3.660203222201454E+02   3.583630666693285E+02   3.323965150342076E+02   3.773941440640731E+02   3.882816041013981E+02
  3.590000000000000E+01   3.654880668474971E+02   3.578412239705290E+02   3.318987135974541E+02   3.768661979091218E+02   3.877488094251268E+02
  3.600000000000000E+01   3.649623144685200E+02   3.573259356710012E+02   3.314078698695449E+02   3.763442138538416E+02   3.872216026067265E+02
  3.610000000000000E+01   3.644428915483914E+02   3.568170285780955E+02   3.309237988296874E+02   3.758280385583760E+02   3.866998443845955E+02
  3.620000000000000E+01   3.639296358003414E+02   3.563143365515716E+02   3.304463218980771E+02   3.753175244104525E+02   3.861834007653073E+02
  3.630000000000000E+01   3.634223849766442E+02   3.558176956184761E+02   3.299752659823367E+02   3.748125208428856E+02   3.856721303557450E+02
  3.640000000000000E+01   3.629209818400731E+02   3.553269455038928E+02   3.295104633141170E+02   3.743128784862954E+02   3.851658880286351E+02
  3.650000000000000E+01   3.624252763450348E+02   3.548419351221806E+02   3.290517520948791E+02   3.738184660173853E+02   3.846645599507332E+02
  3.660000000000000E+01   3.619351206197180E+02   3.543625182987144E+02   3.285989759377562E+02   3.733291550757235E+02   3.841680316500599E+02
  3.670000000000000E+01   3.614503757697095E+02   3.538885550006797E+02   3.281519838865815E+02   3.728448221009290E+02   3.836761916081376E+02
  3.680000000000000E+01   3.609709078090482E+02   3.534199094868849E+02   3.277106301170465E+02   3.723653463914463E+02   3.831889292756442E+02
