step,time_s,source_center_s_mm,source_step_j,physical_birth_mass_kg,effective_birth_mass_kg,birth_enthalpy_j,convection_step_j,radiation_step_j,fe_enthalpy_change_j,expected_change_j,step_defect_j,cumulative_defect_j,predicted_capacity_mix_j,q235_mix_j,qt_mix_j,weld_mix_j,unexplained_step_j
  1.100000000000000E+01,  3.610000000000000E+01,  2.407500000000000E+01,  4.949999999999998E+01,  1.854796302679484E-06,  1.854796055373311E-06,  0.000000000000000E+00,  4.334785919181680E+00,  5.494981580151838E+00,  3.969989400674240E+01,  3.967023250066647E+01, -2.966150607593221E-02,  2.148155130564646E-01, -2.966303489295111E-02, -1.809801036623571E-03, -3.682717525016951E-02,  8.973941393841967E-03,  1.528817018904560E-06
  1.200000000000000E+01,  3.620000000000000E+01,  2.422500000000001E+01,  4.949999999999996E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.339083164060487E+00,  5.509628591192369E+00,  3.967625888144539E+01,  3.965128824474711E+01, -2.497063669828492E-02,  1.898448763581655E-01, -2.497201641797172E-02, -3.792089016434249E-03, -1.925551337731022E-02, -1.924414024227250E-03,  1.379719686795539E-06
  1.300000000000000E+01,  3.630000000000000E+01,  2.437500000000000E+01,  4.949999999999996E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.342756481831061E+00,  5.519248158329337E+00,  3.964943243651942E+01,  3.963799535983956E+01, -1.143707667986149E-02,  1.784077996783253E-01, -1.143784261878511E-02, -5.079964673592133E-03, -3.466445415152247E-03, -2.891432530040732E-03,  7.659389236209374E-07
  1.400000000000000E+01,  3.640000000000000E+01,  2.452500000000001E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.346342762147056E+00,  5.527070867512003E+00,  3.962714614169818E+01,  3.962658637034092E+01, -5.597713572598195E-04,  1.778480283211366E-01, -5.618075965758509E-04, -6.169390323132163E-03,  8.381782522933231E-03, -2.774199796376919E-03,  2.036239316031366E-06
  1.500000000000000E+01,  3.650000000000000E+01,  2.467500000000000E+01,  4.949999999999997E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.349901735436212E+00,  5.534120950936808E+00,  3.960304152411845E+01,  3.961597731362695E+01,  1.293578950849650E-02,  1.907838178296970E-01,  1.293404706125013E-02, -6.974203069822899E-03,  1.673206036822429E-02,  3.176189762848738E-03,  1.742447246363965E-06
  1.600000000000000E+01,  3.660000000000000E+01,  2.482500000000000E+01,  4.950000000000003E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.353446397699568E+00,  5.540861381074975E+00,  3.958231791712751E+01,  3.960569222122548E+01,  2.337430409797037E-02,  2.141581219276532E-01,  2.337250837768732E-02, -7.129237023211878E-03,  2.251158941541014E-02,  7.990155985489061E-03,  1.795720283043895E-06
  1.700000000000000E+01,  3.670000000000000E+01,  2.497500000000001E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.356982845264207E+00,  5.547637138327763E+00,  3.956411135569942E+01,  3.959538001640800E+01,  3.126866070857659E-02,  2.454267826362866E-01,  3.126681690858517E-02, -7.091483855497665E-03,  2.651337974965962E-02,  1.184492101442321E-02,  1.843799991421702E-06
  1.800000000000000E+01,  3.680000000000000E+01,  2.512500000000000E+01,  4.949999999999994E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.360513587810649E+00,  5.554731742184645E+00,  3.954864135840762E+01,  3.958475467000465E+01,  3.611331159702758E-02,  2.815400942331507E-01,  3.611227082070285E-02, -7.128456656290305E-03,  2.940617799263377E-02,  1.383454948435938E-02,  1.040776324727488E-06
  1.900000000000000E+01,  3.690000000000000E+01,  2.527500000000001E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.364038075740028E+00,  5.562268756562133E+00,  3.953669947729941E+01,  3.957369316769781E+01,  3.699369039840406E-02,  3.185337846316543E-01,  3.699343561615204E-02, -6.998298281579137E-03,  3.479934886294406E-02,  9.192385034787122E-03,  2.547822520113097E-07
  2.000000000000000E+01,  3.700000000000000E+01,  2.542500000000000E+01,  4.949999999999998E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.367547906176148E+00,  5.569881484940738E+00,  3.952662439070264E+01,  3.956257060888309E+01,  3.594621818045596E-02,  3.544800028121244E-01,  3.594173572996666E-02, -6.791947616005860E-03,  3.758123938377250E-02,  5.152443962200015E-03,  4.482450489298739E-06
  2.100000000000000E+01,  3.710000000000000E+01,  2.557500000000000E+01,  4.949999999999999E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.371047953216942E+00,  5.578036378926140E+00,  3.951685543558415E+01,  3.955091566785690E+01,  3.406023227275057E-02,  3.885402350848608E-01,  3.405860238054549E-02, -6.365673873847152E-03,  3.447008532717988E-02,  5.954190927212760E-03,  1.629892205076700E-06
  2.200000000000000E+01,  3.720000000000000E+01,  2.572500000000001E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.374534465045992E+00,  5.586860811935101E+00,  3.951447034420562E+01,  3.953860472301888E+01,  2.413437881325819E-02,  4.126746138981616E-01,  2.413325530902574E-02, -5.649891144107473E-03,  2.242091530432231E-02,  7.362231148810906E-03,  1.123504232456579E-06
  2.300000000000000E+01,  3.730000000000000E+01,  2.587500000000000E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.378014454337277E+00,  5.596602467844534E+00,  3.951992667557352E+01,  3.952538307781816E+01,  5.456402244647052E-03,  4.181310161427518E-01,  5.455097635000035E-03, -4.427603844902389E-03,  2.153603491830464E-04,  9.667341130719377E-03,  1.304609647016612E-06
  2.400000000000000E+01,  3.740000000000000E+01,  2.602500000000001E+01,  4.950000000000002E+01,  1.854796302679398E-06,  1.854796055373222E-06,  0.000000000000000E+00,  4.379675585566678E+00,  5.584531266011022E+00,  3.955658919254347E+01,  3.953579314842232E+01, -2.079604412114833E-02,  3.973349720216675E-01, -2.079644046925603E-02, -2.349446647549457E-03, -2.502443037282226E-02,  6.577436551115687E-03,  3.963481076986464E-07
  2.500000000000000E+01,  3.750000000000000E+01,  2.617500000000000E+01,  4.950000000000005E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.383743469991518E+00,  5.596824155278015E+00,  3.954497743778484E+01,  3.951943237473052E+01, -2.554506305431659E-02,  3.717899089672301E-01, -2.554424925636435E-02, -3.092025148251628E-03, -2.503009683896598E-02,  2.577872730853256E-03, -8.137979522308825E-07
  2.600000000000000E+01,  3.760000000000000E+01,  2.632500000000000E+01,  4.949999999999996E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.387453557095291E+00,  5.607169496879067E+00,  3.951976361905690E+01,  3.950537694602561E+01, -1.438667303129648E-02,  3.574032359360899E-01, -1.438464267218557E-02, -4.627448151783680E-03, -8.200355900663883E-03, -1.556838619738003E-03, -2.030359110916438E-06
  2.700000000000000E+01,  3.770000000000000E+01,  2.647500000000001E+01,  4.949999999999999E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.391038007100234E+00,  5.615428203368115E+00,  3.949873423307872E+01,  3.949353378953164E+01, -5.200443547082045E-03,  3.522027923888800E-01, -5.201354827795016E-03, -5.809523675031143E-03,  4.933743862107738E-03, -4.325575014871611E-03,  9.112807129703707E-07
  2.800000000000000E+01,  3.780000000000000E+01,  2.662500000000001E+01,  4.950000000000000E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.394578338745351E+00,  5.622459190285330E+00,  3.947403914549068E+01,  3.948296247096933E+01,  8.923325478647826E-03,  3.611261178675704E-01,  8.922852343919667E-03, -6.762854070706633E-03,  1.432093976387790E-02,  1.364766650748402E-03,  4.731347281582837E-07
  2.900000000000000E+01,  3.790000000000000E+01,  2.677500000000001E+01,  4.950000000000003E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.398103727901367E+00,  5.629166986000874E+00,  3.945247719844338E+01,  3.947272928609779E+01,  2.025208765441278E-02,  3.813782055219690E-01,  2.025159641591607E-02, -7.123655368958095E-03,  2.085127895246488E-02,  6.523972832409290E-03,  4.912384967067918E-07
  3.000000000000000E+01,  3.800000000000000E+01,  2.692500000000000E+01,  4.950000000000001E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.401619192247858E+00,  5.635782830077777E+00,  3.943363967501500E+01,  3.946259797767437E+01,  2.895830265936894E-02,  4.103365081812171E-01,  2.895779605457576E-02, -7.094163979237739E-03,  2.539665293313118E-02,  1.065530710068233E-02,  5.066047931781559E-07
  3.100000000000000E+01,  3.810000000000000E+01,  2.707500000000000E+01,  4.950000000000001E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.405128285452462E+00,  5.642632818260731E+00,  3.941698147995339E+01,  3.945223889628681E+01,  3.525741633342250E-02,  4.455939245146965E-01,  3.525912270065527E-02, -7.118659507402741E-03,  2.844922099672325E-02,  1.392856121133476E-02, -1.706367232776063E-06
  3.200000000000000E+01,  3.820000000000000E+01,  2.722500000000001E+01,  4.950000000000000E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.408632169214289E+00,  5.649932736078102E+00,  3.940456692887528E+01,  3.944143509470761E+01,  3.686816583233110E-02,  4.824620903470986E-01,  3.686809301332319E-02, -7.074263881494551E-03,  3.282948660775287E-02,  1.111287028706487E-02,  7.281900791383800E-08
  3.300000000000000E+01,  3.830000000000000E+01,  2.737500000000001E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.412123265876489E+00,  5.657379287744513E+00,  3.939232047038968E+01,  3.943049744637897E+01,  3.817697598929470E-02,  5.206390663363436E-01,  3.817661605748195E-02, -6.867089868393775E-03,  3.767378414125452E-02,  7.369921784621202E-03,  3.599318127503470E-07
  3.400000000000000E+01,  3.840000000000000E+01,  2.752500000000001E+01,  4.949999999999995E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.415603610967004E+00,  5.665228317657342E+00,  3.938648338393978E+01,  3.941916807137560E+01,  3.268468743582531E-02,  5.533237537722471E-01,  3.268449873873808E-02, -6.519950126622629E-03,  3.451705853045404E-02,  4.687390334906674E-03,  1.886970872264082E-07
  3.500000000000000E+01,  3.850000000000000E+01,  2.767500000000000E+01,  4.949999999999996E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.419069208215648E+00,  5.673624346772656E+00,  3.937670417824847E+01,  3.940730644501166E+01,  3.060226676318223E-02,  5.839260205352730E-01,  3.060417227356172E-02, -5.956374176627245E-03,  2.935062588586596E-02,  7.209920564323002E-03, -1.905510379488634E-06
  3.600000000000000E+01,  3.860000000000000E+01,  2.782500000000000E+01,  4.949999999999997E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.422532017954585E+00,  5.683128865887024E+00,  3.938472860956244E+01,  3.939433911615836E+01,  9.610506595919333E-03,  5.935365271313913E-01,  9.609214457674993E-03, -4.842347482825998E-03,  5.974725384693208E-03,  8.476836555807783E-03,  1.292138244339547E-06
  3.700000000000000E+01,  3.870000000000000E+01,  2.797500000000001E+01,  4.949999999999999E+01,  1.854796302679397E-06,  1.854796055373222E-06,  0.000000000000000E+00,  4.424266826009048E+00,  5.672757078937881E+00,  3.940834345335315E+01,  3.940297609505306E+01, -5.367358300091496E-03,  5.881691688312003E-01, -5.366704209099881E-03, -3.114196898103501E-03, -1.152831691903415E-02,  9.275809608037772E-03, -6.540909916145227E-07
  3.800000000000000E+01,  3.880000000000000E+01,  2.812500000000001E+01,  4.950000000000003E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.428117383258330E+00,  5.681983714674223E+00,  3.942163619150961E+01,  3.938989890206747E+01, -3.173728944213394E-02,  5.564318793890379E-01, -3.173547397711621E-02, -2.459270802622197E-03, -3.110899455575136E-02,  1.832791381257343E-03, -1.815465017734885E-06
  3.900000000000000E+01,  3.890000000000001E+01,  2.827500000000001E+01,  4.949999999999995E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.431850727602977E+00,  5.693473230106085E+00,  3.939484772588185E+01,  3.937467604229089E+01, -2.017168359095933E-02,  5.362601957981497E-01, -2.017164729933418E-02, -4.182328747804391E-03, -1.350854589748172E-02, -2.480772654048072E-03, -3.629162514950934E-08
  4.000000000000000E+01,  3.900000000000000E+01,  2.842500000000000E+01,  4.949999999999993E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.435434767024311E+00,  5.702169182658315E+00,  3.937126920192532E+01,  3.936239605031730E+01, -8.873151608014496E-03,  5.273870441901636E-01, -8.873464893511845E-03, -5.429384120883340E-03,  9.741321858572800E-04, -4.418212958485787E-03,  3.132854973497690E-07
  4.100000000000000E+01,  3.910000000000000E+01,  2.857500000000000E+01,  4.949999999999994E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.438960041632505E+00,  5.709353455675049E+00,  3.934740979527851E+01,  3.935168650269239E+01,  4.276707413879421E-03,  5.316637516041283E-01,  4.276657068329053E-03, -6.474353246308281E-03,  1.151667256777967E-02, -7.656622531423315E-04,  5.034555036840388E-08
  4.200000000000000E+01,  3.920000000000000E+01,  2.872500000000001E+01,  4.949999999999996E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.442466812477971E+00,  5.716053358175651E+00,  3.932476378531283E+01,  3.934147982934633E+01,  1.671604403350813E-02,  5.483797956374019E-01,  1.671607978922223E-02, -7.072830768933263E-03,  1.892032443275072E-02,  4.868586125404772E-03, -3.575571410133205E-08
  4.300000000000000E+01,  3.930000000000000E+01,  2.887500000000000E+01,  4.950000000000006E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.445961781913026E+00,  5.722542917571893E+00,  3.930521195059555E+01,  3.933149530051514E+01,  2.628334991958781E-02,  5.746631455569968E-01,  2.628338470957471E-02, -7.110169147106681E-03,  2.405138553775333E-02,  9.342168318928061E-03, -3.478998690520374E-08
  4.400000000000000E+01,  3.940000000000000E+01,  2.902500000000001E+01,  4.949999999999996E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.449449539756428E+00,  5.729169639073992E+00,  3.928799459394213E+01,  3.932138082116954E+01,  3.338622722741036E-02,  6.080493727845351E-01,  3.338617668518397E-02, -7.098171078038605E-03,  2.754041228301302E-02,  1.294393548020956E-02,  5.054222639022665E-08
  4.500000000000000E+01,  3.950000000000000E+01,  2.917500000000000E+01,  4.950000000000001E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.452932079973635E+00,  5.736188803015319E+00,  3.927373217511922E+01,  3.931087911701106E+01,  3.714694189184087E-02,  6.451963146762409E-01,  3.714838090693419E-02, -7.097185612092973E-03,  3.093226223930136E-02,  1.331330427972580E-02, -1.439015093321339E-06
  4.600000000000000E+01,  3.960000000000000E+01,  2.932500000000000E+01,  4.950000000000003E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.456405714899548E+00,  5.743536754330808E+00,  3.926184702698083E+01,  3.930005753076968E+01,  3.821050378884649E-02,  6.834068184650732E-01,  3.821171861029570E-02, -6.931467963054798E-03,  3.647373496408023E-02,  8.669451609270273E-03, -1.214821449206649E-06
  4.700000000000000E+01,  3.970000000000000E+01,  2.947500000000001E+01,  4.949999999999995E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.459866169271142E+00,  5.751083999914690E+00,  3.925545397018868E+01,  3.928904983081411E+01,  3.359586062543229E-02,  7.170026790904558E-01,  3.359479436797098E-02, -6.657632590002183E-03,  3.552315762560503E-02,  4.729269332368134E-03,  1.066257461317111E-06
  4.800000000000000E+01,  3.980000000000000E+01,  2.962500000000000E+01,  4.950000000000002E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.463314283945607E+00,  5.759183081559384E+00,  3.924232911630679E+01,  3.927750263449503E+01,  3.517351818823755E-02,  7.521761972789136E-01,  3.517487113915104E-02, -6.197893412717845E-03,  3.467742088667270E-02,  6.695343665196187E-03, -1.352950913489914E-06
  4.900000000000000E+01,  3.990000000000000E+01,  2.977500000000001E+01,  4.949999999999997E+01,  1.854796302679396E-06,  1.854796302679396E-06,  0.000000000000000E+00,  4.466755845578029E+00,  5.768219376305876E+00,  3.924941156584100E+01,  3.926502477811607E+01,  1.561321227507051E-02,  7.677894095538704E-01,  1.561189344515306E-02, -5.252638573563883E-03,  1.367192605472154E-02,  7.192605963995404E-03,  1.318829917445682E-06
  5.000000000000000E+01,  4.000000000000000E+01,  2.992500000000000E+01,  4.950000000000001E+01,  1.854796302679484E-06,  1.854796302679484E-06,  0.000000000000000E+00,  4.470178988050912E+00,  5.777639027796025E+00,  3.924505143814167E+01,  3.925218198415307E+01,  7.130546011396177E-03,  7.749199555653377E-01,  7.130296076479413E-03, -3.983336884889955E-03,  5.611160341728003E-04,  1.055251692719657E-02,  2.499349167645742E-07
  5.100000000000000E+01,  4.009999999999999E+01,  3.007500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.473386393297766E+00,  5.779595382191300E+00, -1.065077649922750E+01, -1.025298177548907E+01,  3.977947237384392E-01,  1.172714679303681E+00,  3.977953272733113E-01,  8.818890652267936E-02,  2.173178238247953E-01,  9.228859692583671E-02, -6.035348721900036E-07
  5.200000000000000E+01,  4.020000000000000E+01,  3.022499999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.459856403545265E+00,  5.366288258765516E+00, -1.017627895710029E+01, -9.826144662310782E+00,  3.501342947895125E-01,  1.522848974093449E+00,  3.501349125611575E-01,  1.690764531321029E-01,  1.715807275947125E-01,  9.477731834342112E-03, -6.177716449506931E-07
  5.300000000000000E+01,  4.030000000000000E+01,  3.037500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.452958467754024E+00,  5.234026144504144E+00, -1.002788777637033E+01, -9.686984612258168E+00,  3.409031641121665E-01,  1.863752138205655E+00,  3.409037398548940E-01,  1.659307974675219E-01,  1.695266139260012E-01,  5.446328461370956E-03, -5.757427274932780E-07
  5.400000000000000E+01,  4.040000000000000E+01,  3.052500000000001E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.448143791107618E+00,  5.158829608750074E+00, -9.888160372378479E+00, -9.606973399857694E+00,  2.811869725207856E-01,  2.144939110726227E+00,  2.811877979933492E-01,  1.444003732681582E-01,  1.332640449449609E-01,  3.523379780230092E-03, -8.254725635814530E-07
  5.500000000000000E+01,  4.050000000000000E+01,  3.067500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.444319030931803E+00,  5.106942337413507E+00, -9.781354019156424E+00, -9.551261368345310E+00,  2.300926508111143E-01,  2.375031761537230E+00,  2.300930347758496E-01,  1.246478724030398E-01,  1.030427480609996E-01,  2.402414311810320E-03, -3.839647353398590E-07
  5.600000000000000E+01,  4.059999999999999E+01,  3.082500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.441093439394395E+00,  5.067814089167721E+00, -9.700829800684005E+00, -9.508907528562116E+00,  1.919222721218894E-01,  2.566954033659158E+00,  1.919224451657582E-01,  1.062430841591489E-01,  8.402581770854738E-02,  1.653543298061855E-03, -1.730438687619351E-07
  5.700000000000000E+01,  4.070000000000000E+01,  3.097499999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.438277864008326E+00,  5.036627739000555E+00, -9.637517886993010E+00, -9.474905603008882E+00,  1.626122839841280E-01,  2.729566317643275E+00,  1.626129146825691E-01,  9.005062441515096E-02,  7.141290985231620E-02,  1.149380415101904E-03, -6.306984411119654E-07
  5.800000000000000E+01,  4.080000000000000E+01,  3.112500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.435760067816974E+00,  5.010726726498399E+00, -9.586402609078505E+00, -9.446486794315373E+00,  1.399158147631319E-01,  2.869482132406347E+00,  1.399161976481124E-01,  7.717731167406186E-02,  6.192914945842767E-02,  8.097365156228252E-04, -3.828849804987655E-07
  5.900000000000000E+01,  4.089999999999999E+01,  3.127499999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.433467184617616E+00,  4.988518200937318E+00, -9.543941354684648E+00, -9.421985385554933E+00,  1.219559691297150E-01,  2.991438101536005E+00,  1.219562021806320E-01,  6.705018716524798E-02,  5.432633173457260E-02,  5.796832808113794E-04, -2.330509170089812E-07
  6.000000000000000E+01,  4.099999999999999E+01,  3.142500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.431349074294314E+00,  4.968992352748182E+00, -9.507765541573463E+00, -9.400341427042495E+00,  1.074241145309678E-01,  3.098862216067118E+00,  1.074242636097457E-01,  5.891111111940400E-02,  4.809052059050057E-02,  4.226318998411028E-04, -1.490787778779534E-07
  6.100000000000000E+01,  4.109999999999999E+01,  3.157500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.429369709573574E+00,  4.951480542980034E+00, -9.476308648198028E+00, -9.380850252553609E+00,  9.545839564441927E-02,  3.194320611711646E+00,  9.545848938966646E-02,  5.221693262031328E-02,  4.292734428606582E-02,  3.142124832873661E-04, -9.374524718996913E-08
  6.200000000000000E+01,  4.120000000000000E+01,  3.172499999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.427502391955431E+00,  4.935524320384334E+00, -9.448431193864963E+00, -9.363026712339765E+00,  8.540448152519708E-02,  3.279725093236721E+00,  8.540460461607849E-02,  4.657847469671655E-02,  3.858785552356316E-02,  2.382743957987670E-04, -1.230908814042753E-07
  6.300000000000000E+01,  4.130000000000000E+01,  3.187500000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.425726711279390E+00,  4.920799181741582E+00, -9.423331824196794E+00, -9.346525893020972E+00,  7.680593117582113E-02,  3.356531024412561E+00,  7.680601592917931E-02,  4.175558957171389E-02,  3.486629088658987E-02,  1.841354708755481E-04, -8.475335817881291E-08
