step,time_s,source_center_s_mm,source_step_j,physical_birth_mass_kg,effective_birth_mass_kg,birth_enthalpy_j,convection_step_j,radiation_step_j,fe_enthalpy_change_j,expected_change_j,step_defect_j,cumulative_defect_j,predicted_capacity_mix_j,q235_mix_j,qt_mix_j,weld_mix_j,unexplained_step_j
  2.600000000000000E+01,  2.600000000000001E+00,  6.375000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.551115123125783E-17,  0.000000000000000E+00, -5.551115123125783E-17, -2.220446049250313E-16,  2.799454248077246E-19,  0.000000000000000E+00,  8.955410606353636E-19, -6.155956358276390E-19, -5.579109665606555E-17
  2.700000000000000E+01,  2.700000000000001E+00,  6.625000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -5.551115123125783E-17,  0.000000000000000E+00,  5.551115123125783E-17, -1.665334536937735E-16,  9.993953573565779E-19,  0.000000000000000E+00,  1.237162531350497E-18, -2.377671739939188E-19,  5.451175587390125E-17
  2.800000000000000E+01,  2.800000000000001E+00,  6.875000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  1.110223024625157E-16,  0.000000000000000E+00, -1.110223024625157E-16, -2.775557561562891E-16,  4.859621675880349E-19,  0.000000000000000E+00, -8.977747878807540E-19,  1.383736955468789E-18, -1.115082646301037E-16
  2.900000000000000E+01,  2.900000000000001E+00,  7.125000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.775557561562891E-16,  1.024876017728980E-18,  0.000000000000000E+00,  1.158824911098501E-19,  9.089935266191294E-19, -1.024876017728980E-18
  3.000000000000000E+01,  3.000000000000001E+00,  7.375000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -5.551115123125783E-17,  0.000000000000000E+00,  5.551115123125783E-17, -2.220446049250313E-16, -4.629971713767835E-19,  0.000000000000000E+00,  1.122417385156326E-19, -5.752389098924160E-19,  5.597414840263461E-17
  3.100000000000000E+01,  3.100000000000001E+00,  7.625000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  1.110223024625157E-16,  0.000000000000000E+00, -1.110223024625157E-16, -3.330669073875470E-16,  2.877492810592115E-19,  0.000000000000000E+00,  8.157743103921570E-19, -5.280250293329455E-19, -1.113100517435749E-16
  3.200000000000000E+01,  3.200000000000002E+00,  7.875000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -5.551115123125783E-17,  0.000000000000000E+00,  5.551115123125783E-17, -2.775557561562891E-16,  1.075658429482910E-18,  0.000000000000000E+00,  2.109134175456746E-19,  8.647450119372356E-19,  5.443549280177492E-17
  3.300000000000000E+01,  3.300000000000002E+00,  8.125000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.551115123125783E-17,  0.000000000000000E+00, -5.551115123125783E-17, -3.330669073875470E-16, -9.765748722705748E-19,  0.000000000000000E+00, -2.557315541134067E-19, -7.208433181571682E-19, -5.453457635898725E-17
  3.400000000000000E+01,  3.400000000000002E+00,  8.375000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -3.330669073875470E-16, -6.357341391647823E-19,  0.000000000000000E+00, -3.474409088473750E-19, -2.882932303174073E-19,  6.357341391647823E-19
  3.500000000000000E+01,  3.500000000000002E+00,  8.625000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.551115123125783E-17,  0.000000000000000E+00, -5.551115123125783E-17, -3.885780586188048E-16,  2.906373838315504E-19,  0.000000000000000E+00,  7.228287266276797E-19, -4.321913427961293E-19, -5.580178861508938E-17
  3.600000000000000E+01,  3.600000000000002E+00,  8.875000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -1.110223024625157E-16,  0.000000000000000E+00,  1.110223024625157E-16, -2.775557561562891E-16,  1.638175561817340E-20,  0.000000000000000E+00, -6.552702247271847E-19,  6.716519803453581E-19,  1.110059207068975E-16
  3.700000000000000E+01,  3.700000000000002E+00,  9.125000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  1.110223024625157E-16,  0.000000000000000E+00, -1.110223024625157E-16, -3.885780586188048E-16,  1.158892177250568E-18,  0.000000000000000E+00,  7.276830938831264E-19,  4.312090833674421E-19, -1.121811946397662E-16
  3.800000000000000E+01,  3.800000000000002E+00,  9.375000000000006E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.551115123125783E-17,  0.000000000000000E+00, -5.551115123125783E-17, -4.440892098500626E-16,  1.127007860442605E-18,  0.000000000000000E+00,  8.400058587149985E-19,  2.870020017276061E-19, -5.663815909170043E-17
  3.900000000000000E+01,  3.900000000000002E+00,  9.625000000000006E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -5.551115123125783E-17,  0.000000000000000E+00,  5.551115123125783E-17, -3.885780586188048E-16, -2.392878498377840E-18,  0.000000000000000E+00, -1.676761575505639E-18, -7.161169228722001E-19,  5.790402972963567E-17
  4.000000000000000E+01,  4.000000000000002E+00,  9.875000000000005E-01,  0.000000000000000E+00,  2.049999999999965E-07,  2.049999999999965E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.551115123125783E-17,  0.000000000000000E+00, -5.551115123125783E-17, -3.885780586188048E-16, -6.878136028638076E-19,  0.000000000000000E+00, -8.783565604139039E-19,  1.905429575500964E-19, -5.482333762839402E-17
  4.100000000000000E+01,  4.100000000000001E+00,  1.012500000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -3.885780586188048E-16,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00
  4.200000000000000E+01,  4.200000000000001E+00,  1.037500000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -3.885780586188048E-16,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00
