step,time_s,source_center_s_mm,source_step_j,physical_birth_mass_kg,effective_birth_mass_kg,birth_enthalpy_j,convection_step_j,radiation_step_j,fe_enthalpy_change_j,expected_change_j,step_defect_j,cumulative_defect_j,predicted_capacity_mix_j,q235_mix_j,qt_mix_j,weld_mix_j,unexplained_step_j
  1.000000000000000E+00,  1.000000000000000E-01,  1.250000000000000E-02,  0.000000000000000E+00,  2.050000000000000E-07,  2.049999180000000E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -3.641427216982684E-07,  0.000000000000000E+00,  3.641427216982684E-07,  3.641427216982684E-07,  3.641427235069794E-07,  0.000000000000000E+00, -1.587085433694461E-06,  1.951228157201440E-06, -1.808710956886523E-15
  2.000000000000000E+00,  2.000000000000000E-01,  3.750000000000001E-02,  0.000000000000000E+00,  2.050000000000000E-07,  2.050000000000000E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  8.339851511607321E-07,  0.000000000000000E+00, -8.339851511607321E-07, -4.698424294624637E-07, -8.339851496350733E-07,  0.000000000000000E+00, -4.430210906882949E-06,  3.596225757247875E-06, -1.525658803935501E-15
  3.000000000000000E+00,  3.000000000000000E-01,  6.250000000000001E-02,  0.000000000000000E+00,  2.050000000000000E-07,  2.050000000000000E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  1.851661564633567E-06,  0.000000000000000E+00, -1.851661564633567E-06, -2.321503994096030E-06, -1.851661563402314E-06,  0.000000000000000E+00, -6.833210948292009E-06,  4.981549384889695E-06, -1.231252174326534E-15
  4.000000000000000E+00,  4.000000000000000E-01,  8.750000000000001E-02,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  2.715382719342685E-06,  0.000000000000000E+00, -2.715382719342685E-06, -5.036886713438715E-06, -2.715382718535609E-06,  0.000000000000000E+00, -8.861513717677867E-06,  6.146130999142258E-06, -8.070758620334732E-16
  5.000000000000000E+00,  5.000000000000000E-01,  1.125000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.447443430282249E-06,  0.000000000000000E+00, -3.447443430282249E-06, -8.484330143720964E-06, -3.447443429563600E-06,  0.000000000000000E+00, -1.057008213730439E-05,  7.122638707740786E-06, -7.186490104719133E-16
  6.000000000000000E+00,  6.000000000000000E-01,  1.375000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.066665177548945E-06,  0.000000000000000E+00, -4.066665177548945E-06, -1.255099532126991E-05, -4.066665176967640E-06,  0.000000000000000E+00, -1.200524183042803E-05,  7.938576653460392E-06, -5.813051591734703E-16
  7.000000000000000E+00,  7.000000000000000E-01,  1.625000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  4.588987244757980E-06,  0.000000000000000E+00, -4.588987244757980E-06, -1.713998256602789E-05, -4.588987244314476E-06,  0.000000000000000E+00, -1.320616148328835E-05,  8.617174238973878E-06, -4.435047571164571E-16
  8.000000000000000E+00,  7.999999999999999E-01,  1.875000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.027948274227700E-06,  0.000000000000000E+00, -5.027948274227700E-06, -2.216793084025559E-05, -5.027948273888774E-06,  0.000000000000000E+00, -1.420605707843523E-05,  9.178108804546454E-06, -3.389266813166522E-16
  9.000000000000000E+00,  8.999999999999999E-01,  2.125000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.395080213410619E-06,  0.000000000000000E+00, -5.395080213410619E-06, -2.756301105366621E-05, -5.395080213217155E-06,  0.000000000000000E+00, -1.503317568615026E-05,  9.638095472933109E-06, -1.934640192187767E-16
  1.000000000000000E+01,  9.999999999999999E-01,  2.375000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.700231894889551E-06,  0.000000000000000E+00, -5.700231894889551E-06, -3.326324294855576E-05, -5.700231894588136E-06,  0.000000000000000E+00, -1.571160244584987E-05,  1.001137055126174E-05, -3.014149802145483E-16
  1.100000000000000E+01,  1.100000000000000E+00,  2.625000000000000E-01,  0.000000000000000E+00,  2.049999999999999E-07,  2.049999999999999E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.951835845063869E-06,  0.000000000000000E+00, -5.951835845063869E-06, -3.921507879361963E-05, -5.951835844889085E-06,  0.000000000000000E+00, -1.626192509648069E-05,  1.031008925159160E-05, -1.747835546000304E-16
  1.200000000000000E+01,  1.200000000000000E+00,  2.875000000000000E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.157129100792247E-06,  0.000000000000000E+00, -6.157129100792247E-06, -4.537220789441188E-05, -6.157129100721526E-06,  0.000000000000000E+00, -1.670178324455627E-05,  1.054465414383474E-05, -7.072047483215604E-17
  1.300000000000000E+01,  1.300000000000000E+00,  3.125000000000000E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.322336606023882E-06,  0.000000000000000E+00, -6.322336606023882E-06, -5.169454450043576E-05, -6.322336605902554E-06,  0.000000000000000E+00, -1.704632398397413E-05,  1.072398737807157E-05, -1.213273052988115E-16
  1.400000000000000E+01,  1.400000000000000E+00,  3.375000000000000E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.452824050040551E-06,  0.000000000000000E+00, -6.452824050040551E-06, -5.814736855047631E-05, -6.452824050084773E-06,  0.000000000000000E+00, -1.730858112809266E-05,  1.085575707800789E-05,  4.422189611025251E-17
  1.500000000000000E+01,  1.500000000000000E+00,  3.625000000000000E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.553225655570039E-06,  0.000000000000000E+00, -6.553225655570039E-06, -6.470059420604635E-05, -6.553225655382131E-06,  0.000000000000000E+00, -1.749979189585032E-05,  1.094656624046819E-05, -1.879074830847885E-16
  1.600000000000000E+01,  1.600000000000000E+00,  3.875000000000001E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.627551351612304E-06,  0.000000000000000E+00, -6.627551351612304E-06, -7.132814555765865E-05, -6.627551351699618E-06,  0.000000000000000E+00, -1.762966219922954E-05,  1.100211084752993E-05,  8.731385026886779E-17
  1.700000000000000E+01,  1.700000000000000E+00,  4.125000000000001E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.679276934762335E-06,  0.000000000000000E+00, -6.679276934762335E-06, -7.800742249242099E-05, -6.679276934721303E-06,  0.000000000000000E+00, -1.770658954399674E-05,  1.102731260927544E-05, -4.103197003089282E-17
  1.800000000000000E+01,  1.800000000000000E+00,  4.375000000000001E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.711420127369916E-06,  0.000000000000000E+00, -6.711420127369916E-06, -8.471884261979090E-05, -6.711420127327176E-06,  0.000000000000000E+00, -1.773785085811637E-05,  1.102643073078920E-05, -4.273958845255749E-17
  1.900000000000000E+01,  1.900000000000001E+00,  4.625000000000001E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.726604925955115E-06,  0.000000000000000E+00, -6.726604925955115E-06, -9.144544754574602E-05, -6.726604925838519E-06,  0.000000000000000E+00, -1.772976120565553E-05,  1.100315627981702E-05, -1.165957792554490E-16
  2.000000000000000E+01,  2.000000000000000E+00,  4.875000000000001E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.727116180327286E-06,  0.000000000000000E+00, -6.727116180327286E-06, -9.817256372607330E-05, -6.727116180311560E-06,  0.000000000000000E+00, -1.768780825669056E-05,  1.096069207637900E-05, -1.572601369872334E-17
  2.100000000000000E+01,  2.100000000000001E+00,  5.125000000000002E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.714946009345191E-06,  0.000000000000000E+00, -6.714946009345191E-06, -1.048875097354185E-04, -6.714946009262090E-06,  0.000000000000000E+00, -1.761676650818072E-05,  1.090182049891863E-05, -8.310070838922490E-17
  2.200000000000000E+01,  2.200000000000001E+00,  5.375000000000002E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.691833367267197E-06,  0.000000000000000E+00, -6.691833367267197E-06, -1.115793431026857E-04, -6.691833367354181E-06,  0.000000000000000E+00, -1.752079454359324E-05,  1.082896117623906E-05,  8.698350741943861E-17
  2.300000000000000E+01,  2.300000000000001E+00,  5.625000000000002E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.659297855871049E-06,  0.000000000000000E+00, -6.659297855871049E-06, -1.182386409585567E-04, -6.659297855789288E-06,  0.000000000000000E+00, -1.740351804563620E-05,  1.074422018984692E-05, -8.176070226666859E-17
  2.400000000000000E+01,  2.400000000000001E+00,  5.875000000000002E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.618668678737283E-06,  0.000000000000000E+00, -6.618668678737283E-06, -1.248573096372940E-04, -6.618668678646305E-06,  0.000000000000000E+00, -1.726810080988645E-05,  1.064943213124015E-05, -9.097811479868989E-17
  2.500000000000000E+01,  2.500000000000001E+00,  6.125000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.571109496256167E-06,  0.000000000000000E+00, -6.571109496256167E-06, -1.314284191335502E-04, -6.571109496306865E-06,  0.000000000000000E+00, -1.711730562633486E-05,  1.054619613002800E-05,  5.069831002495889E-17
  2.600000000000000E+01,  2.600000000000001E+00,  6.375000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.517639801972841E-06,  0.000000000000000E+00, -6.517639801972841E-06, -1.379460589355230E-04, -6.517639801989404E-06,  0.000000000000000E+00, -1.695354658385629E-05,  1.043590678186689E-05,  1.656288225061059E-17
  2.700000000000000E+01,  2.700000000000001E+00,  6.625000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.459153345184099E-06,  0.000000000000000E+00, -6.459153345184099E-06, -1.444052122807071E-04, -6.459153345048860E-06,  0.000000000000000E+00, -1.677893409661826E-05,  1.031978075156940E-05, -1.352389744245161E-16
  2.800000000000000E+01,  2.800000000000001E+00,  6.875000000000003E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.396434039934729E-06,  0.000000000000000E+00, -6.396434039934729E-06, -1.508016463206419E-04, -6.396434039975744E-06,  0.000000000000000E+00, -1.659531374027717E-05,  1.019887970030143E-05,  4.101502937194773E-17
  2.900000000000000E+01,  2.900000000000001E+00,  7.125000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.330169729840129E-06,  0.000000000000000E+00, -6.330169729840129E-06, -1.571318160504820E-04, -6.330169729713842E-06,  0.000000000000000E+00, -1.640429981123471E-05,  1.007413008152087E-05, -1.262875302379327E-16
  3.000000000000000E+01,  3.000000000000001E+00,  7.375000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.260964114324086E-06,  0.000000000000000E+00, -6.260964114324086E-06, -1.633927801648061E-04, -6.260964114390103E-06,  0.000000000000000E+00, -1.620730437803410E-05,  9.946340263643992E-06,  6.601774790900017E-17
  3.100000000000000E+01,  3.100000000000001E+00,  7.625000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.189347107721233E-06,  0.000000000000000E+00, -6.189347107721233E-06, -1.695821272725273E-04, -6.189347107706088E-06,  0.000000000000000E+00, -1.600556247354594E-05,  9.816215365839856E-06, -1.514494909690689E-17
  3.200000000000000E+01,  3.200000000000002E+00,  7.875000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.115783862892243E-06,  0.000000000000000E+00, -6.115783862892243E-06, -1.756979111354195E-04, -6.115783843220906E-06,  0.000000000000000E+00, -1.580015397655006E-05,  9.684370133329152E-06, -1.967133731297158E-14
  3.300000000000000E+01,  3.300000000000002E+00,  8.125000000000004E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  6.040682536956332E-06,  0.000000000000000E+00, -6.040682536956332E-06, -1.817385936723759E-04, -6.040682519386558E-06,  0.000000000000000E+00, -1.559202264859516E-05,  9.551340129208599E-06, -1.756977403193430E-14
  3.400000000000000E+01,  3.400000000000002E+00,  8.375000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.964401258662377E-06,  0.000000000000000E+00, -5.964401258662377E-06, -1.877029949310383E-04, -5.964401242894225E-06,  0.000000000000000E+00, -1.538199271965694E-05,  9.417591476762714E-06, -1.576815189378335E-14
  3.500000000000000E+01,  3.500000000000002E+00,  8.625000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.887254021896826E-06,  0.000000000000000E+00, -5.887254021896826E-06, -1.935902489529351E-04, -5.887254007906583E-06,  0.000000000000000E+00, -1.517078336117534E-05,  9.283529353268754E-06, -1.399024329002373E-14
  3.600000000000000E+01,  3.600000000000002E+00,  8.875000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.809515939758647E-06,  0.000000000000000E+00, -5.809515939758647E-06, -1.993997648926937E-04, -5.809515927069189E-06,  0.000000000000000E+00, -1.495902133185886E-05,  9.149505404789669E-06, -1.268945818105709E-14
  3.700000000000000E+01,  3.700000000000002E+00,  9.125000000000005E-01,  0.000000000000000E+00,  2.050000000000002E-07,  2.050000000000002E-07,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  5.731427825672597E-06,  0.000000000000000E+00, -5.731427825672597E-06, -2.051311927183663E-04, -5.731427814499926E-06,  0.000000000000000E+00, -1.474725204232155E-05,  9.015824227821627E-06, -1.117267120021113E-14
