time_s,source_j,loss_j,birth_j,energy_change_j,residual_j,deposit_volume_mm3,min_c,max_c
  1.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.633350271832313E-04,  2.633350271832313E-04,  2.500000000000000E-02,  1.999999999999989E+01,  1.500000000000000E+03
  2.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -6.116972465376236E-03,  6.116972465376236E-03,  5.000000000000000E-02,  1.999999999999996E+01,  1.500000000000000E+03
  3.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -1.442665720999514E-02,  1.442665720999514E-02,  7.500000000000001E-02,  1.999999999999997E+01,  1.500000000000001E+03
  4.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.037156450731104E-02,  2.037156450731104E-02,  1.000000000000000E-01,  1.999999999999995E+01,  1.500000000000000E+03
  5.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.116567315701978E-02,  2.116567315701978E-02,  1.250000000000000E-01,  1.999999999999995E+01,  1.500000000000000E+03
  6.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.206542380631227E-02,  2.206542380631227E-02,  1.500000000000000E-01,  1.999999999999994E+01,  1.500000000000000E+03
  7.000000000000000E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.305809042775842E-02,  2.305809042775842E-02,  1.750000000000000E-01,  1.999999999999992E+01,  1.500000000000000E+03
  7.999999999999999E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.413249169581988E-02,  2.413249169581988E-02,  2.000000000000000E-01,  1.999999999999996E+01,  1.500000000000001E+03
  8.999999999999999E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.527877805952450E-02,  2.527877805952450E-02,  2.250000000000000E-01,  1.999999999999995E+01,  1.500000000000001E+03
  9.999999999999999E-01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00, -2.648825228162366E-02,  2.648825228162366E-02,  2.500000000000000E-01,  1.999999999999995E+01,  1.500000000000001E+03
