time_s,QT_HAZ_c,QT_SURROGATE_INTERFACE_REF_c,WELD_CENTER_c,Q235B_SURROGATE_INTERFACE_REF_c,Q235B_HAZ_c
19.5,265.9419588002952,354.6601412696475,587.6471851670165,396.7396948221099,351.1224470675686
20.001,279.7092028708807,380.98570813520234,646.0882424127027,428.80650345340376,376.1877976950779
20.502,297.23413735891467,435.6438319004244,843.8568193201913,486.72306342766,408.37969385591384
21.0,312.5645650692611,464.7900670281872,897.8642363398943,522.8657905413934,436.9423944499045
21.501,324.1294817419009,482.0258296377409,921.1926895617605,546.3243880892793,458.4804131308099
22.002,332.626655425218,487.9120147538448,891.7692800549381,558.3122875479972,474.1271340630953
22.5,336.6447151666159,479.75669423729767,839.386284728827,554.3413810454208,481.0312905817957
23.001,339.87109549717184,475.9436543973263,810.131150676916,553.2220841159514,485.92339219754666
23.502,341.945521435111,470.0904350312995,775.9116560797023,549.3828718862031,488.4065982862929
24.0,342.24124959968145,457.30117820144534,708.9728455685567,538.502102883988,487.3845619511117
24.501,338.83720416735525,437.3328790202953,645.2944330747176,518.501448793408,479.213663471026
25.002,334.9743209090044,421.78256887236626,599.8983945979901,501.46233690528186,469.58263257554466
25.5,331.39551777490493,408.4869513504839,561.2643924583693,486.2290583499498,460.29044320868434
26.001,327.5785029973432,394.0660271090693,515.6483552976208,469.8906877635386,450.5945300304929
26.502,322.58805241509907,379.1452956544881,479.1131070355558,452.3455929938235,438.84690124847856
27.0,317.6360568936788,366.7504673218523,451.3486160972318,436.818580650026,427.1016432976418
27.501,313.1405459715555,356.3053422641773,428.80612624656374,423.1119056888705,416.1916060241185
28.002000000000002,308.9924070555469,346.72537021706796,407.5265645620429,410.4217394497928,406.0624969000418
28.5,304.8463995582213,337.98917425505584,390.6638134838592,398.5865435539831,396.15679961059243
29.001,300.8704867975248,330.3617704851288,376.9171326297872,387.8332677590537,386.6802691775658
29.502000000000002,297.24744086308147,323.79980330464815,365.5426843090084,378.2313721808552,377.9551840871715
30.0,293.97372098524636,318.0136305063809,355.5701652513939,369.59868391369406,370.0163361380288
30.501,290.88458883365576,312.7824692870111,347.05336763781827,361.6595776934222,362.55958909736836
31.002000000000002,287.9920314474581,308.1006891872028,339.68380281702423,354.40033511970864,355.5971773463406
31.5,285.3323827034731,303.938448954078,333.25945230658596,347.81376886786927,349.19121894814316
32.001,282.86650326729045,300.16139999767677,327.49140348048735,341.7534837724717,343.2498396003863
32.502,280.57091056212585,296.7196891966929,322.3207880615441,336.18093830949,337.7413248148445
33.0,278.4325635215056,293.5823731069273,317.66877143519895,331.06032559837104,332.6405023904392
33.501,276.41544027257595,290.67717461231575,313.40086546368275,326.2857574000433,327.857621278579
34.002,274.5241890959699,287.99240090551,309.48322418302286,321.8540738238845,323.4017252437938
34.5,272.7542323480986,285.51167411824474,305.8887278833423,317.7525162477753,319.26479821836006
35.001,271.06969075032697,283.17958286474686,302.5332702553545,313.89650673516417,315.364556156228
35.502,269.47104726437453,280.9915826277221,299.40548853914044,310.28249958972197,311.70107670101993
36.0,267.9595224843627,278.9435483529701,296.49491612477254,306.90717854077485,308.27434492905047
36.501,266.50944226034835,276.9966070941866,293.7441107260679,303.70957315451926,305.024232547481
37.002,265.1226828737693,275.1507971706382,291.1518059142127,300.69144838485346,301.95347883859216
37.5,263.8005883132093,273.40553999794474,288.7153881976924,297.8522174748512,299.06246060723834
38.001,262.52204044107134,271.73079787231393,286.39116072509694,295.14305381992733,296.3023665277655
38.502,261.2907090469986,270.12961459829074,284.1820150607635,292.56884364084243,293.6787753764578
39.0,260.1095085180396,268.6042073460347,282.08971669075066,290.13249705468695,291.19500780296545
39.501,258.960544130504,267.1302425293179,280.0797786902416,287.7943574562314,288.81089718862637
40.0,257.85224505357735,265.71744909302384,278.1643971070435,285.56897789924255,286.541525276942
