s_index,n_index,z_index,s_mm,n_mm,z_mm,material,tmax_c,t800_down_s,t500_down_s,t8_5_s,valid
0,0,0,-68.57142857142857,-35.21153846153846,-11.2,QT450-10,152.43281340863382,,,,False
0,0,1,-68.57142857142857,-35.21153846153846,-9.6,QT450-10,152.54091016660738,,,,False
0,0,2,-68.57142857142857,-35.21153846153846,-8.0,QT450-10,152.63239885097386,,,,False
0,0,3,-68.57142857142857,-35.21153846153846,-6.3999999999999995,QT450-10,152.70726893170567,,,,False
0,0,4,-68.57142857142857,-35.21153846153846,-4.8,QT450-10,152.76551128005,,,,False
0,0,5,-68.57142857142857,-35.21153846153846,-3.1999999999999993,QT450-10,152.8071184755632,,,,False
0,0,6,-68.57142857142857,-35.21153846153846,-1.5999999999999996,QT450-10,152.83208503808999,,,,False
0,0,7,-68.57142857142857,-35.21153846153846,0.0,QT450-10,152.84040760373134,,,,False
0,0,8,-68.57142857142857,-35.21153846153846,1.6000000000000014,QT450-10,152.83208503808999,,,,False
0,0,9,-68.57142857142857,-35.21153846153846,3.200000000000001,QT450-10,152.8071184755632,,,,False
0,0,10,-68.57142857142857,-35.21153846153846,4.800000000000001,QT450-10,152.76551128005,,,,False
0,0,11,-68.57142857142857,-35.21153846153846,6.400000000000002,QT450-10,152.70726893170567,,,,False
0,0,12,-68.57142857142857,-35.21153846153846,8.0,QT450-10,152.63239885097386,,,,False
0,0,13,-68.57142857142857,-35.21153846153846,9.600000000000001,QT450-10,152.54091016660738,,,,False
0,0,14,-68.57142857142857,-35.21153846153846,11.200000000000003,QT450-10,152.43281340863382,,,,False
0,1,0,-68.57142857142857,-33.63461538461539,-11.2,QT450-10,152.580347975329,,,,False
0,1,1,-68.57142857142857,-33.63461538461539,-9.6,QT450-10,152.68859681696554,,,,False
0,1,2,-68.57142857142857,-33.63461538461539,-8.0,QT450-10,152.78021513743064,,,,False
0,1,3,-68.57142857142857,-33.63461538461539,-6.3999999999999995,QT450-10,152.85519180282432,,,,False
0,1,4,-68.57142857142857,-33.63461538461539,-4.8,QT450-10,152.91351736515665,,,,False
0,1,5,-68.57142857142857,-33.63461538461539,-3.1999999999999993,QT450-10,152.95518417519028,,,,False
0,1,6,-68.57142857142857,-33.63461538461539,-1.5999999999999996,QT450-10,152.98018658035465,,,,False
0,1,7,-68.57142857142857,-33.63461538461539,0.0,QT450-10,152.98852110629,,,,False
0,1,8,-68.57142857142857,-33.63461538461539,1.6000000000000014,QT450-10,152.98018658035465,,,,False
0,1,9,-68.57142857142857,-33.63461538461539,3.200000000000001,QT450-10,152.95518417519028,,,,False
0,1,10,-68.57142857142857,-33.63461538461539,4.800000000000001,QT450-10,152.91351736515665,,,,False
0,1,11,-68.57142857142857,-33.63461538461539,6.400000000000002,QT450-10,152.85519180282432,,,,False
0,1,12,-68.57142857142857,-33.63461538461539,8.0,QT450-10,152.78021513743064,,,,False
0,1,13,-68.57142857142857,-33.63461538461539,9.600000000000001,QT450-10,152.68859681696554,,,,False
0,1,14,-68.57142857142857,-33.63461538461539,11.200000000000003,QT450-10,152.580347975329,,,,False
0,2,0,-68.57142857142857,-32.05769230769231,-11.2,QT450-10,152.75198290817653,,,,False
0,2,1,-68.57142857142857,-32.05769230769231,-9.6,QT450-10,152.86040996842425,,,,False
