step,time_s,source_center_s_mm,source_step_j,physical_birth_mass_kg,effective_birth_mass_kg,birth_enthalpy_j,convection_step_j,radiation_step_j,fe_enthalpy_change_j,expected_change_j,step_defect_j,cumulative_defect_j,predicted_capacity_mix_j,q235_mix_j,qt_mix_j,weld_mix_j,unexplained_step_j
  3.800000000000000E+01,  3.800000000000002E+00, -2.437500000000000E+01,  4.949999999999996E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.098879972170782E+00,  2.723561868420350E+00,  4.367755811756797E+01,  4.367755815940883E+01,  4.184086321856739E-08,  2.075720885841292E-06,  5.136062137613547E-15, -2.541387992899313E-16,  5.469280431281074E-15, -7.907949437759578E-17,  4.184085808250526E-08
  3.900000000000000E+01,  3.900000000000002E+00, -2.422499999999999E+01,  4.949999999999996E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.103591892332607E+00,  2.738228139621986E+00,  4.365817993102974E+01,  4.365817996804537E+01,  3.701563144886677E-08,  2.112736638082424E-06,  2.195573327361456E-14, -6.882132362053589E-16,  2.263960445447262E-14,  4.342055347294387E-18,  3.701560949313350E-08
  4.000000000000000E+01,  4.000000000000002E+00, -2.407500000000000E+01,  4.950000000000003E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.108293086020858E+00,  2.753465050207760E+00,  4.363824182872486E+01,  4.363824186377141E+01,  3.504655410324631E-08,  2.147783106920542E-06, -1.768109397437199E-14, -1.453014583617225E-16, -1.755278277324926E-14,  1.699025723899280E-17,  3.504657178434028E-08
  4.100000000000000E+01,  4.100000000000001E+00, -2.392500000000000E+01,  4.949999999999997E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.112983897224202E+00,  2.769226903116716E+00,  4.361778916044568E+01,  4.361778919965905E+01,  3.921336855228219E-08,  2.186996425734833E-06,  2.345308567120863E-14, -1.220773549506101E-15,  2.470920608116717E-14, -3.534686045243852E-17,  3.921334509919652E-08
  4.200000000000000E+01,  4.200000000000001E+00, -2.377500000000000E+01,  4.949999999999997E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.117664551404133E+00,  2.782070127501186E+00,  4.360026528190065E+01,  4.360026532109465E+01,  3.919400626273273E-08,  2.226190417786711E-06, -1.088239240591578E-13,  1.784755439223323E-15, -1.109347097376165E-13,  3.260302392353809E-16,  3.919411508665678E-08
  4.300000000000000E+01,  4.300000000000001E+00, -2.362500000000000E+01,  4.950000000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.122336928212711E+00,  2.790998850411019E+00,  4.358666417884524E+01,  4.358666422137627E+01,  4.253102758866589E-08,  2.268721345899394E-06,  1.151264750599444E-14,  1.320227161367841E-15,  1.046940413013964E-14, -2.769837855130442E-16,  4.253101607601839E-08
  4.400000000000000E+01,  4.400000000000000E+00, -2.347500000000000E+01,  4.949999999999995E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.127002609857514E+00,  2.799098752556226E+00,  4.357389859751129E+01,  4.357389863758621E+01,  4.007492293567338E-08,  2.308796410943614E-06, -4.734177169242453E-15, -2.168677884392705E-15, -2.559972107820063E-15, -5.527177029684147E-18,  4.007492766985056E-08
  4.500000000000000E+01,  4.500000000000000E+00, -2.332500000000000E+01,  4.949999999999996E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.131661189759837E+00,  2.807258985945330E+00,  4.356107977915235E+01,  4.356107982429479E+01,  4.514244267284084E-08,  2.353938725718763E-06, -2.409900421436290E-14, -1.902022580295169E-14, -5.033520357329375E-15, -4.525805408183964E-17,  4.514246677184506E-08
  4.600000000000000E+01,  4.600000000000000E+00, -2.317500000000000E+01,  4.950000000000003E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.136312447839549E+00,  2.815874146986991E+00,  4.354781336026645E+01,  4.354781340517349E+01,  4.490703986448352E-08,  2.398845708739827E-06,  2.538269326100405E-14,  6.364704019250491E-15,  1.904333335886880E-14, -2.534411711524609E-17,  4.490701448179026E-08
  4.700000000000000E+01,  4.699999999999999E+00, -2.302500000000000E+01,  4.949999999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.140956294068237E+00,  2.825146840108811E+00,  4.353389682024863E+01,  4.353389686582294E+01,  4.557431054763583E-08,  2.444420260871993E-06,  3.023967044341458E-13,  9.922530925939142E-15,  2.923918115901627E-13,  8.236191804397645E-17,  4.557400815093140E-08
  4.800000000000000E+01,  4.799999999999999E+00, -2.287500000000000E+01,  4.949999999999996E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.145592713718861E+00,  2.835182838441429E+00,  4.351922440651106E+01,  4.351922444783968E+01,  4.132861874950322E-08,  2.485748609615257E-06, -4.151335457191152E-14, -7.805264765597499E-15, -3.376525767754374E-14,  5.716787122971997E-17,  4.132866026285779E-08
  4.900000000000000E+01,  4.899999999999999E+00, -2.272500000000000E+01,  4.949999999999998E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.150221738664081E+00,  2.846031515974637E+00,  4.350374670177553E+01,  4.350374674536126E+01,  4.358573590934611E-08,  2.529334778955672E-06,  1.129960977826224E-15, -1.270443562476263E-15,  2.314608237849128E-15,  8.579630245335931E-17,  4.358573477938514E-08
  5.000000000000000E+01,  4.999999999999998E+00, -2.257500000000000E+01,  4.950000000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.154843431101224E+00,  2.857705880980473E+00,  4.348745064662944E+01,  4.348745068791830E+01,  4.128885677801009E-08,  2.570623564679408E-06, -1.865458701514997E-14, -2.030798317805941E-14,  1.578515641218454E-15,  7.488052169098413E-17,  4.128887543259710E-08
  5.100000000000000E+01,  5.099999999999998E+00, -2.242500000000000E+01,  4.949999999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.159457873932514E+00,  2.870193596887012E+00,  4.347034848904150E+01,  4.347034852918046E+01,  4.013896415244744E-08,  2.610762294352753E-06,  6.815162875346262E-15,  2.452872141727673E-15,  4.370475190123716E-15, -8.184456505127738E-18,  4.013895733728456E-08
  5.200000000000000E+01,  5.199999999999998E+00, -2.227500000000001E+01,  4.949999999999997E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.164065164995520E+00,  2.883463636212463E+00,  4.345247116108658E+01,  4.345247119879199E+01,  3.770541212588796E-08,  2.648467670951504E-06,  3.795485241636130E-15, -6.511685532987469E-15,  1.024266469147614E-14,  6.450608314746083E-17,  3.770540833040272E-08
  5.300000000000000E+01,  5.299999999999997E+00, -2.212500000000000E+01,  4.949999999999994E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.168665413559961E+00,  2.897470695663344E+00,  4.343386385198392E+01,  4.343386389077664E+01,  3.879272014728485E-08,  2.687260803213576E-06,  4.321336653348122E-14, -3.500508045408335E-15,  4.676619096555555E-14, -5.231638666598604E-17,  3.879267693391832E-08
  5.400000000000000E+01,  5.399999999999997E+00, -2.197500000000000E+01,  4.950000000000000E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.173258738134459E+00,  2.912158419716143E+00,  4.341458280530060E+01,  4.341458284214940E+01,  3.684880311993766E-08,  2.724109435803257E-06, -2.961612150540145E-15, -7.297733878549238E-15,  4.365224455051675E-15, -2.910272704258264E-17,  3.684880608154981E-08
  5.500000000000000E+01,  5.499999999999996E+00, -2.182500000000000E+01,  4.950000000000006E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.177845264822797E+00,  2.926303281342151E+00,  4.339585141638963E+01,  4.339585145383511E+01,  3.744547427686484E-08,  2.761554696917301E-06, -6.886939919602541E-14, -6.029427367807002E-14, -7.661875615586078E-15, -9.132499023693185E-16,  3.744554314626404E-08
  5.600000000000000E+01,  5.599999999999996E+00, -2.167500000000000E+01,  4.949999999999994E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.182425710851546E+00,  2.934896463485766E+00,  4.338267778149020E+01,  4.338267782566263E+01,  4.417243104626323E-08,  2.805727490340360E-06,  1.648348569110118E-13, -4.910771791228078E-16,  1.649151398392942E-13,  4.107942508404333E-16,  4.417226621140631E-08
  5.700000000000000E+01,  5.699999999999996E+00, -2.152500000000001E+01,  4.949999999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.187002995679059E+00,  2.942311386234345E+00,  4.337068557176099E+01,  4.337068561808658E+01,  4.632559580386442E-08,  2.852053057722514E-06,  1.455891936461953E-15, -1.652968027343922E-14,  1.805479155161258E-14, -6.921934171141154E-17,  4.632559434797248E-08
  5.800000000000000E+01,  5.799999999999995E+00, -2.137500000000001E+01,  4.949999999999992E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.191576450720759E+00,  2.949694258375706E+00,  4.335872924284922E+01,  4.335872929090345E+01,  4.805423259313102E-08,  2.900107574532740E-06, -7.120070622997233E-15, -8.915206145382567E-16, -6.302802809712257E-15,  7.425280125328024E-17,  4.805423971320164E-08
  5.900000000000000E+01,  5.899999999999995E+00, -2.122500000000001E+01,  4.949999999999996E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.196145583513999E+00,  2.957527318429256E+00,  4.334632705248805E+01,  4.334632709805670E+01,  4.556865462745918E-08,  2.945675987575669E-06, -3.392591938600899E-15,  6.854928493035117E-15, -1.024298695735178E-14, -4.533474284233970E-18,  4.556865802005112E-08
  6.000000000000000E+01,  5.999999999999995E+00, -2.107500000000001E+01,  4.949999999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.200710061165257E+00,  2.966051200794378E+00,  4.333323868791194E+01,  4.333323873804036E+01,  5.012841342022512E-08,  2.995804607053287E-06,  1.719580351795289E-13,  1.978082603480846E-15,  1.699955560589470E-13, -1.560348289904697E-17,  5.012824146218994E-08
  6.100000000000000E+01,  6.099999999999994E+00, -2.092500000000001E+01,  4.949999999999999E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.205269651442878E+00,  2.975389653149688E+00,  4.331934064794768E+01,  4.331934069540743E+01,  4.745974280240262E-08,  3.043264314328553E-06, -1.081338576777447E-13, -2.873578385882921E-15, -1.053287269443442E-13,  6.844765248240898E-17,  4.745985093626029E-08
  6.200000000000000E+01,  6.199999999999994E+00, -2.077500000000001E+01,  4.949999999999994E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.209824189339226E+00,  2.985600579761376E+00,  4.330457518607727E+01,  4.330457523089934E+01,  4.482206605871397E-08,  3.088086486968677E-06, -5.998688131968192E-16, -2.408389217724832E-15,  1.816406357773551E-15, -7.885953245538441E-18,  4.482206665858278E-08
  6.300000000000000E+01,  6.299999999999994E+00, -2.062500000000001E+01,  4.950000000000004E+01,  0.000000000000000E+00,  0.000000000000000E+00,  0.000000000000000E+00,  3.214373556925843E+00,  2.996700677048296E+00,  4.328892572035693E+01,  4.328892576602590E+01,  4.566896905089379E-08,  3.133755399176152E-06, -5.135248225460703E-15, -2.251163005892081E-15, -2.674679213136472E-15, -2.094060064321498E-16,  4.566897418614202E-08
