time_s,H_q235_j,H_qt_j,H_weld_j,source_q235_j,source_qt_j,source_weld_j,loss_q235_j,loss_qt_j,loss_weld_j,birth_q235_j,birth_qt_j,birth_weld_j,weld_to_qt_j,weld_to_q235_j,mix_q235_j,mix_qt_j,mix_weld_j
19.7,13507.1019533546,31581.54935886,134.95411042677,5.66542509677328,6.68407048172805,37.1505044214986,3.50290628175422,3.87460157921388,0.758513960365804,0,0,0,16.588182480907,19.5898518684312,1.39422356860348e-14,-1.32385635705107e-15,-2.691216902818e-17
19.8,13528.8203686732,31600.9664288368,135.16705567367,5.66542509677138,6.6840704817263,37.1505044215023,3.51183536498466,3.87834352698271,0.761390536053755,0,0,0,16.6113430240757,19.5648256093726,-8.84837944102303e-15,4.89465140631934e-14,-1.18923716962079e-16
19.9,13550.5043670372,31620.4025028719,135.378964341252,5.66542509676993,6.68407048172496,37.1505044215051,3.52078073485526,3.88213855993183,0.765099609584334,0,0,0,16.6341421152185,19.5393540241165,-3.93839403770675e-15,-5.71010713808769e-15,-1.17436882972072e-17
20,13572.1535042648,31639.857188712,135.589831850167,5.66542509676882,6.68407048172393,37.1505044215073,3.52974282718585,3.88598555414049,0.769581013509547,0,0,0,16.6566009143791,19.5134549797956,-1.87768537917703e-15,-9.67490327894843e-13,-1.17581407968698e-17
20.1,13593.7673628891,31659.3301213836,135.799670734297,5.66542509676796,6.68407048172315,37.1505044215089,3.53872154865308,3.88988230840744,0.774765937368915,0,0,0,16.6787445000353,19.4871550955729,-2.97995285860334e-15,3.40211702758659e-15,-8.03461307749743e-17
20.2,13615.3468538274,31678.8221099727,136.01002716722,5.66542509676732,6.68407048172256,37.1505044215101,3.5476444555516,3.89370109583948,0.77681846444421,0,0,0,16.7016192048427,19.4617103152186,1.28708511337445e-14,-4.16830361486228e-15,5.30966070527486e-16
20.3,13636.8937557569,31698.334606965,136.222085575003,5.66542509676682,6.68407048172211,37.1505044215111,3.55646803874994,3.89735906948152,0.774715541448937,0,0,0,16.7257855814878,19.4379448872496,7.29232380098412e-14,5.20374063150158e-15,-8.83494539260046e-17
20.4,13658.4090319829,31717.8682140322,136.435107164744,5.66542509676644,6.68407048172176,37.1505044215118,3.56523650416924,3.90093010593247,0.771928481033441,0,0,0,16.7504666931679,19.4150876531414,-2.38367878774179e-14,1.31668259389762e-14,2.09900587681128e-17
20.5,13679.8930594068,31737.4230302131,136.648441019376,5.66542509676616,6.68407048172149,37.1505044215123,3.57397487015679,3.90446475641669,0.769382885661296,0,0,0,16.7752104574308,19.392577218943,1.77964047644033e-14,-2.27871482526376e-14,-1.26079636588941e-16
20.6,13701.3458577846,31756.9988861109,136.861626517374,5.66542509676594,6.6840704817213,37.1505044215127,3.58269900962024,3.90799695372528,0.767464233651535,0,0,0,16.7997823717192,19.3700723131126,9.47678381428902e-15,3.06079220078163e-16,2.18579763714728e-17
20.7,13722.7672315805,31776.5954680947,137.074345123587,5.66542509676577,6.68407048172114,37.1505044215131,3.59141949599704,3.91154921577904,0.766356872365028,0,0,0,16.8240607198378,19.3473682179965,-6.33360368334327e-15,-1.39583435792439e-14,-5.81851813061804e-17
20.8,13744.1568552361,31796.2123858345,137.286376660803,5.66542509676565,6.68407048172103,37.1505044215133,3.60014356732167,3.91513629247316,0.766147177548873,0,0,0,16.8479835525479,19.3243421491049,-2.17838154605672e-15,6.96879089585957e-15,3.59161557272729e-17
20.9,13765.5143264656,31815.8492112894,137.497569922857,5.66542509676556,6.68407048172094,37.1505044215136,3.60887623537037,3.91876757814767,0.76686621035162,0,0,0,16.8715225532864,19.3009223907723,-1.48496370949564e-14,2.84268424434469e-16,-1.43525497747505e-16
21,13786.8392013615,31835.5055026778,137.707823623765,5.66542509676549,6.68407048172088,37.1505044215137,3.61762094378539,3.92244868979169,0.768510351858535,0,0,0,16.8946695984243,19.2770707653476,-4.28001339705805e-15,-2.63029745730275e-14,9.50520785771871e-17
21.1,13808.1310187463,31855.1808201107,137.917073873044,5.66542509676543,6.68407048172083,37.1505044215138,3.62637997743421,3.92618251107311,0.771052415629627,0,0,0,16.9174294641262,19.25277228759,-5.24829713871323e-15,-2.27151071244005e-13,1.0438569344166e-17
