filename,dx_error_mm,dy_error_mm,theta_error_deg,quality_accepted,quality_confidence,quality_failed_checks
sample_0000.png,-0.0021769205729166665,0.0011189778645832593,-0.0028914904965890997,True,0.9985245970932757,
sample_0001.png,-0.002909362316131592,-0.0019887487093607215,0.001525970280971567,True,0.9984689462462949,
sample_0002.png,-7.120768229162966e-05,-7.120768229174068e-05,0.0,True,0.9984874965286218,
sample_0003.png,0.0011088152726491107,7.11679458618164e-05,0.0,True,0.9984874965286218,
sample_0004.png,0.0019175410270690918,0.0019785364468892785,-0.002792723683613829,True,0.9985431473756026,
sample_0005.png,-0.0007934967676799243,-0.000152587890625,0.0,True,0.9984874965286218,
sample_0006.png,-0.0003509521484375,-0.00010683139165246214,-0.0003509041266727131,True,0.9984689462462949,
sample_0007.png,-0.0006358027458190918,0.00034586588541662966,-0.0010486020006350572,True,0.9985245970932757,
sample_0008.png,0.0005442301432291666,-0.0017700393994649621,0.0,True,0.9984874965286218,
sample_0009.png,-0.0016581316788991107,0.0009663800398508893,-0.0005626876913398249,True,0.9984689462462949,
sample_0010.png,-0.0006714065869649621,0.00037638346354162966,0.0,True,0.9984874965286218,
sample_0011.png,0.002609262863794981,0.0002543131510417407,-0.00019832228385396888,True,0.9984689462462949,
sample_0012.png,0.0018666783968607215,0.0018412470817565918,-0.0017245007005852742,True,0.9985245970932757,
sample_0013.png,-0.0012716054916381836,-0.00043739875157677854,0.0013287697728481263,True,0.9985393582919789,
sample_0014.png,-0.0015920003255208333,0.000335693359375,-0.0012725742802803808,True,0.9984874965286218,
sample_0015.png,0.001246174176533943,-0.0012919108072916667,0.0015032720482803796,True,0.9985245970932757,
sample_0016.png,2.0325183868408203e-05,-0.00044758121172588927,-0.000398730366259592,True,0.9984874965286218,
sample_0017.png,0.0005645851294199811,0.0005747477213541297,-0.0016211164620294483,True,0.9984874965286218,
sample_0018.png,0.0017954508463542407,9.1552734375e-05,0.0014062710655551314,True,0.9984874965286218,
sample_0019.png,-0.001068125168482481,-0.0012003382047017785,0.00018286860039928854,True,0.9984689462462949,
sample_0020.png,0.00037129720052087034,-0.0005289713541666297,0.001524707319303431,True,0.9984874965286218,
sample_0021.png,0.0009002685546875,0.0007629493872324811,-0.000511935471469549,True,0.9985211807772344,
sample_0022.png,-0.00299072265625,0.0012105305989582593,-0.0016716412100004074,True,0.9985060468109487,
sample_0023.png,0.00037638346354162966,0.0013326009114583703,0.0,True,0.9984874965286218,
sample_0024.png,-4.072984059644291e-05,-0.0010172724723815918,0.0,True,0.9984874965286218,
sample_0025.png,-0.0004425446192424243,-0.0007629195849100379,-0.0009499832025587907,True,0.9985060468109487,
sample_0026.png,0.0008443196614583703,0.0019226471583049243,-0.0006172277148559502,True,0.9984318456816411,
sample_0027.png,0.0008544921875,-0.0012308756510416667,0.0,True,0.9984874965286218,
sample_0028.png,0.002843201160430908,-0.0002034107844035571,0.0006604998403645368,True,0.9984689462462949,
sample_0029.png,-0.0007629593213399621,0.0007425944010416666,0.0004347958814246988,True,0.9984689462462949,
sample_0030.png,0.00028484066327411073,0.0002543330192565918,0.0004180755807057235,True,0.9984689462462949,
sample_0031.png,0.0004882911841074811,0.0005798240502675189,0.0,True,0.9984874965286218,
sample_0032.png,-7.124741872144291e-05,0.0017547408739725379,-0.0008583367321421953,True,0.9985060468109487,
sample_0033.png,0.0006204843521118164,0.0017700592676799243,-0.0012070477489611875,True,0.9985060468109487,
sample_0034.png,-0.0024363001187642785,0.00041706363360088927,-0.000929589970278144,True,0.9985060468109487,
sample_0035.png,-0.0009511212507883893,-0.002090473969777462,0.002035813552345722,True,0.998450395963968,
sample_0036.png,0.0011443694432575757,0.00011189778645837034,0.0,True,0.9984874965286218,
sample_0037.png,-0.0011088152726491107,-0.00079345703125,0.0,True,0.9984874965286218,
sample_0038.png,0.0004628499348958333,-0.0003560185432434082,0.00024984091556401467,True,0.9984689462462949,
sample_0039.png,0.0014546712239583333,0.0008951922257741107,0.0,True,0.998450395963968,
sample_0040.png,-0.0017598668734232215,0.0008239944775899621,0.0002856196221484586,True,0.9984689462462949,
sample_0041.png,-0.0014750262101491107,0.000457763671875,-0.002720175722339846,True,0.9985060468109487,
sample_0042.png,0.0003916422526042407,-0.0002390444278717041,0.0,True,0.998450395963968,
sample_0043.png,-0.0009155174096425189,-0.0006307363510131836,-0.00019688770509063147,True,0.998450395963968,
sample_0044.png,0.001195232073466057,-0.0003509918848674243,0.0006162067277797334,True,0.9984689462462949,
sample_0045.png,0.0004221796989440918,0.00038657585779822146,0.0,True,0.9984874965286218,
sample_0046.png,-0.0010630289713541667,0.00067138671875,-0.0004346947418003566,True,0.9984689462462949,
sample_0047.png,-5.0862630208333336e-05,-0.0006306866804758893,0.0018959739799910835,True,0.9984874965286218,
sample_0048.png,-0.0002746979395549243,-0.0026244719823200757,0.002086953283540315,True,0.9985245970932757,
sample_0049.png,-0.0008341570695241107,-5.106131235721456e-06,0.0,True,0.9984874965286218,
sample_0050.png,0.0018564462661743164,-0.00043741861979162966,0.0033681310907240913,True,0.9985393582919789,
sample_0051.png,0.0008341471354167407,0.0008951822916666666,0.0,True,0.9984874965286218,
sample_0052.png,-0.00027973453203838927,-0.00017293294270837034,0.00036516532972186155,True,0.998450395963968,
sample_0053.png,-0.0009714663028717041,-0.00015767415364587034,0.0005635427366161849,True,0.9985060468109487,
sample_0054.png,-0.0021820068359375,-0.00038148959477746214,-0.00031624860674561717,True,0.9984874965286218,
sample_0055.png,8.644660313927854e-05,0.0007833242416381836,0.0,True,0.9984874965286218,
sample_0056.png,-0.0004119475682575757,0.0004069209098815918,0.0006903529926365337,True,0.9984318456816411,
sample_0057.png,-0.0008341868718464429,0.0005289713541667407,-0.0005930727497309718,True,0.9984689462462949,
sample_0058.png,-0.0006714065869649621,-0.0004831949869792407,0.0,True,0.9984874965286218,
sample_0059.png,0.00011698404947916667,0.0006510516007741107,-0.0005662004574231716,True,0.9984874965286218,
sample_0060.png,-0.0012919108072916667,-0.0004984537760417407,0.001270088234837985,True,0.9985060468109487,
sample_0061.png,0.0003610849380493164,0.0010783076286315918,-0.0020621786707026857,True,0.9985060468109487,
sample_0062.png,-0.0013071497281392785,-0.0011952618757883893,0.0005161705522600535,True,0.9984689462462949,
sample_0063.png,-0.0009663701057434082,-0.00046791632970177854,0.001283318372200526,True,0.9984689462462949,
sample_0064.png,0.0017801523208618164,-0.0009562174479166297,0.0010830173033706814,True,0.9984689462462949,
sample_0065.png,0.00054931640625,-0.0007426142692565918,0.0004837729759370468,True,0.9984689462462949,
sample_0066.png,-0.00048828125,0.0008544524510700757,-0.0012426190916916546,True,0.9984874965286218,
sample_0067.png,-0.0013733307520549243,0.0008646647135417407,-0.0008998659777077478,True,0.998450395963968,
sample_0068.png,-0.0007222394148508893,0.001098642746607481,0.0,True,0.9984874965286218,
