filename,dx_error_mm,dy_error_mm,theta_error_deg
sample_0089.png,-1.7981160481770833,2.3756561279296875,-2.7379472029065406
sample_0090.png,-1.8182678421338399,2.37953187028567,-2.3334294631483607
sample_0091.png,-1.658910095691681,2.222635885079702,-2.3125400497155915
sample_0092.png,-1.6616007387638092,2.215738892555237,-1.8328390031772201
sample_0093.png,-1.6495463053385415,2.2117512623469033,-2.511029439870639
sample_0094.png,-1.9418437083562217,2.52410888671875,-2.8634554095480755
sample_0095.png,-1.82173157731692,2.3940683901309967,-2.35613405334302
sample_0096.png,-2.013849933942159,2.5720367431640625,-3.0376236641918615
sample_0097.png,-1.6593729257583618,2.2805125017960863,-2.222683508073808
sample_0098.png,-1.7048136393229165,2.3472900589307146,-2.567408835805897
sample_0099.png,-1.851542164882024,2.475941975911458,-2.9682532122573413
