filename,dx_error_mm,dy_error_mm,theta_error_deg
sample_0000.png,0.0033367474873857716,-0.001073211431503296,0.0010952378716773126
sample_0001.png,0.0006001790364584814,-0.00013736883799242428,0.0034430989508673626
sample_0002.png,0.001246174176533943,-0.0007069905598958703,0.0012024021366041637
sample_0003.png,0.0010986725489299243,0.0009460250536600379,-0.002312824964965543
sample_0004.png,0.0005848407745361328,-0.0024617513020830373,0.004383927684830979
sample_0005.png,0.0021973450978598486,-0.002014001210530303,0.0012524330752645696
sample_0006.png,0.0004679361979166667,0.0011698007583618164,-0.0024253554576397717
sample_0007.png,-0.000244140625,-0.0015513300895690918,0.0012438276553055072
sample_0008.png,0.0002288818359375,-0.0010375181833901514,0.0010621712120624238
sample_0009.png,0.0013275543848674243,0.0005900462468464429,-0.00012161625819295807
sample_0010.png,0.001246124505996704,-0.0010426044464111328,0.001391169735228459
sample_0011.png,-0.002146323521932114,0.0026450157165527344,-0.002025588799192235
sample_0012.png,0.0007732709248857716,-0.0001271367073059082,-0.0005200515661143434
sample_0013.png,0.0011698404947919627,0.002843300501505386,-0.004304222866489127
sample_0014.png,0.0017293294270832593,0.0003154277801513672,-0.0004937208432602702
sample_0015.png,-0.0006510814030964429,-0.0017193158467607716,0.0037573158608950052
sample_0016.png,0.0023650328318276514,-0.0002950827280678858,0.0006024199936973673
sample_0017.png,0.0037027597427368164,-0.0022635459899902344,0.0008328655591611778
sample_0018.png,-0.00017801920572946273,-0.00017293294270803727,0.0010029910224504945
sample_0019.png,0.0022734800974526514,-0.0013529459635419627,0.0023999243486958477
sample_0020.png,0.0010885000228881836,-0.0009308656056723486,0.0005711116366402536
sample_0021.png,0.0031483868757883893,-0.0009562969207763672,0.0009263198632112335
sample_0022.png,9.648005167672835e-05,-0.0006458759307861328,0.0006263177809997522
sample_0023.png,-0.00013224283854151864,-0.00011714299519827165,-0.001266276705629954
sample_0024.png,0.002004067103067886,-0.0002644856770832593,0.0017575824065136914
sample_0025.png,0.0010172526041665186,0.0004525979359946142,0.001856535367881662
sample_0026.png,-2.5510787963867188e-05,0.00016792615254734855,-0.0029784354205550923
sample_0027.png,0.0024515787760419627,0.0012614031632741107,-0.0014812985992707084
sample_0028.png,0.00079345703125,8.654594421386719e-05,-0.00041502475449828324
sample_0029.png,-0.00014241536458333334,0.0015156269073486328,-0.0017949889688297915
sample_0030.png,0.0015765825907392284,-0.0009357929229736328,0.0010113035331160702
sample_0031.png,-9.663899739553727e-05,-0.001922617355982481,0.003057210804741306
sample_0032.png,0.0011191368103027344,0.00013224283854151864,0.002427204779865022
sample_0033.png,0.0011648337046303858,-0.001525868972142519,0.004328019738425226
sample_0034.png,0.001953125,-0.00014750162760401864,-0.0005398315607880733
sample_0035.png,2.5431315104018637e-05,-0.002970457077026367,0.0037082651957129897
sample_0036.png,-0.0010123252868652344,-0.0016173919041950757,0.0020810650906657457
sample_0037.png,0.0012817184130350379,-0.001780231793721443,0.0037201750243234244
sample_0038.png,0.0002644856770830373,-0.0004985332489013672,0.002156947892645533
sample_0039.png,0.0006306966145832593,0.0020038286844892284,-0.0028283031403377734
sample_0040.png,-0.0006713072458901514,0.0008291403452553858,-0.0024804381626122307
sample_0041.png,-0.0006459355354309082,-0.001841217279434204,0.002541933426015497
sample_0042.png,-0.0006916522979736328,-1.0162591934204102e-05,0.00018660677952198057
sample_0043.png,-7.64528910321971e-05,0.00023897488911961418,5.203294094191513e-05
sample_0044.png,0.0030924280484517785,-0.0021716753641767284,0.0032986433701349682
sample_0045.png,0.0019225875536600379,0.0008036692937214429,0.0008679790744956506
sample_0046.png,0.002410888671875,0.0,0.0028069156338226264
sample_0047.png,0.0010275840759277344,0.0024008750915527344,-0.003099203413988505
sample_0048.png,-0.0004374384880065918,0.0012410481770832593,-0.0006788082358841763
sample_0049.png,0.00045768419901515145,-0.0017904440561928858,0.0036642403636104603
sample_0050.png,0.001220862070719697,0.0002950032552080373,-0.00015536178827524338
sample_0051.png,-0.00037638346354162966,-0.0013225873311357716,0.0011288659019355052
sample_0052.png,0.001464853684107481,-0.0006611347198486328,0.0024551963024146417
sample_0053.png,0.0004373391469321142,-8.138020833325932e-05,0.0007986109991513501
sample_0054.png,0.0007579326629638672,0.001220703125,-0.0012958332711843212
sample_0055.png,0.00021358331044507572,-0.0025889078776041297,0.0041823430594041255
sample_0056.png,-0.00015266736348484855,-0.00128173828125,0.002292313254864453
sample_0057.png,-0.0009156068166098486,0.0012613932291665186,-0.002116882016556687
sample_0058.png,0.0024161338806152344,-0.002344806989033943,0.002040627126319805
sample_0059.png,-0.003306150436401367,0.0002950032552080373,0.0005431077081485824
sample_0060.png,0.002141396204630386,0.0017343958218892785,-0.0008949080697000511
sample_0061.png,0.00015262762705492428,-0.0011596282323200757,0.003163074575870173
sample_0062.png,0.001617431640625,0.001022497812907197,-0.0032958033170666923
sample_0063.png,0.0016582012176513672,-0.001220544179280303,0.0008853029820556912
sample_0064.png,-0.001495361328125,-0.00091552734375,0.0019455704782247452
sample_0065.png,0.0036620299021401514,-0.0011088053385416667,0.0017117852077164208
sample_0066.png,0.00017292300860088927,0.0012106100718178858,-0.0012378185716102053
sample_0067.png,0.0001627206802368164,-0.00033060709635401864,0.0011097883964561461
sample_0068.png,-0.0019531647364299243,7.128715515136719e-05,-0.00011865165480129392
sample_0069.png,0.0007781982421875,0.0004169940948486328,-0.0011160016006517282
sample_0070.png,0.0006051858266196142,0.00384521484375,-0.004448809798057063
sample_0071.png,-0.0007529258728027344,0.00015266736348484855,0.000991403559362336
sample_0072.png,0.0013630390167236328,-0.0017547607421875,0.0041303837708488444
sample_0073.png,-0.004038413365682114,0.00047810872395848136,-0.0010187405933486104
sample_0074.png,0.0004119873046875,-0.0004781484603881836,0.0008945002382696465
sample_0075.png,-0.0003152688344321142,0.0021004676818847656,-0.0030495124222840175
sample_0076.png,-0.001373281081517519,0.0018819173177084814,-0.0024327585378722816
sample_0077.png,0.00017802913983661073,-0.0026957194010415186,0.004970490388389814
sample_0078.png,-0.0001220703125,0.0007781783739725379,-0.0018895846683108725
sample_0079.png,0.0014444192250571142,-0.002711057662963867,0.004290345335100421
sample_0080.png,-0.00103759765625,0.0005696614583334814,-0.0016483010408023802
sample_0081.png,0.0030161539713540186,-0.0015156269073486328,0.0011302878932939464
sample_0082.png,0.0021413167317709814,1.0013580322265625e-05,0.0017373561576885521
