  1.000000000000000E-01   2.000000000000000E+01   1.498801299184901E+02   1.499479533433960E+02   1.499479230564598E+02   1.499742522222689E+02
  2.000000000000000E-01   2.000000000000000E+01   1.498063181413400E+02   1.498944914774285E+02   1.499138217960726E+02   1.499468911079516E+02
  3.000000000000000E-01   2.000000000000000E+01   1.497505367351275E+02   1.498469362666856E+02   1.498849358826499E+02   1.499200688837662E+02
  4.000000000000000E-01   2.000000000000000E+01   1.497041639896619E+02   1.498048224009594E+02   1.498577882017267E+02   1.498936214504219E+02
  5.000000000000000E-01   2.000000000000000E+01   1.496636514282383E+02   1.497669265946299E+02   1.498312610054561E+02   1.498673394946639E+02
  6.000000000000000E-01   2.000000000000000E+01   1.496271904653902E+02   1.497322562759389E+02   1.498049605395693E+02   1.498411210348835E+02
  7.000000000000000E-01   2.000000000000000E+01   1.495937143170116E+02   1.497000891088859E+02   1.497787432776485E+02   1.498149255577404E+02
  7.999999999999999E-01   2.000000000000000E+01   1.495625285127192E+02   1.496699009206270E+02   1.497525579086922E+02   1.497887398857789E+02
  8.999999999999999E-01   2.000000000000000E+01   1.495331502464626E+02   1.496413044650165E+02   1.497263883900882E+02   1.497625623233139E+02
  9.999999999999999E-01   2.000000000000000E+01   1.495052288693335E+02   1.496140081079671E+02   1.497002327708219E+02   1.497363962718620E+02
  1.100000000000000E+00   2.000000000000000E+01   1.494785021965807E+02   1.495877887560774E+02   1.496740953814412E+02   1.497102479832812E+02
  1.200000000000000E+00   2.000000000000000E+01   1.494527704072176E+02   1.495624738203368E+02   1.496479841516244E+02   1.496841260123626E+02
  1.300000000000000E+00   2.000000000000000E+01   1.494278794032804E+02   1.495379288695327E+02   1.496219099097544E+02   1.496580413394486E+02
  1.400000000000000E+00   2.000000000000000E+01   1.494037096402039E+02   1.495140489531945E+02   1.495958864362615E+02   1.496320077410101E+02
  1.500000000000000E+00   2.000000000000000E+01   1.493801684211171E+02   1.494907523624923E+02   1.495699307942584E+02   1.496060422347176E+02
  1.600000000000000E+00   2.000000000000000E+01   1.493571842956427E+02   1.494679760630979E+02   1.495440637398205E+02   1.495801655262434E+02
  1.700000000000000E+00   2.000000000000000E+01   1.493347029820021E+02   1.494456723002240E+02   1.495183101285530E+02   1.495544024283499E+02
  1.800000000000000E+00   2.000000000000000E+01   1.493126843554627E+02   1.494238060385050E+02   1.494926992891016E+02   1.495287822385531E+02
  1.900000000000001E+00   2.000000000000000E+01   1.492911001607447E+02   1.494023530090326E+02   1.494672653518109E+02   1.495033390679540E+02
  2.000000000000000E+00   2.000000000000000E+01   1.492699322554397E+02   1.493812982029933E+02   1.494420475273115E+02   1.494781121182349E+02
  2.100000000000001E+00   2.000000000000000E+01   1.492491712461265E+02   1.493606346953042E+02   1.494170903335066E+02   1.494531459065401E+02
  2.200000000000001E+00   2.000000000000000E+01   1.492288154162224E+02   1.493403627141942E+02   1.493924437711888E+02   1.494284904392643E+02
  2.300000000000001E+00   2.000000000000000E+01   1.492088698713604E+02   1.493204888950017E+02   1.493681634499669E+02   1.494042013366143E+02
  2.400000000000001E+00   2.000000000000000E+01   1.491893458489594E+02   1.493010256736690E+02   1.493443106666621E+02   1.493803399100351E+02
  2.500000000000001E+00   2.000000000000000E+01   1.491702601523576E+02   1.492819907863542E+02   1.493209524384863E+02   1.493569731947413E+02
  2.600000000000001E+00   2.000000000000000E+01   1.491516346802737E+02   1.492634068503916E+02   1.492981614934064E+02   1.493341739396681E+02
  2.700000000000001E+00   2.000000000000000E+01   1.491334960668144E+02   1.492453010065884E+02   1.492760162267499E+02   1.493120205558785E+02
  2.800000000000001E+00   2.000000000000000E+01   1.491158752664213E+02   1.492277046127111E+02   1.492546006164757E+02   1.492905970274262E+02
  2.900000000000001E+00   2.000000000000001E+01   1.490988071924535E+02   1.492106529770745E+02   1.492340040790931E+02   1.492699927935011E+02
  3.000000000000001E+00   2.000000000000000E+01   1.490823306789418E+02   1.491941851090736E+02   1.492143213217608E+02   1.492503026025457E+02
  3.100000000000001E+00   2.000000000000000E+01   1.490664881372613E+02   1.491783435028772E+02   1.491956521802267E+02   1.492316263383871E+02
  3.200000000000002E+00   2.000000000000000E+01   1.490513253173393E+02   1.491631739427901E+02   1.491781014375053E+02   1.492140688301695E+02
  3.300000000000002E+00   2.000000000000000E+01   1.490368911174562E+02   1.491487253194607E+02   1.491617786294269E+02   1.491977396556964E+02
  3.400000000000002E+00   2.000000000000000E+01   1.490232374110830E+02   1.491350494585373E+02   1.491467978455474E+02   1.491827529437070E+02
  3.500000000000002E+00   2.000000000000000E+01   1.490104188877464E+02   1.491222009649453E+02   1.491332775315461E+02   1.491692271783304E+02
  3.600000000000002E+00   2.000000000000000E+01   1.489984929082515E+02   1.491102370820816E+02   1.491213402959760E+02   1.491572850072780E+02
  3.700000000000002E+00   2.000000000000000E+01   1.489875193753246E+02   1.490992175662715E+02   1.491111127213118E+02   1.491470530536122E+02
  3.800000000000002E+00   2.000000000000000E+01   1.489775606199474E+02   1.490892045759360E+02   1.491027251776205E+02   1.491386617296436E+02
  3.900000000000002E+00   2.000000000000000E+01   1.489686813015406E+02   1.490802625747388E+02   1.490963116363762E+02   1.491322450504880E+02
  4.000000000000002E+00   2.000000000000000E+01   1.489609483234192E+02   1.490724582478830E+02   1.490920094807936E+02   1.491279404445565E+02
  4.100000000000001E+00   2.000000000000000E+01   1.489544304161143E+02   1.490658604447452E+02   1.490899592204647E+02   1.491258885758694E+02
  4.200000000000001E+00   2.000000000000000E+01   1.489491993890232E+02   1.490605400724593E+02   1.490903044456811E+02   1.491262331336122E+02
  4.300000000000001E+00   2.000000000000000E+01   1.489453284408067E+02   1.490565700816976E+02   1.490931916364882E+02   1.491291206072255E+02
  4.400000000000000E+00   2.000000000000000E+01   1.489428926470819E+02   1.490540254116160E+02   1.490987699292451E+02   1.491347001086877E+02
  4.500000000000000E+00   2.000000000000000E+01   1.489419690905496E+02   1.490529829144132E+02   1.491071909175553E+02   1.491431232232842E+02
  4.600000000000000E+00   2.000000000000000E+01   1.489426368038717E+02   1.490535213109840E+02   1.491186085078426E+02   1.491545438795130E+02
  4.699999999999999E+00   2.000000000000000E+01   1.489449767125261E+02   1.490557211681322E+02   1.491331788191907E+02   1.491691182419975E+02
  4.799999999999999E+00   2.000000000000000E+01   1.489490716052621E+02   1.490596648862971E+02   1.491510601132824E+02   1.491870046304364E+02
  4.899999999999999E+00   2.000000000000000E+01   1.489550061299911E+02   1.490654366996053E+02   1.491724127447302E+02   1.492083634618157E+02
  4.999999999999998E+00   2.000000000000000E+01   1.489628668084829E+02   1.490731226918229E+02   1.491973991210918E+02   1.492333572069130E+02
  5.099999999999998E+00   2.000000000000000E+01   1.489727420732837E+02   1.490828108289764E+02   1.492261836628812E+02   1.492621503483332E+02
  5.199999999999998E+00   2.000000000000000E+01   1.489847223165136E+02   1.490945910064004E+02   1.492589327532471E+02   1.492949093291927E+02
  5.299999999999997E+00   2.000000000000000E+01   1.489988999490327E+02   1.491085551089478E+02   1.492958146620253E+02   1.493318024788587E+02
  5.399999999999997E+00   2.000000000000000E+01   1.490153702933212E+02   1.491247970330726E+02   1.493369997410759E+02   1.493729998476678E+02
  5.499999999999996E+00   2.000000000000000E+01   1.490342286459473E+02   1.491434128407909E+02   1.493826599344408E+02   1.494186731284802E+02
  5.599999999999996E+00   2.000000000000000E+01   1.490555732860755E+02   1.491645007369532E+02   1.494329683943287E+02   1.494689956510896E+02
  5.699999999999996E+00   2.000000000000000E+01   1.490795058059520E+02   1.491881610589196E+02   1.494880996193024E+02   1.495241422980329E+02
  5.799999999999995E+00   2.000000000000000E+01   1.491061299448407E+02   1.492144963989515E+02   1.495482296302978E+02   1.495842894187261E+02
  5.899999999999995E+00   2.000000000000000E+01   1.491355515484412E+02   1.492436116757851E+02   1.496135360690107E+02   1.496496148463779E+02
  5.999999999999995E+00   2.000000000000000E+01   1.491678787413899E+02   1.492756141750906E+02   1.496841982856149E+02   1.497202980156091E+02
  6.099999999999994E+00   2.000000000000000E+01   1.492032220938084E+02   1.493106136275631E+02   1.497603974598518E+02   1.497965201334021E+02
  6.199999999999994E+00   2.000000000000000E+01   1.492416947979732E+02   1.493487223437939E+02   1.498423167351584E+02   1.498784643554694E+02
  6.299999999999994E+00   2.000000000000000E+01   1.492834128575123E+02   1.493900553876949E+02   1.499301413397075E+02   1.499663159247515E+02
  6.399999999999993E+00   2.000000000000000E+01   1.493284952964221E+02   1.494347307770379E+02   1.500240586616083E+02   1.500602622490423E+02
  6.499999999999993E+00   2.000000000000000E+01   1.493770643756076E+02   1.494828696937858E+02   1.501242582425838E+02   1.501604928952819E+02
  6.599999999999993E+00   2.000000000000000E+01   1.494292458299414E+02   1.495345967029311E+02   1.502309316825412E+02   1.502671994955393E+02
  6.699999999999992E+00   2.000000000000000E+01   1.494851676304633E+02   1.495900400148491E+02   1.503442717383620E+02   1.503805757670379E+02
  6.799999999999992E+00   2.000000000000000E+01   1.495449639886581E+02   1.496493315542568E+02   1.504644721419115E+02   1.505008173858241E+02
  6.899999999999991E+00   2.000000000000000E+01   1.496087771631631E+02   1.497126068788150E+02   1.505917300753571E+02   1.506281214099443E+02
  6.999999999999991E+00   2.000000000000000E+01   1.496767461635313E+02   1.497800056468534E+02   1.507262453641954E+02   1.507626862330236E+02
  7.099999999999991E+00   2.000000000000000E+01   1.497490138879799E+02   1.498516713356406E+02   1.508682196353598E+02   1.509047121809628E+02
  7.199999999999990E+00   2.000000000000000E+01   1.498257283215762E+02   1.499277511859445E+02   1.510178564144866E+02   1.510544021373524E+02
  7.299999999999990E+00   2.000000000000000E+01   1.499070423665278E+02   1.500083965452039E+02   1.511753617589273E+02   1.512119620401751E+02
  7.399999999999990E+00   2.000000000000001E+01   1.499931138603996E+02   1.500937633011613E+02   1.513409449163492E+02   1.513776012796395E+02
  7.499999999999989E+00   2.000000000000000E+01   1.500841058541583E+02   1.501840123390691E+02   1.515148187563042E+02   1.515515329374630E+02
  7.599999999999989E+00   2.000000000000000E+01   1.501801870351245E+02   1.502793100127449E+02   1.516971999654053E+02   1.517339738969229E+02
  7.699999999999989E+00   2.000000000000000E+01   1.502815321874750E+02   1.503798286069607E+02   1.518883090496113E+02   1.519251448183504E+02
  7.799999999999988E+00   2.000000000000000E+01   1.503883226522107E+02   1.504857468021686E+02   1.520883701612112E+02   1.521252699732013E+02
  7.899999999999988E+00   2.000000000000000E+01   1.505007466414525E+02   1.505972500202699E+02   1.522976108236155E+02   1.523345769444294E+02
  7.999999999999988E+00   2.000000000000000E+01   1.506189996905488E+02   1.507145308002040E+02   1.525162614803606E+02   1.525532961956963E+02
  8.099999999999987E+00   2.000000000000000E+01   1.507432954679038E+02   1.508377880842063E+02   1.527445652283870E+02   1.527816584834765E+02
  8.199999999999987E+00   2.000000000000000E+01   1.508738108089117E+02   1.509672291646673E+02   1.529827578701471E+02   1.530198981644176E+02
  8.299999999999986E+00   2.000000000000000E+01   1.510107700665180E+02   1.511030667527922E+02   1.532310724746677E+02   1.532682552297746E+02
  8.399999999999986E+00   2.000000000000000E+01   1.511544081631912E+02   1.512455204680953E+02   1.534897469076612E+02   1.535269744516857E+02
  8.499999999999986E+00   2.000000000000000E+01   1.513049622690100E+02   1.513948181577966E+02   1.537590270455454E+02   1.537963051869106E+02
  8.599999999999985E+00   2.000000000000000E+01   1.514626745026032E+02   1.515511962478130E+02   1.540391671060821E+02   1.540765022417299E+02
  8.699999999999985E+00   2.000000000000000E+01   1.516277948333295E+02   1.517149001250770E+02   1.543304292038249E+02   1.543678269396250E+02
  8.799999999999985E+00   2.000000000000000E+01   1.518005831054558E+02   1.518861852426809E+02   1.546330830683256E+02   1.546705478639568E+02
  8.899999999999984E+00   2.000000000000000E+01   1.519813107547029E+02   1.520653183177441E+02   1.549474059696731E+02   1.549849411881926E+02
  8.999999999999984E+00   2.000000000000001E+01   1.521702621233092E+02   1.522525784550581E+02   1.552736823550927E+02   1.553112904062117E+02
  9.099999999999984E+00   2.000000000000000E+01   1.523677353645714E+02   1.524482579168219E+02   1.556122031096626E+02   1.556498856177994E+02
  9.199999999999983E+00   2.000000000000000E+01   1.525740435587273E+02   1.526526631140252E+02   1.559632644869871E+02   1.560010224640332E+02
  9.299999999999983E+00   2.000000000000000E+01   1.527895145146667E+02   1.528661147017706E+02   1.563271669523828E+02   1.563650008714222E+02
  9.399999999999983E+00   2.000000000000000E+01   1.530144734919004E+02   1.530889484801044E+02   1.567041801815677E+02   1.567421327994671E+02
  9.499999999999982E+00   2.000000000000000E+01   1.532493545813724E+02   1.533215109707526E+02   1.570945990069036E+02   1.571327315331725E+02
  9.599999999999982E+00   2.000000000000000E+01   1.534945346007668E+02   1.535641629146113E+02   1.574987619377175E+02   1.575371063468985E+02
  9.699999999999982E+00   2.000000000000000E+01   1.537503477543096E+02   1.538172779118383E+02   1.579170165131117E+02   1.579555711691172E+02
  9.799999999999981E+00   2.000000000000000E+01   1.540171584138070E+02   1.540812392966593E+02   1.583497080541425E+02   1.583884536021505E+02
  9.899999999999981E+00   2.000000000000000E+01   1.542953651975821E+02   1.543564442482044E+02   1.587971863680520E+02   1.588360992001898E+02
  9.999999999999980E+00   2.000000000000000E+01   1.545853974253837E+02   1.546433106253382E+02   1.592598140861602E+02   1.592988723927226E+02
