time_s,probe,s_mm,n_mm,z_mm,material_id,birth_fraction,elmer_common_c,fvm_common_c,delta_common_c,elmer_native_c,fvm_native_c,delta_native_c
18.7,qt_far,0.0,-1.0,-1.0,2,1.0,485.3877141423681,495.20122221515953,-9.813508072791421,465.5292635044545,495.201222215159,-29.67195871070453
18.7,q235_near_interface,0.0,0.2,0.0,1,1.0,468.43344746588247,452.1113156574354,16.322131808447068,444.436769458437,452.111315657436,-7.674546198998996
18.7,q235_far,0.0,1.0,0.0,1,1.0,414.11638353128274,404.55035838035457,9.56602515092817,404.0110771079801,404.550358380355,-0.5392812723749216
18.8,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
18.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,593.9459895838148,630.0410759640665,-36.0950863802517,607.4588142630433,630.041075964067,-22.58226170102364
18.8,qt_far,0.0,-1.0,-1.0,2,1.0,495.3229256244447,508.86556414962274,-13.542638525178063,474.6281743321824,508.865564149623,-34.2373898174406
18.8,q235_near_interface,0.0,0.2,0.0,1,1.0,480.8672853710668,465.0090923598167,15.858193011250137,463.1166600061301,465.009092359817,-1.8924323536868997
18.8,q235_far,0.0,1.0,0.0,1,1.0,422.6519186718868,413.54639078613417,9.105527885752622,412.7121914328073,413.546390786134,-0.83419935332671
18.9,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
18.9,qt_near_interface,0.0,-0.2,-0.2,2,1.0,602.7651970399334,648.4682056932214,-45.703008653288066,606.0055557008129,648.468205693222,-42.46264999240907
18.9,qt_far,0.0,-1.0,-1.0,2,1.0,505.89959532958187,522.8571505785088,-16.95755524892695,483.8989677483929,522.857150578509,-38.95818283011613
18.9,q235_near_interface,0.0,0.2,0.0,1,1.0,493.95119809634065,478.2124098565468,15.738788239793848,481.5050274765662,478.212409856547,3.2926176200192003
18.9,q235_far,0.0,1.0,0.0,1,1.0,431.5949596376998,422.8566841231662,8.738275514533598,422.1038601355691,422.856684123166,-0.752823987596912
19.0,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,614.0644684924238,666.9017580227802,-52.83728953035643,610.6778908337606,666.901758022781,-56.22386718902044
19.0,qt_far,0.0,-1.0,-1.0,2,1.0,517.2541473496944,537.0691895838484,-19.815042234153907,493.9810008001419,537.069189583848,-43.08818878370613
19.0,q235_near_interface,0.0,0.2,0.0,1,1.0,507.23863898690485,491.7591765678869,15.47946241901792,499.0889516511887,491.759176567887,7.32977508330174
19.0,q235_far,0.0,1.0,0.0,1,1.0,440.7519514662964,432.4179252297255,8.334026236570935,431.9489299918768,432.417925229725,-0.4689952378481621
19.1,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,627.2188487691055,685.3911088045529,-58.17226003544738,619.995640423397,685.391108804553,-65.39546838115598
19.1,qt_far,0.0,-1.0,-1.0,2,1.0,529.2219152378407,551.3757005124273,-22.153785274586653,504.9177590029991,551.375700512427,-46.45794150942788
19.1,q235_near_interface,0.0,0.2,0.0,1,1.0,520.5379434093112,505.5415687086217,14.9963747006895,516.153793527962,505.541568708622,10.612224819339986
19.1,q235_far,0.0,1.0,0.0,1,1.0,450.0077555434727,442.15578493213195,7.851970611340732,442.0490730174926,442.155784932132,-0.10671191463939067
19.2,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.2,qt_near_interface,0.0,-0.2,-0.2,2,1.0,641.5779226498112,704.0112136701204,-62.433291020309184,632.3040961643508,704.011213670121,-71.70711750577027
19.2,qt_far,0.0,-1.0,-1.0,2,1.0,541.6094759962073,565.7644277914679,-24.154951795260672,516.5334439698074,565.764427791468,-49.23098382166063
19.2,q235_near_interface,0.0,0.2,0.0,1,1.0,533.7957242235955,519.4718781849393,14.323846038656143,532.917391079829,519.471878184939,13.445512894890044
19.2,q235_far,0.0,1.0,0.0,1,1.0,459.286935833257,451.99800489557066,7.288930937686359,452.267078060113,451.998004895571,0.26907316454202146
19.3,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,656.6714945137774,722.7313166365194,-66.05982212274205,646.4537182031528,722.73131663652,-76.27759843336719
19.3,qt_far,0.0,-1.0,-1.0,2,1.0,554.252202658818,580.3025306830172,-26.05032802419919,528.6214457896074,580.302530683017,-51.68108489340966
19.3,q235_near_interface,0.0,0.2,0.0,1,1.0,546.9725929038549,533.463553834299,13.50903906955591,549.4924230410996,533.463553834299,16.028869206800664
19.3,q235_far,0.0,1.0,0.0,1,1.0,468.54853527702693,461.8858386606084,6.662696616418543,462.5290890242472,461.885838660608,0.6432503636391971
19.4,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.4,qt_near_interface,0.0,-0.2,-0.2,2,1.0,672.1799328130566,741.4952185423184,-69.31528572926186,661.7108902889956,741.495218542319,-79.78432825332334
19.4,qt_far,0.0,-1.0,-1.0,2,1.0,567.014814536727,594.9658384533059,-27.951023916578833,540.9946716555354,594.965838453306,-53.97116679777059
19.4,q235_near_interface,0.0,0.2,0.0,1,1.0,560.0141233594911,547.4267268081798,12.587396551311372,565.8963614591665,547.42672680818,18.469634650986563
19.4,q235_far,0.0,1.0,0.0,1,1.0,477.75185569170736,471.75508628627983,5.9967694054275285,472.7783200013776,471.75508628628,1.0232337150976036
19.5,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,687.9024240234861,760.1199807397609,-72.21755671627477,677.6292306358325,760.119980739761,-82.49075010392846
19.5,qt_far,0.0,-1.0,-1.0,2,1.0,579.7947607221391,609.5840147986576,-29.789254076518432,553.508016018822,609.584014798658,-56.07599877983603
19.5,q235_near_interface,0.0,0.2,0.0,1,1.0,572.8894464280344,561.224869104039,11.664577323995331,582.1037891626097,561.224869104039,20.878920058570657
19.5,q235_far,0.0,1.0,0.0,1,1.0,486.8598836353707,481.5294004396761,5.330483195694569,482.9560021537341,481.529400439676,1.4266017140581084
19.6,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,703.6951687998506,778.6031494938383,-74.90798069398761,693.9134615260003,778.603149493839,-84.68968796783872
19.6,qt_far,0.0,-1.0,-1.0,2,1.0,592.5597664505112,624.1035280258615,-31.54376157535023,566.3945644183683,624.103528025861,-57.708963607492706
19.6,q235_near_interface,0.0,0.2,0.0,1,1.0,585.5702853059406,574.8477361238395,10.722549182101147,598.0718849783865,574.847736123839,23.22414885454748
19.6,q235_far,0.0,1.0,0.0,1,1.0,495.85045816673386,491.1814088894241,4.669049277309739,493.0343662112508,491.181408889424,1.852957321826807
19.7,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.7,qt_near_interface,0.0,-0.2,-0.2,2,1.0,719.4440696349523,796.7098730717763,-77.26580343682406,710.3608380750422,796.709873071777,-86.34903499673476
19.7,qt_far,0.0,-1.0,-1.0,2,1.0,605.2541159458439,638.3311958282989,-33.077079882454996,579.5647071972498,638.331195828299,-58.76648863104913
19.7,q235_near_interface,0.0,0.2,0.0,1,1.0,598.0243917850697,588.1576558335934,9.866735951476358,613.7748808759206,588.157655833594,25.617225042326595
19.7,q235_far,0.0,1.0,0.0,1,1.0,504.70820565528004,500.64454391422447,4.063661741055569,502.9889934824325,500.644543914224,2.3444495682084607
19.8,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,734.9515990988452,814.4795391724005,-79.52794007355521,726.685490146001,814.479539172401,-87.79404902639999
19.8,qt_far,0.0,-1.0,-1.0,2,1.0,617.6753604561319,652.2957157680911,-34.6203553119592,592.7332295833772,652.295715768091,-59.56248618471375
19.8,q235_near_interface,0.0,0.2,0.0,1,1.0,610.1999059052519,601.1247346158672,9.075171289384684,629.1435685801125,601.124734615867,28.01883396424546
19.8,q235_far,0.0,1.0,0.0,1,1.0,513.4008347461822,509.90424701215943,3.496587734022796,512.7696914513664,509.904247012159,2.8654444392074083
19.9,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
19.9,qt_near_interface,0.0,-0.2,-0.2,2,1.0,750.119177954241,832.0818731295549,-81.96269517531391,742.7505006166923,832.081873129555,-89.33137251286269
19.9,qt_far,0.0,-1.0,-1.0,2,1.0,629.7449767953399,666.0743143053335,-36.32933750999359,605.7204038868011,666.074314305333,-60.35391041853188
19.9,q235_near_interface,0.0,0.2,0.0,1,1.0,622.0787940493389,613.9305583320856,8.148235717253215,644.1317711440606,613.930558332086,30.201212811974642
19.9,q235_far,0.0,1.0,0.0,1,1.0,521.9088539728698,519.0698386696132,2.8390153032565877,522.3477918380405,519.069838669613,3.27795316842753
20.0,weld_center,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
20.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,764.9349959747217,849.4511081227658,-84.51611214804416,758.4427975308254,849.451108122767,-91.00831059194161
20.0,qt_far,0.0,-1.0,-1.0,2,1.0,641.5049735622049,679.6229261849373,-38.117952622732446,618.4610137734561,679.622926184937,-61.1619124114809
20.0,q235_near_interface,0.0,0.2,0.0,1,1.0,633.6114733916093,626.5793725289158,7.032100862693483,658.7191798865363,626.579372528916,32.13980735762027
20.0,q235_far,0.0,1.0,0.0,1,1.0,530.2257593205888,528.1637721581915,2.0619871623973722,531.7103227900104,528.163772158191,3.5465506318194002
20.0,line_00,0.0,-1.5,-0.5,2,1.0,694.2227245190139,724.5508295645064,-30.32810504549252,739.6318099510945,nan,nan
20.0,line_01,0.0,-1.4,-0.4,2,1.0,723.3883363712636,755.296725855502,-31.908389484238455,778.4236702233433,nan,nan
20.0,line_02,0.0,-1.3,-0.3,2,1.0,742.9692335946534,778.8381080757327,-35.86887448107939,818.2255257324498,nan,nan
20.0,line_03,0.0,-1.2,-0.2,2,1.0,763.3429534322494,803.0729356586926,-39.72998222644321,849.2027241373023,nan,nan
20.0,line_04,0.0,-1.1,-0.1,2,1.0,782.2772376439043,828.7714078491977,-46.49417020529336,879.2339279344205,nan,nan
20.0,line_05,0.0,-1.0,0.0,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_06,0.0,-0.9,0.1,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_07,0.0,-0.8,0.2,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_08,0.0,-0.7,0.3,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_09,0.0,-0.6,0.4,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_10,0.0,-0.5,0.5,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_11,0.0,-0.4,0.6,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_12,0.0,-0.3,0.7,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_13,0.0,-0.2,0.8,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_14,0.0,-0.1,0.9,3,0.0,nan,nan,nan,nan,nan,nan
20.0,line_15,0.0,0.0,1.0,1,1.0,752.0989584517779,755.813845016264,-3.7148865644861644,847.711064347633,nan,nan
20.0,line_16,0.0,0.1,1.1,1,1.0,735.6194420456906,739.1466865519445,-3.5272445062539646,820.8189341532193,nan,nan
20.0,line_17,0.0,0.2,1.2,1,1.0,718.4852465528342,721.5874890494382,-3.102242496604049,789.2779417187435,nan,nan
20.0,line_18,0.0,0.3,1.3,1,1.0,707.0698914377107,710.3372561216647,-3.2673646839540424,753.0928680112927,nan,nan
20.0,line_19,0.0,0.4,1.4,1,1.0,684.7714041398966,687.6099491972907,-2.8385450573940716,717.5897293989889,nan,nan
20.0,line_20,0.0,0.5,1.5,1,1.0,664.2751692451062,666.812004209598,-2.5368349644917316,679.4857641515641,nan,nan
20.0,line_21,0.0,0.6,1.6,1,1.0,641.9906187114207,644.0810599447292,-2.0904412333085247,641.6029871503806,nan,nan
20.0,line_22,0.0,0.7,1.7,1,1.0,616.9314728447997,618.7752318978557,-1.8437590530560328,607.6405998002627,nan,nan
20.0,line_23,0.0,0.8,1.8,1,1.0,592.3810080148305,593.9701162581716,-1.5891082433411157,583.2718299349332,nan,nan
20.0,line_24,0.0,0.9,1.9,1,1.0,570.2485963408039,572.6789876168348,-2.430391276030832,566.2406440962882,nan,nan
20.0,line_25,0.0,1.0,2.0,1,1.0,547.6581573064757,550.3313134357284,-2.673156129252675,549.89571904247,nan,nan
20.1,weld_center,0.0,-0.5,0.5,3,0.07500000000000107,925.6400922302995,1103.6778221989775,-178.03772996867804,1025.071483120692,1103.67782219898,-78.6063390782881
20.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,774.6638902828092,867.7588429727191,-93.09495268990986,770.218605902199,867.75884297272,-97.54023707052102
20.1,qt_far,0.0,-1.0,-1.0,2,1.0,652.1076788367766,693.8434606150131,-41.735781778236515,630.2736367611542,693.843460615013,-63.56982385385879
20.1,q235_near_interface,0.0,0.2,0.0,1,1.0,646.3470388773568,640.4964317872241,5.850607090132712,673.2405334241573,640.496431787224,32.74410163693335
20.1,q235_far,0.0,1.0,0.0,1,1.0,538.9691369394162,537.8142597435757,1.1548771958405268,541.1981380104505,537.814259743576,3.38387826687449
20.2,weld_center,0.0,-0.5,0.5,3,0.14999999999999858,964.2409733291507,1119.428754212565,-155.18778088341435,1039.305762446907,1119.42875421257,-80.12299176566307
20.2,qt_near_interface,0.0,-0.2,-0.2,2,1.0,783.9076862669872,886.0801307779521,-102.17244451096497,781.7069319686555,886.080130777953,-104.37319880929749
20.2,qt_far,0.0,-1.0,-1.0,2,1.0,662.3340942387073,708.1324542897992,-45.79836005109189,641.5653936874893,708.132454289799,-66.56706060230977
20.2,q235_near_interface,0.0,0.2,0.0,1,1.0,658.9059806972647,655.1765358628642,3.7294448344005104,686.7021614079381,655.176535862865,31.525625545073126
20.2,q235_far,0.0,1.0,0.0,1,1.0,547.7694755145191,547.9008980548597,-0.13142254034062262,550.6407101831055,547.90089805486,2.7398121282454895
20.3,weld_center,0.0,-0.5,0.5,3,0.22500000000000142,989.0330175094119,1134.2556662139414,-145.22264870452943,1051.429399737981,1134.25566621394,-82.82626647595907
20.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,793.7418486315773,902.7302472175605,-108.98839858598319,793.14197403446,902.730247217561,-109.58827318310102
20.3,qt_far,0.0,-1.0,-1.0,2,1.0,672.4251224555285,721.5541412069737,-49.12901875144519,652.5799142297715,721.554141206973,-68.97422697720151
20.3,q235_near_interface,0.0,0.2,0.0,1,1.0,670.8164664810166,668.9879023148479,1.8285641661686896,699.2880020448821,668.987902314848,30.30009973003405
20.3,q235_far,0.0,1.0,0.0,1,1.0,556.3704856008819,557.7201095878673,-1.3496239869854207,559.8568343146972,557.720109587867,2.1367247268301526
20.4,weld_center,0.0,-0.5,0.5,3,0.29999999999999893,1007.489464129459,1148.8598842459685,-141.37042011650954,1062.378000231459,1148.85988424597,-86.48188401451102
20.4,qt_near_interface,0.0,-0.2,-0.2,2,1.0,803.9296008062395,917.8873669966354,-113.95776619039589,804.2899762249219,917.887366996636,-113.59739077171412
20.4,qt_far,0.0,-1.0,-1.0,2,1.0,682.3390202647403,734.1354404602133,-51.79642019547305,663.3528064205557,734.135440460213,-70.7826340396573
20.4,q235_near_interface,0.0,0.2,0.0,1,1.0,682.0267657681625,682.0321530312959,-0.005387263133457054,711.2379269321443,682.032153031296,29.20577390084827
20.4,q235_far,0.0,1.0,0.0,1,1.0,564.6898328025922,567.1888680876982,-2.4990352851060607,568.8201892166861,567.188868087698,1.6313211289881338
20.5,weld_center,0.0,-0.5,0.5,3,0.375,1022.7364457451441,1163.3054810319504,-140.5690352868063,1072.770890508489,1163.30548103195,-90.53459052346102
20.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,814.1621535991989,932.0326076723926,-117.87045407319374,815.054892959358,932.032607672393,-116.97771471303508
20.5,qt_far,0.0,-1.0,-1.0,2,1.0,692.0073320135056,746.0774160893366,-54.070084075831005,673.8599016773811,746.077416089337,-72.2175144119559
20.5,q235_near_interface,0.0,0.2,0.0,1,1.0,692.6143370768323,694.5020334192825,-1.8876963424502264,722.6229127484476,694.502033419283,28.12087932916461
20.5,q235_far,0.0,1.0,0.0,1,1.0,572.6943252227787,576.3290175033982,-3.634692280619447,577.4860805329741,576.329017503398,1.157063029576193
20.6,weld_center,0.0,-0.5,0.5,3,0.45000000000000107,1035.9613045043773,1177.0254077386098,-141.06410323423256,1082.7459442847578,1177.02540773861,-94.27946345385226
20.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,824.220474530882,945.240973505423,-121.02049897454094,825.3996788497337,945.240973505424,-119.84129465569026
20.6,qt_far,0.0,-1.0,-1.0,2,1.0,701.3709063952167,757.5305947267311,-56.15968833151442,684.0662610401504,757.530594726731,-73.46433368658063
20.6,q235_near_interface,0.0,0.2,0.0,1,1.0,702.6354927715955,706.4715914845954,-3.836098712999842,733.4692046023604,706.471591484596,26.99761311776433
20.6,q235_far,0.0,1.0,0.0,1,1.0,580.3783071080495,585.1529495105257,-4.774642402476161,585.8457180637563,585.152949510526,0.6927685532302803
20.7,weld_center,0.0,-0.5,0.5,3,0.5249999999999986,1047.6781913197099,1189.733816306732,-142.05562498702216,1092.336385312663,1189.73381630673,-97.39743099406701
20.7,qt_near_interface,0.0,-0.2,-0.2,2,1.0,833.9567363773017,957.6440029039944,-123.68726652669272,835.3093051388837,957.644002903995,-122.33469776511129
20.7,qt_far,0.0,-1.0,-1.0,2,1.0,710.3767656830387,768.5420809222828,-58.16531523924414,693.9369368903654,768.542080922283,-74.60514403191769
20.7,q235_near_interface,0.0,0.2,0.0,1,1.0,712.1034749661338,717.9364378749715,-5.832962908837658,743.7988652626277,717.936437874972,25.86242738765577
20.7,q235_far,0.0,1.0,0.0,1,1.0,587.7350162857335,593.6516822230421,-5.916665937308608,593.8875441830974,593.651682223042,0.2358619600553311
20.8,weld_center,0.0,-0.5,0.5,3,0.6000000000000014,1058.151175347349,1200.1759762843235,-142.02480093697454,1101.633503065329,1200.17597628432,-98.54247321899106
20.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,843.255569399881,969.0744287233733,-125.81885932349235,844.7688769025575,969.074428723374,-124.3055518208165
20.8,qt_far,0.0,-1.0,-1.0,2,1.0,718.9631873845099,778.9762354621009,-60.013048077591066,703.4193595860274,778.976235462101,-75.5568758760736
20.8,q235_near_interface,0.0,0.2,0.0,1,1.0,721.0261666725464,728.7965233587693,-7.77035668622284,753.6256148429075,728.796523358769,24.829091484138416
20.8,q235_far,0.0,1.0,0.0,1,1.0,594.7539524613298,601.7932496261485,-7.039297164818663,601.6000077624877,601.793249626149,-0.1932418636612283
20.9,weld_center,0.0,-0.5,0.5,3,0.6749999999999989,1067.622255705118,1209.7255714825676,-142.10331577744955,1110.5638112468,1209.72557148257,-99.16176023577009
20.9,qt_near_interface,0.0,-0.2,-0.2,2,1.0,852.1047376833832,979.6374534475415,-127.5327157641583,853.7837830112348,979.637453447542,-125.8536704363072
20.9,qt_far,0.0,-1.0,-1.0,2,1.0,727.1489742837339,788.8272243219071,-61.678250038173246,712.525901513247,788.827224321907,-76.30132280865996
20.9,q235_near_interface,0.0,0.2,0.0,1,1.0,729.4337691783184,739.0529908048534,-9.619221626535023,762.9715965688997,739.052990804854,23.918605764045765
20.9,q235_far,0.0,1.0,0.0,1,1.0,601.4385328078205,609.5461021055305,-8.107569297710029,608.9839230671469,609.546102105531,-0.5621790383841017
21.0,weld_center,0.0,-0.5,0.5,3,0.75,1076.2831554326697,1217.8054454712021,-141.52229003853245,1118.921616118615,1217.8054454712,-98.88382935258505
21.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,860.4747553874844,989.2446203763149,-128.76986498883048,862.303433555013,989.244620376315,-126.94118682130193
21.0,qt_far,0.0,-1.0,-1.0,2,1.0,734.9284491796476,797.9856596018114,-63.05721042216385,721.2688671910184,797.985659601811,-76.71679241079255
21.0,q235_near_interface,0.0,0.2,0.0,1,1.0,737.3662860307933,748.6559214620172,-11.289635431223928,771.784406975762,748.655921462018,23.128485513743954
21.0,q235_far,0.0,1.0,0.0,1,1.0,607.8136116405984,616.8778381199121,-9.064226479313675,616.0919373432812,616.877838119912,-0.7859007766307968
21.0,line_00,0.0,-1.5,-0.5,2,1.0,805.7613731568823,859.872335423434,-54.110962266551724,885.6762670013267,nan,nan
21.0,line_01,0.0,-1.4,-0.4,2,1.0,841.3209485752204,898.6784183807055,-57.35746980548504,930.9920337564329,nan,nan
21.0,line_02,0.0,-1.3,-0.3,2,1.0,863.2964195887462,926.8125137081215,-63.51609411937534,975.7669098907738,nan,nan
21.0,line_03,0.0,-1.2,-0.2,2,1.0,886.1636396945155,955.7534352662412,-69.58979557172574,1008.3756769712927,nan,nan
21.0,line_04,0.0,-1.1,-0.1,2,1.0,905.2732066138033,984.8297966522562,-79.5565900384529,1038.3569440297654,nan,nan
21.0,line_05,0.0,-1.0,0.0,3,0.75,986.8998105002378,1166.5722153741087,-179.67240487387096,1064.6686356203377,nan,nan
21.0,line_06,0.0,-0.9,0.1,3,0.75,1036.595044996195,1204.3922837601467,-167.79723876395178,1088.412632032571,nan,nan
21.0,line_07,0.0,-0.8,0.2,3,0.75,1057.0779748574002,1217.1330398721323,-160.055065014732,1105.3089563137335,nan,nan
21.0,line_08,0.0,-0.7,0.3,3,0.75,1074.7643249720395,1227.43233761543,-152.6680126433905,1115.1202447795258,nan,nan
21.0,line_09,0.0,-0.6,0.4,3,0.75,1078.1325951973897,1225.0653206663883,-146.93272546899857,1120.586513480217,nan,nan
21.0,line_10,0.0,-0.5,0.5,3,0.75,1076.2831554326697,1217.8054454712021,-141.52229003853245,1118.9216161186143,nan,nan
21.0,line_11,0.0,-0.4,0.6,3,0.75,1071.108947644272,1207.8591575344008,-136.75020989012887,1110.9527483932281,nan,nan
21.0,line_12,0.0,-0.3,0.7,3,0.75,1055.8380042734107,1188.9074092261535,-133.06940495274284,1098.1471311669104,nan,nan
