time_s,probe,s_mm,n_mm,z_mm,material_id,birth_fraction,elmer_common_c,fvm_common_c,delta_common_c,elmer_native_c,fvm_native_c,delta_native_c
18.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,550.318711376324,580.9703683081522,-30.651656931828143,525.6563879486044,580.9703683081535,-55.31398035954908
18.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,498.1899100034073,511.373719887617,-13.183809884209722,479.6394551790851,511.3737198876175,-31.734264708532407
18.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,498.13903184128236,490.8980234003677,7.241008440914641,492.40255199895864,490.8980234003684,1.504528598590241
18.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,451.5035250094704,447.36605658345866,4.137468426011765,447.12646690650763,447.36605658345934,-0.2395896769517094
19.0,weld_center,0.0,-0.5,0.5,3,1.0,687.6176677868046,716.2641976816576,-28.64652989485296,666.5805091385864,716.264197681658,-49.683688543071526
19.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,563.9709045812871,598.3313687496627,-34.36046416837564,540.512383702395,598.331368749663,-57.81898504726803
19.0,qt_far,0.0,-1.0,-1.0,2,1.0,509.6323473681636,524.8829234777406,-15.250576109577025,491.4212833410012,524.882923477741,-33.46164013673979
19.0,q235_near_interface,0.0,0.2,0.0,1,1.0,508.81954258880455,502.625515422864,6.194027165940554,504.5009374648927,502.625515422864,1.8754220420286742
19.0,q235_far,0.0,1.0,0.0,1,1.0,459.610561612457,456.2437685480405,3.36679306441647,455.9393763147092,456.24376854804,-0.304392233330816
19.1,weld_center,0.0,-0.5,0.5,3,1.0,709.1094648940926,743.5676059812213,-34.45814108712864,693.5907593894722,743.567605981221,-49.97684659174888
19.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,577.8962590065048,616.2275421581749,-38.33128315167005,555.9539228160143,616.227542158176,-60.27361934216174
19.1,qt_far,0.0,-1.0,-1.0,2,1.0,521.2654561689603,538.7660271611685,-17.500570992208168,503.5835930358367,538.766027161168,-35.182434125331326
19.1,q235_near_interface,0.0,0.2,0.0,1,1.0,519.6858002915103,514.6479215545169,5.037878736993434,517.044099506356,514.647921554517,2.396177951839036
19.1,q235_far,0.0,1.0,0.0,1,1.0,467.8372119475794,465.3321414633509,2.505070484228497,464.9971314338875,465.332141463351,-0.3350100294634899
19.200000000000003,weld_center,0.0,-0.5,0.5,3,1.0,730.5707627557465,770.8628384222661,-40.29207566651962,720.84369952714,770.8628384222669,-50.01913889512696
19.200000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,591.8989226522021,634.2992481451112,-42.40032549290902,571.6565093343887,634.2992481451126,-62.64273881072393
19.200000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,532.9531649597096,552.790556262857,-19.837391303147342,515.9393693573942,552.7905562628574,-36.85118690546324
19.200000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,530.6047327697545,526.764890456187,3.8398423135674875,529.7959619890054,526.7648904561875,3.0310715328179185
19.200000000000003,q235_far,0.0,1.0,0.0,1,1.0,476.1088721244946,474.5065418224664,1.6023303020282356,474.18363431955424,474.5065418224663,-0.3229075029120736
19.3,weld_center,0.0,-0.5,0.5,3,1.0,751.8061444551219,797.866587174848,-46.0604427197261,747.9677600321193,797.866587174848,-49.89882714272869
19.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,605.8417795080886,652.3182724785281,-46.476492970439494,587.3987000945172,652.318272478528,-64.91957238401085
19.3,qt_far,0.0,-1.0,-1.0,2,1.0,544.595946008891,566.7986321459956,-22.202686137104592,528.3442880380004,566.798632145996,-38.45434410799555
19.3,q235_near_interface,0.0,0.2,0.0,1,1.0,541.4816463615946,538.8477250771355,2.63392128445912,542.5890695828061,538.847725077136,3.7413445056700994
19.3,q235_far,0.0,1.0,0.0,1,1.0,484.3662330019505,483.67964147290473,0.6865915290457565,483.406317916944,483.679641472905,-0.2733235559610421
19.400000000000002,weld_center,0.0,-0.5,0.5,3,1.0,772.6859613340331,824.4011130475676,-51.71515171353451,774.7307495206504,824.4011130475689,-49.670363526918436
19.400000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,619.628200251568,670.1354758385094,-50.50727558694132,603.0306350313466,670.1354758385106,-67.10484080716401
19.400000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,556.1201869788607,580.6806163619127,-24.560429383051996,540.6911071204955,580.6806163619135,-39.98950924141798
19.400000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,552.2487500708069,550.8105370049655,1.4382130658414098,555.3076043309815,550.8105370049665,4.497067326014985
19.400000000000002,q235_far,0.0,1.0,0.0,1,1.0,492.5636425717506,492.78991791803276,-0.22627534628213652,492.5954765706295,492.7899179180333,-0.19444134740382424
19.5,weld_center,0.0,-0.5,0.5,3,1.0,793.1177340976275,850.3437398681828,-57.226005770555275,800.9767361316905,850.343739868183,-49.36700373649251
19.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,633.1879019593312,687.6479817763003,-54.46007981696914,618.448157813754,687.647981776301,-69.19982396254693
19.5,qt_far,0.0,-1.0,-1.0,2,1.0,567.4700988116854,594.3573809992353,-26.887282187549886,552.9001546236052,594.357380999235,-41.45722637562983
19.5,q235_near_interface,0.0,0.2,0.0,1,1.0,562.8560157188273,562.5927572808171,0.26325843801021165,567.8700481264843,562.592757280817,5.27729084566738
19.5,q235_far,0.0,1.0,0.0,1,1.0,500.66580273429355,501.7925486041513,-1.126745869857757,501.6989654730853,501.792548604151,-0.09358313106571359
19.6,weld_center,0.0,-0.5,0.5,3,1.0,813.0313653533727,875.6031154777671,-62.571750124394384,826.5937718765181,875.603115477767,-49.00934360124893
19.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,646.4677373250242,704.7806306729409,-58.312893347916656,633.5758796579299,704.780630672941,-71.20475101501108
19.6,qt_far,0.0,-1.0,-1.0,2,1.0,578.6021706678325,607.7693741940943,-29.1672035262618,564.9111552669787,607.769374194094,-42.85821892711533
19.6,q235_near_interface,0.0,0.2,0.0,1,1.0,573.2651292174759,574.1492499591149,-0.8841207416389807,580.2169541694857,574.149249959115,6.067704210370721
19.6,q235_far,0.0,1.0,0.0,1,1.0,508.6448846369094,510.6535037886633,-2.0086191517538623,510.67712410002156,510.653503788663,0.023620311358570234
19.700000000000003,weld_center,0.0,-0.5,0.5,3,1.0,832.3711849862631,900.1074163944346,-67.73623140817153,851.4969197143052,900.1074163944357,-48.610496680130495
19.700000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,659.42598854006,721.4756867007409,-62.04969816068092,648.3568475361586,721.4756867007416,-73.11883916458294
19.700000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,589.4815114761861,620.870035817752,-31.388524341565812,576.6773149252847,620.8700358177524,-44.19272089246772
19.700000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,583.4456923869521,585.444758424022,-1.9990660370698379,592.3031975395444,585.4447584240223,6.85843911552206
19.700000000000003,q235_far,0.0,1.0,0.0,1,1.0,516.4784161461815,519.345923596829,-2.8675074506475084,519.4989889838937,519.3459235968294,0.15306538706431638
19.8,weld_center,0.0,-0.5,0.5,3,1.0,851.091529655793,923.7982114987844,-72.70668184299143,875.6191002012268,923.798211498785,-48.179111297558165
19.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,672.028874260895,737.6870671754652,-65.65819291457024,662.7463785745454,737.687067175466,-74.94068860092068
19.8,qt_far,0.0,-1.0,-1.0,2,1.0,600.079470309836,633.6218342570032,-33.542363947167246,588.1613272857479,633.621834257003,-45.460506971255086
19.8,q235_near_interface,0.0,0.2,0.0,1,1.0,593.3728679242821,596.4507435819229,-3.0778756576407886,604.0932435084527,596.450743581923,7.642499926529695
19.8,q235_far,0.0,1.0,0.0,1,1.0,524.1478320941144,527.8479229294231,-3.7000908353087425,528.1397126566414,527.847922929423,0.2917897272184291
19.900000000000002,weld_center,0.0,-0.5,0.5,3,1.0,869.1542237672655,946.6271504440995,-77.47292667683394,898.9060529133144,946.6271504441008,-47.72109753078644
19.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,684.2484067343254,753.3770428822363,-69.12863614791092,676.708393327842,753.3770428822376,-76.66864955439553
19.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,610.3720945075947,645.9938577795124,-35.621763271917644,599.3327621568584,645.9938577795125,-46.6610956226541
19.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,603.0259167412436,607.1435485780408,-4.117631836797273,615.5582892513935,607.1435485780413,8.414740673352185
19.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,531.6375054852883,536.1412550606234,-4.503749575335064,536.5788718434734,536.1412550606234,0.43761678285000016
20.0,weld_center,0.0,-0.5,0.5,3,1.0,886.5271171434181,968.5541226989902,-82.02700555557215,921.3135164868567,968.55412269899,-47.24060621213334
20.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,696.0610676813642,768.5143088356075,-72.4532411542433,690.2132259351068,768.514308835608,-78.30108290050111
20.0,qt_far,0.0,-1.0,-1.0,2,1.0,620.3391294154438,657.9603300409241,-37.62120062548024,610.1663811922655,657.960330040924,-47.79394884865849
20.0,q235_near_interface,0.0,0.2,0.0,1,1.0,612.3872833939578,617.5033113335909,-5.116027939633113,626.6745363412285,617.503311333591,9.171225007637531
20.0,q235_far,0.0,1.0,0.0,1,1.0,538.9341064828027,544.2104882194634,-5.27638173666071,544.7993768012166,544.210488219463,0.588888581753622
20.0,line_00,0.0,-1.5,-0.5,2,1.0,669.3005746506313,699.0876949969219,-29.78712034629052,715.4052620196383,nan,nan
20.0,line_01,0.0,-1.4,-0.4,2,1.0,693.2827589289157,723.9205473721522,-30.63778844323656,745.3710892184719,nan,nan
20.0,line_02,0.0,-1.3,-0.3,2,1.0,707.5197761450503,741.1725851264213,-33.65280898137098,775.3974955294987,nan,nan
20.0,line_03,0.0,-1.2,-0.2,2,1.0,722.3215129819403,758.9150215385592,-36.593508556618985,796.2944861533498,nan,nan
20.0,line_04,0.0,-1.1,-0.1,2,1.0,733.8533093253371,775.8589714713798,-42.00566214604271,815.4464553017792,nan,nan
20.0,line_05,0.0,-1.0,0.0,3,1.0,782.756837924427,878.9548070150018,-96.19796909057482,831.9838227881031,nan,nan
20.0,line_06,0.0,-0.9,0.1,3,1.0,837.2681317398899,933.1839517241272,-95.91581998423726,868.6141248773247,nan,nan
20.0,line_07,0.0,-0.8,0.2,3,1.0,861.6214936398753,955.0807595938436,-93.45926595396827,895.6758189729484,nan,nan
20.0,line_08,0.0,-0.7,0.3,3,1.0,883.1198741008583,973.8509844625218,-90.73111036166347,913.0027931538976,nan,nan
20.0,line_09,0.0,-0.6,0.4,3,1.0,887.9372552521323,974.6025799474638,-86.66532469533149,922.4659667150394,nan,nan
20.0,line_10,0.0,-0.5,0.5,3,1.0,886.5271171434181,968.5541226989902,-82.02700555557215,921.3135164868589,nan,nan
20.0,line_11,0.0,-0.4,0.6,3,1.0,881.3219270384963,958.5155021654357,-77.19357512693944,910.3392899265731,nan,nan
20.0,line_12,0.0,-0.3,0.7,3,1.0,863.5896998218949,935.2449938618596,-71.6552940399647,891.4121997131465,nan,nan
20.0,line_13,0.0,-0.2,0.8,3,1.0,837.6512414831592,902.9953666260412,-65.34412514288204,862.9729748430987,nan,nan
20.0,line_14,0.0,-0.1,0.9,3,1.0,800.6623118370937,861.6047662803077,-60.94245444321393,825.6258395042457,nan,nan
20.0,line_15,0.0,0.0,1.0,1,1.0,713.6072687727183,728.3892904280843,-14.782021655366066,779.978707169132,nan,nan
20.0,line_16,0.0,0.1,1.1,1,1.0,702.615902321996,716.7437119887899,-14.127809666793837,765.410789514897,nan,nan
20.0,line_17,0.0,0.2,1.2,1,1.0,691.4323474378217,704.5802892341572,-13.147941796335544,746.3653450224232,nan,nan
20.0,line_18,0.0,0.3,1.3,1,1.0,684.5449280708403,697.5269581236316,-12.982030052791288,722.8035744594167,nan,nan
20.0,line_19,0.0,0.4,1.4,1,1.0,668.6136287484325,680.5856304543526,-11.972001705920093,698.9946378449869,nan,nan
20.0,line_20,0.0,0.5,1.5,1,1.0,653.9763143506246,665.160676595158,-11.184362244533304,672.084110002275,nan,nan
20.0,line_21,0.0,0.6,1.6,1,1.0,637.4165492840332,647.6089552118644,-10.19240592783126,644.3900357323557,nan,nan
20.0,line_22,0.0,0.7,1.7,1,1.0,618.1039199207585,627.4526204694389,-9.348700548680426,619.0870058186339,nan,nan
20.0,line_23,0.0,0.8,1.8,1,1.0,599.1551910976294,607.6798891471656,-8.524698049536141,599.9300975269119,nan,nan
20.0,line_24,0.0,0.9,1.9,1,1.0,580.7637786473506,589.7693011473073,-9.005522499956669,585.6807628242208,nan,nan
20.0,line_25,0.0,1.0,2.0,1,1.0,562.6588933818886,571.4989821483053,-8.840088766416784,571.8961096107714,nan,nan
20.1,weld_center,0.0,-0.5,0.5,3,1.0,903.1832244645399,989.5462064198513,-86.3629819553114,942.8056258446427,989.546206419851,-46.740580575208355
20.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,707.4469828788143,783.0728303975931,-75.62584751877876,703.2363061338622,783.072830397594,-79.8365242637318
20.1,qt_far,0.0,-1.0,-1.0,2,1.0,629.9633669065907,669.4996801808009,-39.5363132742101,620.6410567966184,669.499680180801,-48.85862338418258
20.1,q235_near_interface,0.0,0.2,0.0,1,1.0,621.4420194286296,627.513306686362,-6.071287257732365,637.4221406846148,627.513306686362,9.908833998252817
20.1,q235_far,0.0,1.0,0.0,1,1.0,546.026178968074,552.0424903993144,-6.0163114312404105,552.7867719153151,552.042490399314,0.7442815160010241
20.200000000000003,weld_center,0.0,-0.5,0.5,3,1.0,919.1303977782833,1009.6453846329513,-90.514986854668,963.3755279390087,1009.6453846329507,-46.26985669394196
20.200000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,718.3999306355179,797.0540389326708,-78.6541082971529,715.766218473842,797.0540389326715,-81.28782045882951
20.200000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,639.2375089179226,680.6077817459806,-41.37027282805798,630.7439513723053,680.6077817459814,-49.863830373676024
20.200000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,630.184360342833,637.1718440447997,-6.987483701966767,647.790793017307,637.1718440448003,10.6189489725067
20.200000000000003,q235_far,0.0,1.0,0.0,1,1.0,552.9071440459962,559.632041967321,-6.724897921324782,560.5317789525265,559.6320419673212,0.8997369852052088
20.3,weld_center,0.0,-0.5,0.5,3,1.0,934.3744969848573,1028.8902006220762,-94.51570363721896,983.0182475524027,1028.89020062208,-45.871953069677375
20.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,728.9184961530437,810.4699819000373,-81.55148574699354,727.7970498871167,810.469981900038,-82.67293201292125
20.3,qt_far,0.0,-1.0,-1.0,2,1.0,648.1579478690611,691.2877631138081,-43.129815244746965,640.4674371858966,691.287763113808,-50.82032592791131
20.3,q235_near_interface,0.0,0.2,0.0,1,1.0,638.6120847440485,646.4830313701545,-7.870946626106047,657.7749207605744,646.483031370155,11.291889390419442
20.3,q235_far,0.0,1.0,0.0,1,1.0,559.5732772524971,566.978428664083,-7.405151411585962,568.0285928513,566.978428664083,1.0501641872169785
20.400000000000002,weld_center,0.0,-0.5,0.5,3,1.0,948.8864552494201,1047.2336101943272,-98.34715494490706,1001.7077784457857,1047.2336101943306,-45.525831748544874
20.400000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,738.9912213952153,823.308615473607,-84.31739407839166,739.315754931053,823.3086154736085,-83.99286054255549
20.400000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,656.7148340468422,701.5296989224864,-44.814864875644275,649.8015743593038,701.5296989224863,-51.72812456318252
20.400000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,646.716643633805,655.4384550341757,-8.721811400370711,667.3644046246712,655.4384550341763,11.925949590494952
20.400000000000002,q235_far,0.0,1.0,0.0,1,1.0,566.0187516488446,574.0761783086182,-8.057426659773569,575.2701763792085,574.0761783086182,1.1939980705902826
20.5,weld_center,0.0,-0.5,0.5,3,1.0,962.6408831511466,1064.6314611640864,-101.99057801293986,1019.4251494580483,1064.63146116409,-45.20631170604179
20.5,qt_near_interface,0.0,-0.2,-0.2,2,1.0,748.6041111692615,835.5489706764068,-86.94485950714534,750.3084432318248,835.548970676407,-85.2405274445822
20.5,qt_far,0.0,-1.0,-1.0,2,1.0,664.8972328168205,711.3194394935987,-46.42220667677816,658.7354728755628,711.319439493599,-52.58396661803624
20.5,q235_near_interface,0.0,0.2,0.0,1,1.0,654.4878043589562,664.025581782252,-9.537777423295779,676.5480546178816,664.025581782252,12.522472835629628
20.5,q235_far,0.0,1.0,0.0,1,1.0,572.2367197610353,580.9173097695927,-8.680590008557488,582.2488125320641,580.917309769593,1.331502762471132
20.6,weld_center,0.0,-0.5,0.5,3,1.0,975.6203402671562,1081.0553463559613,-105.43500608880515,1036.160346874172,1081.05534635596,-44.89499948178786
20.6,qt_near_interface,0.0,-0.2,-0.2,2,1.0,757.7448125079796,847.1719106840617,-89.42709817608204,760.7638567824418,847.171910684062,-86.40805390162018
20.6,qt_far,0.0,-1.0,-1.0,2,1.0,672.6954357705339,720.6438989294084,-47.94846315887446,667.2591887515089,720.643898929408,-53.38471017789914
20.6,q235_near_interface,0.0,0.2,0.0,1,1.0,661.9164065314081,672.2331188119464,-10.31671228053824,685.3163058130033,672.233118811946,13.08318700105724
20.6,q235_far,0.0,1.0,0.0,1,1.0,578.2206042623425,587.4939652593409,-9.273360996998463,588.9572984629671,587.493965259341,1.4633332036260072
20.700000000000003,weld_center,0.0,-0.5,0.5,3,1.0,987.8144886201253,1096.4905542794513,-108.67606565932601,1051.9111419733922,1096.4905542794504,-44.5794123060582
20.700000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,766.4039028834507,858.1635592024696,-91.75965631901897,770.6742852272415,858.1635592024703,-87.4892739752288
20.700000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,680.1017501734502,729.4929672901111,-49.39121711666087,675.3647368401774,729.4929672901113,-54.12823044993388
20.700000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,668.9952540640047,680.0526551295723,-11.057401065567547,693.6621190128749,680.0526551295733,13.6094638833016
20.700000000000003,q235_far,0.0,1.0,0.0,1,1.0,583.9647527488357,593.7996228343734,-9.83487008553766,595.3896149617428,593.7996228343742,1.589992127368646
20.8,weld_center,0.0,-0.5,0.5,3,1.0,999.2189987332998,1110.9329852927833,-111.71398655948349,1066.682162570264,1110.93298529278,-44.25082272251598
20.8,qt_near_interface,0.0,-0.2,-0.2,2,1.0,774.5750723474168,868.515632561092,-93.94056021367521,780.0356023408177,868.515632561093,-88.48003022027524
20.8,qt_far,0.0,-1.0,-1.0,2,1.0,687.110697814784,737.8599346634041,-50.74923684862017,683.0464685890481,737.859934663404,-54.813466074355915
20.8,q235_near_interface,0.0,0.2,0.0,1,1.0,675.7192707573299,687.4788327864084,-11.759562029078438,701.5811176874408,687.478832786409,14.102284901031794
20.8,q235_far,0.0,1.0,0.0,1,1.0,589.4646851039068,599.8294617121866,-10.364776608279726,601.5411887412487,599.829461712187,1.7117270290616489
20.900000000000002,weld_center,0.0,-0.5,0.5,3,1.0,1009.8347402725817,1124.3869561487318,-114.55221587615006,1080.4842395679052,1124.3869561487304,-43.9027165808252
20.900000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,782.254978817692,878.2249199456289,-95.96994112793698,788.8470828919313,878.2249199456294,-89.37783705369804
20.900000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,693.7189965664716,745.7413901530492,-52.022393586577664,690.3011420995982,745.7413901530492,-55.440248053451
20.900000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,682.0854283351927,694.5091135357331,-12.42368520054049,709.071495893821,694.5091135357333,14.562382358087689
20.900000000000002,q235_far,0.0,1.0,0.0,1,1.0,594.7171512041124,605.5803816069736,-10.863230402861177,607.4089537902739,605.5803816069742,1.8285721832996842
21.0,weld_center,0.0,-0.5,0.5,3,1.0,1019.6672055052823,1136.8637628061035,-117.19655730082127,1093.3338740913903,1136.8637628061,-43.52988871470984
21.0,qt_near_interface,0.0,-0.2,-0.2,2,1.0,789.443037329139,887.2926704823798,-97.8496331532408,797.1111816536412,887.29267048238,-90.1814888287388
21.0,qt_far,0.0,-1.0,-1.0,2,1.0,699.9254681253898,753.1369773479736,-53.2115092225838,697.1278639357741,753.136977347974,-56.009113412199895
21.0,q235_near_interface,0.0,0.2,0.0,1,1.0,688.0926211603485,701.1434902743065,-13.050869113958015,716.1338721260038,701.143490274306,14.990381851697748
21.0,q235_far,0.0,1.0,0.0,1,1.0,599.7201113187624,611.0509098686412,-11.33079854987875,612.9913270117887,611.050909868641,1.9404171431476698
21.0,line_00,0.0,-1.5,-0.5,2,1.0,759.1184479569494,804.0091554833723,-44.89070752642294,832.8725772943902,nan,nan
21.0,line_01,0.0,-1.4,-0.4,2,1.0,787.7438343626444,834.2901722234994,-46.54633786085503,870.7057756921668,nan,nan
21.0,line_02,0.0,-1.3,-0.3,2,1.0,804.6773554763453,855.282110008373,-50.604754532027755,908.5727494697529,nan,nan
21.0,line_03,0.0,-1.2,-0.2,2,1.0,822.2873108412866,876.8719772101058,-54.58466636881917,934.8139073744002,nan,nan
21.0,line_04,0.0,-1.1,-0.1,2,1.0,835.9254326988809,897.453965589009,-61.52853289012819,958.7798203847104,nan,nan
21.0,line_05,0.0,-1.0,0.0,3,1.0,895.0150285108523,1026.3140254541586,-131.2989969433063,979.3766218434207,nan,nan
21.0,line_06,0.0,-0.9,0.1,3,1.0,960.74559262123,1093.4247952958576,-132.67920267462762,1026.3279008849627,nan,nan
21.0,line_07,0.0,-0.8,0.2,3,1.0,990.0469895253067,1120.4834804633263,-130.43649093801957,1060.8920788336889,nan,nan
21.0,line_08,0.0,-0.7,0.3,3,1.0,1015.8916359763299,1143.6635464298283,-127.77191045349844,1082.915247778449,nan,nan
21.0,line_09,0.0,-0.6,0.4,3,1.0,1021.5498844988766,1144.4882732487226,-122.93838874984601,1094.9918484578136,nan,nan
21.0,line_10,0.0,-0.5,0.5,3,1.0,1019.6672055052823,1136.8637628061035,-117.19655730082127,1093.3338740913935,nan,nan
21.0,line_11,0.0,-0.4,0.6,3,1.0,1013.1829343710185,1124.278208363242,-111.09527399222338,1079.0452380058991,nan,nan
21.0,line_12,0.0,-0.3,0.7,3,1.0,991.5309730343482,1095.2514451061516,-103.72047207180333,1054.6483563301779,nan,nan
21.0,line_13,0.0,-0.2,0.8,3,1.0,959.9417258634716,1055.0646166714052,-95.12289080793369,1017.9063370094995,nan,nan
21.0,line_14,0.0,-0.1,0.9,3,1.0,914.9700795615934,1003.4778098566773,-88.50773029508389,969.6912225865068,nan,nan
21.0,line_15,0.0,0.0,1.0,1,1.0,809.3925719555904,837.2484090808907,-27.855837125300354,910.842178857589,nan,nan
21.0,line_16,0.0,0.1,1.1,1,1.0,796.1076161737996,822.8601833138652,-26.752567140065594,892.2847878211609,nan,nan
21.0,line_17,0.0,0.2,1.2,1,1.0,782.5953652301984,807.8399762159185,-25.2446109857201,867.9939469573566,nan,nan
21.0,line_18,0.0,0.3,1.3,1,1.0,774.2388983062201,799.1012489536579,-24.86235064743778,837.9350257299815,nan,nan
21.0,line_19,0.0,0.4,1.4,1,1.0,755.0174875052521,778.1926296335422,-23.175142128290076,807.5130491382042,nan,nan
21.0,line_20,0.0,0.5,1.5,1,1.0,737.358172914842,759.1576231630925,-21.799450248250423,773.1093368007768,nan,nan
21.0,line_21,0.0,0.6,1.6,1,1.0,717.4077748108904,737.5207893283945,-20.113014517504098,737.7124436371414,nan,nan
21.0,line_22,0.0,0.7,1.7,1,1.0,694.1552196269614,712.6807361028228,-18.525516475861423,705.3623432349799,nan,nan
21.0,line_23,0.0,0.8,1.8,1,1.0,671.3436427790667,688.3164296763157,-16.972786897248966,681.1515162416326,nan,nan
21.0,line_24,0.0,0.9,1.9,1,1.0,649.3238259976946,666.3454134216429,-17.02158742394829,663.4540172406346,nan,nan
21.0,line_25,0.0,1.0,2.0,1,1.0,627.5880796869391,643.8826751271671,-16.294595440228022,646.3223145584245,nan,nan
21.1,weld_center,0.0,-0.5,0.5,3,1.0,1028.7260756668238,1148.38069582182,-119.65462015499611,1105.2527452601455,1148.38069582182,-43.127950561674425
21.1,qt_near_interface,0.0,-0.2,-0.2,2,1.0,796.1412164682079,895.724068153651,-99.58285168544319,804.8333132992128,895.724068153651,-90.89075485443823
21.1,qt_far,0.0,-1.0,-1.0,2,1.0,705.7309251896013,760.0491344435397,-54.31820925393845,703.5279818054704,760.04913444354,-56.521152638069566
21.1,q235_near_interface,0.0,0.2,0.0,1,1.0,693.7415389795285,707.384229474699,-13.642690495170541,722.7711349430336,707.384229474699,15.38690546833459
21.1,q235_far,0.0,1.0,0.0,1,1.0,604.4726884470632,616.2410839626984,-11.768395515635234,618.2881496979179,616.241083962699,2.0470657352188937
21.200000000000003,weld_center,0.0,-0.5,0.5,3,1.0,1037.0248665627025,1158.9602976419344,-121.93543107923188,1116.2672241111609,1158.9602976419305,-42.69307353076965
21.200000000000003,qt_near_interface,0.0,-0.2,-0.2,2,1.0,802.3538551212592,903.5278023679925,-101.17394724673329,812.0216366547652,903.5278023679932,-91.50616571322803
21.200000000000003,qt_far,0.0,-1.0,-1.0,2,1.0,711.1380558831031,766.4828517121869,-55.34479582908375,709.5049592024588,766.4828517121872,-56.97789250972835
21.200000000000003,q235_near_interface,0.0,0.2,0.0,1,1.0,699.0345488669756,713.2356517948036,-14.20110292782806,728.9882891631514,713.2356517948042,15.752637368347223
21.200000000000003,q235_far,0.0,1.0,0.0,1,1.0,608.9751121482927,621.1523360162436,-12.17722386795083,623.3006157507715,621.1523360162441,2.148279734527364
21.3,weld_center,0.0,-0.5,0.5,3,1.0,1044.5806138656014,1168.6297409273243,-124.04912706172286,1126.4078796109181,1168.62974092732,-42.22186131640183
21.3,qt_near_interface,0.0,-0.2,-0.2,2,1.0,808.087495826944,910.7157053895829,-102.62820956263897,818.6868400307419,910.715705389584,-92.02886535884204
21.3,qt_far,0.0,-1.0,-1.0,2,1.0,716.1513097121713,772.4454478297956,-56.29413811762436,715.0642428286149,772.445447829796,-57.381205001181115
21.3,q235_near_interface,0.0,0.2,0.0,1,1.0,703.9755856258222,718.7039400362737,-14.728354410451516,734.7923023006546,718.703940036274,16.08836226438052
21.3,q235_far,0.0,1.0,0.0,1,1.0,613.2286606414987,625.7873843821244,-12.558723740625737,628.03119439698,625.787384382124,2.2438100148560807
21.400000000000002,weld_center,0.0,-0.5,0.5,3,1.0,1050.8637064278512,1176.3431429521065,-125.47943652425533,1134.6685587090378,1176.34314295211,-41.674584243072104
21.400000000000002,qt_near_interface,0.0,-0.2,-0.2,2,1.0,813.1822610094124,916.9490109554321,-103.76674994601967,824.5828084549647,916.9490109554321,-92.36620250046735
21.400000000000002,qt_far,0.0,-1.0,-1.0,2,1.0,720.6390483458398,777.6982879497697,-57.05923960392988,720.0734567388475,777.6982879497701,-57.62483121092259
21.400000000000002,q235_near_interface,0.0,0.2,0.0,1,1.0,708.4579321345062,723.5864206871873,-15.12848855268112,740.0286275066558,723.5864206871881,16.44220681946763
21.400000000000002,q235_far,0.0,1.0,0.0,1,1.0,617.1858014657545,630.0485468171394,-12.862745351384888,632.4156101855787,630.0485468171391,2.367063368439517
21.5,weld_center,0.0,-0.5,0.5,3,1.0,1053.3970617705324,1177.2999283422957,-123.9028665717633,1136.3057904117222,1177.2999283423,-40.994137930577836
